Município;2005;2004;2003
Es-Ibiracu;12;9;10
Es-Ibitirama;5;3;0
Es-Iconha;27;12;5
Es-Irupi;0;0;0
Es-Itaguacu;1;2;1
Es-Itapemirim;133;111;118
Es-Itarana;4;4;3
Es-Iuna;2;3;4
Es-Jaguare;71;95;65
Es-Jeronimo Monteiro;43;43;43
Es-Joao Neiva;17;13;20
Es-Laranja da Terra;2;0;0
Es-Linhares;879;872;826
Es-Mantenopolis;3;5;5
Es-Marataizes;3;1;1
Es-Marechal Floriano;6;4;2
Es-Marilandia;12;3;0
Es-Mimoso do Sul;77;94;82
Es-Montanha;322;259;230
Es-Mucurici;296;252;281
Es-Muniz Freire;20;16;11
Es-Muqui;56;62;66
Es-Nova Venecia;141;138;73
Es-Pancas;67;37;61
Es-Pedro Canario;77;85;90
Es-Pinheiros;126;122;134
Es-Piuma;26;20;18
Es-Ponto Belo;94;103;101
Es-Presidente Kennedy;69;80;75
Es-Rio Bananal;13;7;5
Es-Rio Novo do Sul;21;19;17
Es-Santa Leopoldina;46;46;35
Es-Santa Maria de Jetiba;2;1;0
Es-Santa Teresa;66;70;58
Es-Sao Domingos do Norte;6;4;5
Es-Sao Gabriel da Palha;26;21;25
Es-Sao Jose do Calcado;52;36;22
Es-Sao Mateus;378;292;278
Es-Sao Roque do Canaa;10;9;3
Es-Serra;116;121;68
Es-Sooretama;42;38;26
Es-Vargem Alta;7;4;4
Es-Venda Nova do Imigrante;12;8;8
Es-Viana;102;92;79
Es-Vila Pavao;6;8;8
Es-Vila Valerio;5;7;7
Es-Vila Velha;81;92;83
Es-Vitoria;35;16;18
Es-Ignorado;0;0;0
Rj-Angra dos Reis;27;6;8
Rj-Aperibe;14;9;7
Rj-Araruama;146;146;143
Rj-Areal;51;55;57
Rj-Armacao dos Buzios;0;0;0
Rj-Arraial do Cabo;0;0;0
Rj-Barra do Pirai;177;176;168
Rj-Barra Mansa;130;125;136
Rj-Belford Roxo;3;0;2
Rj-Bom Jardim;56;72;78
Rj-Bom Jesus do Itabapoana;181;145;135
Rj-Cabo Frio;68;45;36
Rj-Cachoeiras de Macacu;264;240;317
Rj-Cambuci;73;77;60
Rj-Carapebus;13;15;6
Rj-Comendador Levy Gasparian;22;41;55
Rj-Campos dos Goytacazes;748;744;631
Rj-Cantagalo;259;245;213
Rj-Cardoso Moreira;84;75;70
Rj-Carmo;47;50;46
Rj-Casimiro de Abreu;159;174;140
Rj-Conceicao de Macabu;281;284;244
Rj-Cordeiro;75;73;60
Rj-Duas Barras;146;122;120
Rj-Duque de Caxias;6;2;5
Rj-Engenheiro Paulo de Frontin;16;22;30
Rj-Guapimirim;166;152;139
Rj-Iguaba Grande;3;4;3
Rj-Itaborai;162;184;130
Rj-Itaguai;58;49;47
Rj-Italva;81;76;69
Rj-Itaocara;109;105;89
Rj-Itaperuna;568;626;506
Rj-Itatiaia;20;11;17
Rj-Japeri;0;0;0
Rj-Laje do Muriae;74;53;41
Rj-Macae;270;286;237
Rj-Macuco;51;47;53
Rj-Mage;31;26;41
Rj-Mangaratiba;20;21;0
Rj-Marica;73;78;100
Rj-Mendes;5;3;3
Rj-Mesquita;0;0;0
Rj-Miguel Pereira;24;18;16
Rj-Miracema;135;114;102
Rj-Natividade;177;171;173
Rj-Nilopolis;0;0;0
Rj-Niteroi;8;7;7
Rj-Nova Friburgo;46;36;31
Rj-Nova Iguacu;4;19;5
Rj-Paracambi;20;12;16
Rj-Paraiba do Sul;255;256;253
Rj-Paraty;0;0;0
Rj-Paty do Alferes;11;7;8
Rj-Petropolis;127;90;93
Rj-Pinheiral;7;8;6
Rj-Pirai;144;104;87
Rj-Porciuncula;70;85;79
Rj-Porto Real;10;15;33
Rj-Quatis;65;61;61
Rj-Queimados;2;1;1
Rj-Quissama;73;54;45
Rj-Resende;294;153;252
Rj-Rio Bonito;153;147;164
Rj-Rio Claro;212;192;189
Rj-Rio das Flores;167;128;112
Rj-Rio das Ostras;67;58;39
Rj-Rio de Janeiro;116;136;107
Rj-Santa Maria Madalena;176;165;153
Rj-Santo Antonio de Padua;190;183;166
Rj-Sao Francisco de Itabapoana;111;136;136
Rj-Sao Fidelis;153;157;143
Rj-Sao Goncalo;0;0;0
Rj-Sao Joao da Barra;86;86;89
Rj-Sao Joao de Meriti;3;3;4
Rj-Sao Jose de Uba;27;24;23
Rj-Sao Jose do Vale do Rio Preto;18;17;16
Rj-Sao Pedro da Aldeia;50;37;38
Rj-Sao Sebastiao do Alto;146;142;140
Rj-Sapucaia;116;105;114
Rj-Saquarema;33;37;47
Rj-Seropedica;14;8;5
Rj-Silva Jardim;448;448;375
Rj-Sumidouro;36;23;21
Rj-Tangua;27;25;31
Rj-Teresopolis;28;41;37
Rj-Trajano de Moraes;87;92;78
Rj-Tres Rios;214;196;203
Rj-Valenca;381;408;361
Rj-Varre-Sai;18;20;21
Rj-Vassouras;204;211;159
Rj-Volta Redonda;26;16;10
Rj-Ignorado;0;0;0
Sp-Adamantina;126;130;142
Sp-Adolfo;45;37;33
Sp-Aguai;13;12;7
Sp-Aguas da Prata;2;5;0
Sp-Aguas de Lindoia;17;10;8
Sp-Aguas de Santa Barbara;77;74;96
Sp-Aguas de Sao Pedro;0;2;2
Sp-Agudos;211;250;212
Sp-Alambari;34;31;32
Sp-Alfredo Marcondes;47;46;45
Sp-Altair;24;8;11
Sp-Altinopolis;75;78;75
Sp-Alto Alegre;31;36;35
Sp-Aluminio;0;0;0
Sp-Alvares Florence;83;98;67
Sp-Alvares Machado;160;135;120
Sp-Alvaro de Carvalho;38;30;28
Sp-Alvinlandia;24;13;14
Sp-Americana;34;36;35
Sp-Americo Brasiliense;2;1;0
Sp-Americo de Campos;103;32;26
Sp-Amparo;196;199;234
Sp-Analandia;108;96;111
Sp-Andradina;348;358;315
Sp-Angatuba;123;113;116
Sp-Anhembi;63;67;66
Sp-Anhumas;107;101;106
Sp-Aparecida;64;66;9
Sp-Aparecida D Oeste;24;17;34
Sp-Apiai;26;23;24
Sp-Aracariguama;2;5;5
Sp-Aracatuba;1003;1019;968
Sp-Aracoiaba da Serra;71;71;44
Sp-Aramina;9;9;10
Sp-Arandu;234;163;153
Sp-Arapei;26;26;29
Sp-Araraquara;20;27;18
Sp-Araras;38;7;8
Sp-Arco-Iris;47;40;31
Sp-Arealva;83;91;89
Sp-Areias;152;42;26
Sp-Areiopolis;2;2;6
Sp-Ariranha;0;0;0
Sp-Artur Nogueira;7;9;8
Sp-Aruja;4;5;6
Sp-Aspasia;6;9;4
Sp-Assis;69;70;134
Sp-Atibaia;108;108;100
Sp-Auriflama;160;129;153
Sp-Avai;170;174;127
Sp-Avanhandava;34;43;38
Sp-Avare;480;534;538
Sp-Bady Bassitt;38;29;36
Sp-Balbinos;32;27;19
Sp-Balsamo;5;20;8
Sp-Bananal;38;50;46
Sp-Barao de Antonina;7;7;7
Sp-Barbosa;27;38;32
Sp-Bariri;41;43;29
Sp-Barra Bonita;4;6;5
Sp-Barra do Chapeu;1;1;1
Sp-Barra do Turvo;30;28;21
Sp-Barretos;352;333;333
Sp-Barrinha;8;7;0
Sp-Barueri;10;7;3
Sp-Bastos;40;21;24
Sp-Batatais;117;124;107
Sp-Bauru;222;212;218
Sp-Bebedouro;27;62;46
Sp-Bento de Abreu;38;39;29
Sp-Bernardino de Campos;45;52;41
Sp-Bertioga;0;0;0
Sp-Bilac;56;92;76
Sp-Birigui;282;277;242
Sp-Biritiba-Mirim;0;0;3
Sp-Boa Esperanca do Sul;51;58;49
Sp-Bocaina;56;50;56
Sp-Bofete;65;53;56
Sp-Boituva;29;17;18
Sp-Bom Jesus dos Perdoes;3;5;2
Sp-Bom Sucesso de Itarare;1;1;0
Sp-Bora;21;20;18
Sp-Boraceia;8;8;5
Sp-Borborema;94;93;69
Sp-Borebi;0;1;1
Sp-Botucatu;403;350;251
Sp-Braganca Paulista;243;246;298
Sp-Brauna;28;30;22
Sp-Brejo Alegre;8;6;2
Sp-Brodowski;29;14;25
Sp-Brotas;58;46;62
Sp-Buri;220;214;142
Sp-Buritama;115;92;84
Sp-Buritizal;53;50;45
Sp-Cabralia Paulista;76;73;69
Sp-Cabreuva;26;26;26
Sp-Cacapava;236;242;251
Sp-Cachoeira Paulista;118;87;58
Sp-Caconde;24;3;2
Sp-Cafelandia;205;197;164
Sp-Caiabu;26;25;34
Sp-Caieiras;0;0;0
Sp-Caiua;130;129;142
Sp-Cajamar;0;0;0
Sp-Cajati;20;25;20
Sp-Cajobi;2;1;1
Sp-Cajuru;104;116;113
Sp-Campina do Monte Alegre;88;66;67
Sp-Campinas;148;136;164
Sp-Campo Limpo Paulista;9;9;7
Sp-Campos do Jordao;3;3;4
Sp-Campos Novos Paulista;37;40;54
Sp-Cananeia;23;22;23
Sp-Canas;28;3;2
Sp-Candido Mota;41;39;39
Sp-Candido Rodrigues;0;0;0
Sp-Canitar;0;1;2
Sp-Capao Bonito;93;94;83
Sp-Capela do Alto;11;10;43
Sp-Capivari;11;16;12
Sp-Caraguatatuba;67;73;75
Sp-Carapicuiba;7;0;0
Sp-Cardoso;94;111;110
Sp-Casa Branca;40;38;31
Sp-Cassia dos Coqueiros;33;23;14
Sp-Castilho;271;343;308
Sp-Catanduva;30;29;41
Sp-Catigua;0;0;0
Sp-Cedral;84;72;79
Sp-Cerqueira Cesar;94;82;73
Sp-Cerquilho;8;9;6
Sp-Cesario Lange;84;60;51
Sp-Charqueada;5;1;2
Sp-Clementina;30;28;30
Sp-Colina;38;28;23
Sp-Colombia;144;69;66
Sp-Conchal;5;5;4
Sp-Conchas;76;63;57
Sp-Cordeiropolis;3;3;3
Sp-Coroados;110;99;93
Sp-Coronel Macedo;62;60;50
Sp-Corumbatai;22;7;9
Sp-Cosmopolis;1;2;2
Sp-Cosmorama;77;44;39
Sp-Cotia;0;2;2
Sp-Cravinhos;8;5;5
Sp-Cristais Paulista;86;89;166
Sp-Cruzalia;2;0;0
Sp-Cruzeiro;172;151;159
Sp-Cubatao;0;0;0
Sp-Cunha;275;245;13
Sp-Descalvado;305;275;162
Sp-Diadema;3;3;3
Sp-Dirce Reis;8;16;12
Sp-Divinolandia;0;2;0
Sp-Dobrada;2;1;3
Sp-Dois Corregos;17;22;20
Sp-Dolcinopolis;4;5;3
Sp-Dourado;100;73;81
Sp-Dracena;155;161;180
Sp-Duartina;161;163;141
Sp-Dumont;1;0;9
Sp-Echapora;35;31;25
Sp-Eldorado;59;50;39
Sp-Elias Fausto;37;27;25
Sp-Elisiario;1;1;0
Sp-Embauba;2;4;2
Sp-Embu das Artes;0;0;0
Sp-Embu-Guacu;5;5;6
Sp-Emilianopolis;46;49;41
Sp-Engenheiro Coelho;0;0;0
Sp-Espirito Santo do Pinhal;125;111;82
Sp-Espirito Santo do Turvo;45;48;50
Sp-Estrela D Oeste;52;51;46
Sp-Estrela do Norte;56;50;53
Sp-Euclides da Cunha Paulista;103;70;100
Sp-Fartura;74;80;77
Sp-Fernandopolis;231;155;123
Sp-Fernando Prestes;0;1;1
Sp-Fernao;27;24;17
Sp-Ferraz de Vasconcelos;0;0;0
Sp-Flora Rica;42;38;33
Sp-Floreal;16;15;22
Sp-Florida Paulista;83;92;79
Sp-Florinia;9;16;15
Sp-Franca;97;91;125
Sp-Francisco Morato;0;0;0
Sp-Franco da Rocha;0;0;0
Sp-Gabriel Monteiro;39;27;27
Sp-Galia;100;109;103
Sp-Garca;114;119;90
Sp-Gastao Vidigal;60;51;39
Sp-Gaviao Peixoto;4;3;0
Sp-General Salgado;145;141;135
Sp-Getulina;147;165;123
Sp-Glicerio;132;73;66
Sp-Guaicara;191;135;84
Sp-Guaimbe;64;64;55
Sp-Guaira;26;21;19
Sp-Guapiacu;76;80;40
Sp-Guapiara;7;7;5
Sp-Guara;30;12;11
Sp-Guaracai;163;156;163
Sp-Guaraci;36;40;51
Sp-Guarani D Oeste;10;15;7
Sp-Guaranta;173;99;112
Sp-Guararapes;262;248;246
Sp-Guararema;48;51;49
Sp-Guaratingueta;702;641;996
Sp-Guarei;45;45;46
Sp-Guariba;0;0;0
Sp-Guaruja;0;0;0
Sp-Guarulhos;13;7;9
Sp-Guatapara;9;9;2
Sp-Guzolandia;79;76;76
Sp-Herculandia;113;100;89
Sp-Holambra;2;8;8
Sp-Hortolandia;9;33;6
Sp-Iacanga;122;71;104
Sp-Iacri;62;60;50
Sp-Iaras;77;77;78
Sp-Ibate;48;45;44
Sp-Ibira;6;6;5
Sp-Ibirarema;7;7;8
Sp-Ibitinga;152;71;53
Sp-Ibiuna;8;8;11
Sp-Icem;35;26;17
Sp-Iepe;158;153;182
Sp-Igaracu do Tiete;0;0;0
Sp-Igarapava;46;27;28
Sp-Igarata;15;18;11
Sp-Iguape;37;45;58
Sp-Ilhabela;0;0;0
Sp-Ilha Comprida;0;0;0
Sp-Ilha Solteira;106;88;60
Sp-Indaiatuba;117;95;120
Sp-Indiana;44;34;46
Sp-Indiapora;13;9;7
Sp-Inubia Paulista;41;34;32
Sp-Ipaussu;16;18;17
Sp-Ipero;0;2;0
Sp-Ipeuna;20;19;10
Sp-Ipigua;17;9;9
Sp-Iporanga;3;4;8
Sp-Ipua;12;8;5
Sp-Iracemapolis;0;0;0
Sp-Irapua;38;17;24
Sp-Irapuru;40;37;43
Sp-Itabera;74;74;30
Sp-Itai;195;207;166
Sp-Itajobi;17;9;10
Sp-Itaju;29;32;23
Sp-Itanhaem;0;0;0
Sp-Itaoca;0;0;1
Sp-Itapecerica da Serra;5;3;3
Sp-Itapetininga;253;180;180
Sp-Itapeva;37;41;49
Sp-Itapevi;0;0;0
Sp-Itapira;113;99;101
Sp-Itapirapua Paulista;5;5;3
Sp-Itapolis;16;10;13
Sp-Itaporanga;35;39;39
Sp-Itapui;5;3;3
Sp-Itapura;103;136;117
Sp-Itaquaquecetuba;3;0;0
Sp-Itarare;55;61;12
Sp-Itariri;2;2;0
Sp-Itatiba;147;78;67
Sp-Itatinga;166;153;173
Sp-Itirapina;111;103;63
Sp-Itirapua;50;41;39
Sp-Itobi;13;11;28
Sp-Itu;240;250;197
Sp-Itupeva;38;22;4
Sp-Ituverava;71;72;45
Sp-Jaborandi;14;22;14
Sp-Jaboticabal;20;27;26
Sp-Jacarei;70;49;44
Sp-Jaci;8;10;6
Sp-Jacupiranga;48;53;50
Sp-Jaguariuna;124;98;94
Sp-Jales;147;104;124
Sp-Jambeiro;17;17;19
Sp-Jandira;0;0;0
Sp-Jardinopolis;3;4;8
Sp-Jarinu;18;64;20
Sp-Jau;161;166;155
Sp-Jeriquara;12;11;12
Sp-Joanopolis;36;52;89
Sp-Joao Ramalho;61;84;82
Sp-Jose Bonifacio;133;135;126
Sp-Julio Mesquita;56;65;21
Sp-Jumirim;13;12;7
Sp-Jundiai;29;28;7
Sp-Junqueiropolis;128;128;126
Sp-Juquia;12;12;10
Sp-Juquitiba;0;0;0
Sp-Lagoinha;125;119;12
Sp-Laranjal Paulista;13;16;10
Sp-Lavinia;144;141;140
Sp-Lavrinhas;69;88;84
Sp-Leme;18;25;30
Sp-Lencois Paulista;40;60;70
Sp-Limeira;50;61;49
Sp-Lindoia;13;8;9
Sp-Lins;308;311;205
Sp-Lorena;366;463;440
Sp-Lourdes;26;23;33
Sp-Louveira;3;3;3
Sp-Lucelia;49;50;49
Sp-Lucianopolis;58;56;64
Sp-Luis Antonio;23;13;10
Sp-Luiziania;27;25;26
Sp-Lupercio;17;15;12
Sp-Lutecia;83;98;72
Sp-Macatuba;2;3;2
Sp-Macaubal;41;34;33
Sp-Macedonia;84;83;70
Sp-Magda;134;27;36
Sp-Mairinque;7;7;5
Sp-Mairipora;0;0;0
Sp-Manduri;19;14;15
Sp-Maraba Paulista;183;165;188
Sp-Maracai;26;31;42
Sp-Marapoama;0;2;1
Sp-Mariapolis;47;43;46
Sp-Marilia;489;522;495
Sp-Marinopolis;51;5;6
Sp-Martinopolis;348;282;252
Sp-Matao;16;7;25
Sp-Maua;0;0;0
Sp-Mendonca;28;31;26
Sp-Meridiano;62;82;40
Sp-Mesopolis;19;13;7
Sp-Miguelopolis;7;9;23
Sp-Mineiros do Tiete;8;9;8
Sp-Miracatu;7;8;0
Sp-Mira Estrela;36;32;26
Sp-Mirandopolis;214;224;213
Sp-Mirante do Paranapanema;218;229;233
Sp-Mirassol;37;30;39
Sp-Mirassolandia;12;12;14
Sp-Mococa;270;292;252
Sp-Mogi das Cruzes;10;11;7
Sp-Mogi Guacu;58;66;69
Sp-Mogi Mirim;31;34;33
Sp-Mombuca;4;3;2
Sp-Moncoes;41;22;25
Sp-Mongagua;0;0;0
Sp-Monte Alegre do Sul;16;18;16
Sp-Monte Alto;20;22;25
Sp-Monte Aprazivel;35;39;30
Sp-Monte Azul Paulista;1;2;1
Sp-Monte Castelo;29;29;23
Sp-Monteiro Lobato;5;3;6
Sp-Monte Mor;1;6;7
Sp-Morro Agudo;8;12;9
Sp-Morungaba;21;21;23
Sp-Motuca;0;1;1
Sp-Murutinga do Sul;85;77;84
Sp-Nantes;56;47;53
Sp-Narandiba;125;122;124
Sp-Natividade da Serra;64;52;50
Sp-Nazare Paulista;3;1;2
Sp-Neves Paulista;35;33;28
Sp-Nhandeara;42;46;43
Sp-Nipoa;25;4;8
Sp-Nova Alianca;53;50;51
Sp-Nova Campina;1;4;2
Sp-Nova Canaa Paulista;14;12;13
Sp-Nova Castilho;44;44;35
Sp-Nova Europa;11;12;2
Sp-Nova Granada;157;58;51
Sp-Nova Guataporanga;7;3;1
Sp-Nova Independencia;66;80;84
Sp-Novais;8;7;4
Sp-Nova Luzitania;14;8;5
Sp-Nova Odessa;59;54;52
Sp-Novo Horizonte;147;164;134
Sp-Nuporanga;9;7;12
Sp-Ocaucu;151;110;107
Sp-Oleo;19;1;2
Sp-Olimpia;69;54;78
Sp-Onda Verde;12;15;15
Sp-Oriente;88;105;78
Sp-Orindiuva;11;8;10
Sp-Orlandia;61;55;44
Sp-Osasco;20;4;4
Sp-Oscar Bressane;48;45;42
Sp-Osvaldo Cruz;86;78;81
Sp-Ourinhos;39;49;25
Sp-Ouroeste;18;12;7
Sp-Ouro Verde;46;55;60
Sp-Pacaembu;88;92;73
Sp-Palestina;157;155;133
Sp-Palmares Paulista;0;2;2
Sp-Palmeira D Oeste;30;24;34
Sp-Palmital;8;7;5
Sp-Panorama;71;87;82
Sp-Paraguacu Paulista;140;165;154
Sp-Paraibuna;34;27;31
Sp-Paraiso;7;10;8
Sp-Paranapanema;132;123;114
Sp-Paranapua;20;23;17
Sp-Parapua;90;104;105
Sp-Pardinho;77;43;62
Sp-Pariquera-Acu;44;42;19
Sp-Parisi;32;31;18
Sp-Patrocinio Paulista;34;41;41
Sp-Pauliceia;69;62;70
Sp-Paulinia;19;25;48
Sp-Paulistania;29;36;35
Sp-Paulo de Faria;137;135;132
Sp-Pederneiras;47;42;41
Sp-Pedra Bela;38;37;34
Sp-Pedranopolis;65;56;45
Sp-Pedregulho;149;166;196
Sp-Pedreira;35;33;31
Sp-Pedrinhas Paulista;9;9;3
Sp-Pedro de Toledo;2;3;2
Sp-Penapolis;185;186;160
Sp-Pereira Barreto;266;240;233
Sp-Pereiras;111;115;96
Sp-Peruibe;1;2;0
Sp-Piacatu;47;48;49
Sp-Piedade;27;34;32
Sp-Pilar do Sul;21;16;17
Sp-Pindamonhangaba;238;240;177
Sp-Pindorama;9;10;7
Sp-Pinhalzinho;7;7;10
Sp-Piquerobi;111;95;109
Sp-Piquete;69;9;6
Sp-Piracaia;147;153;142
Sp-Piracicaba;99;100;104
Sp-Piraju;69;66;76
Sp-Pirajui;223;253;199
Sp-Pirangi;31;28;25
Sp-Pirapora do Bom Jesus;0;0;0
Sp-Pirapozinho;137;134;153
Sp-Pirassununga;35;46;37
Sp-Piratininga;160;177;146
Sp-Pitangueiras;17;15;45
Sp-Planalto;44;42;35
Sp-Platina;45;47;24
Sp-Poa;0;0;0
Sp-Poloni;17;19;20
Sp-Pompeia;198;192;125
Sp-Pongai;37;29;37
Sp-Pontal;3;4;3
Sp-Pontalinda;69;44;41
Sp-Pontes Gestal;134;13;36
Sp-Populina;26;30;17
Sp-Porangaba;101;106;59
Sp-Porto Feliz;39;20;33
Sp-Porto Ferreira;20;26;18
Sp-Potim;32;26;0
Sp-Potirendaba;22;21;22
Sp-Pracinha;13;11;14
Sp-Pradopolis;8;0;0
Sp-Praia Grande;0;1;0
Sp-Pratania;77;73;73
Sp-Presidente Alves;128;78;77
Sp-Presidente Bernardes;137;130;115
Sp-Presidente Epitacio;256;240;258
Sp-Presidente Prudente;409;426;417
Sp-Presidente Venceslau;286;284;257
Sp-Promissao;135;142;110
Sp-Quadra;40;59;15
Sp-Quata;63;65;71
Sp-Queiroz;76;91;82
Sp-Queluz;94;88;83
Sp-Quintana;103;110;85
Sp-Rafard;8;5;2
Sp-Rancharia;434;398;359
Sp-Redencao da Serra;60;71;62
Sp-Regente Feijo;162;181;165
Sp-Reginopolis;101;50;40
Sp-Registro;71;75;39
Sp-Restinga;48;45;47
Sp-Ribeira;13;11;3
Sp-Ribeirao Bonito;113;118;98
Sp-Ribeirao Branco;28;28;36
Sp-Ribeirao Corrente;6;11;12
Sp-Ribeirao do Sul;5;6;8
Sp-Ribeirao dos Indios;24;12;12
Sp-Ribeirao Grande;1;0;0
Sp-Ribeirao Pires;0;0;11
Sp-Ribeirao Preto;86;100;70
Sp-Riversul;7;7;6
Sp-Rifaina;59;63;67
Sp-Rincao;7;1;0
Sp-Rinopolis;92;103;116
Sp-Rio Claro;34;40;48
Sp-Rio das Pedras;2;3;0
Sp-Rio Grande da Serra;0;0;0
Sp-Riolandia;106;92;96
Sp-Rosana;92;67;80
Sp-Roseira;53;53;9
Sp-Rubiacea;47;68;76
Sp-Rubineia;37;23;21
Sp-Sabino;50;56;27
Sp-Sagres;28;23;16
Sp-Sales;31;36;32
Sp-Sales Oliveira;35;57;35
Sp-Salesopolis;11;7;7
Sp-Salmourao;57;41;30
Sp-Saltinho;3;2;2
Sp-Salto;16;21;13
Sp-Salto de Pirapora;54;42;27
Sp-Salto Grande;21;22;22
Sp-Sandovalina;96;119;107
Sp-Santa Adelia;10;8;5
Sp-Santa Albertina;27;33;23
Sp-Santa Barbara D Oeste;5;6;4
Sp-Santa Branca;54;43;23
Sp-Santa Clara D Oeste;27;26;26
Sp-Santa Cruz da Conceicao;16;15;25
Sp-Santa Cruz da Esperanca;32;29;29
Sp-Santa Cruz das Palmeiras;9;9;8
Sp-Santa Cruz do Rio Pardo;302;308;345
Sp-Santa Ernestina;0;0;0
Sp-Santa Fe do Sul;71;72;63
Sp-Santa Gertrudes;1;1;1
Sp-Santa Isabel;29;29;25
Sp-Santa Lucia;1;1;2
Sp-Santa Maria da Serra;70;68;51
Sp-Santa Mercedes;32;46;29
Sp-Santana da Ponte Pensa;22;20;21
Sp-Santana de Parnaiba;1;6;1
Sp-Santa Rita D Oeste;35;28;28
Sp-Santa Rita do Passa Quatro;25;24;19
Sp-Santa Rosa de Viterbo;16;18;16
Sp-Santa Salete;6;4;11
Sp-Santo Anastacio;202;180;158
Sp-Santo Andre;1;1;2
Sp-Santo Antonio da Alegria;69;60;55
Sp-Santo Antonio de Posse;16;17;28
Sp-Santo Antonio do Aracangua;251;248;217
Sp-Santo Antonio do Jardim;3;3;2
Sp-Santo Antonio do Pinhal;4;4;6
Sp-Santo Expedito;29;27;32
Sp-Santopolis do Aguapei;23;24;20
Sp-Santos;2;0;1
Sp-Sao Bento do Sapucai;18;21;15
Sp-Sao Bernardo do Campo;7;0;2
Sp-Sao Caetano do Sul;2;1;2
Sp-Sao Carlos;412;248;161
Sp-Sao Francisco;20;11;20
Sp-Sao Joao da Boa Vista;70;54;43
Sp-Sao Joao das Duas Pontes;35;24;13
Sp-Sao Joao de Iracema;50;46;45
Sp-Sao Joao do Pau D Alho;27;24;24
Sp-Sao Joaquim da Barra;49;45;53
Sp-Sao Jose da Bela Vista;11;17;13
Sp-Sao Jose do Barreiro;35;18;21
Sp-Sao Jose do Rio Pardo;91;86;101
Sp-Sao Jose do Rio Preto;372;368;301
Sp-Sao Jose dos Campos;53;57;72
Sp-Sao Lourenco da Serra;0;0;0
Sp-Sao Luis do Paraitinga;67;98;102
Sp-Sao Manuel;112;96;124
Sp-Sao Miguel Arcanjo;212;212;216
Sp-Sao Paulo;620;497;499
Sp-Sao Pedro;161;160;149
Sp-Sao Pedro do Turvo;90;86;82
Sp-Sao Roque;0;6;1
Sp-Sao Sebastiao;6;4;3
Sp-Sao Sebastiao da Grama;8;31;1
Sp-Sao Simao;65;76;87
Sp-Sao Vicente;0;0;0
Sp-Sarapui;190;145;129
Sp-Sarutaia;3;5;8
Sp-Sebastianopolis do Sul;14;17;12
Sp-Serra Azul;13;8;7
Sp-Serrana;114;80;84
Sp-Serra Negra;21;18;19
Sp-Sertaozinho;127;145;142
Sp-Sete Barras;19;40;40
Sp-Severinia;2;1;3
Sp-Silveiras;95;86;101
Sp-Socorro;29;35;32
Sp-Sorocaba;68;67;55
Sp-Sud Mennucci;170;159;141
Sp-Sumare;3;10;9
Sp-Suzano;0;0;0
Sp-Suzanapolis;93;96;82
Sp-Tabapua;20;83;81
Sp-Tabatinga;8;4;4
Sp-Taboao da Serra;0;3;0
Sp-Taciba;170;178;163
Sp-Taguai;21;14;7
Sp-Taiacu;0;2;1
Sp-Taiuva;1;2;3
Sp-Tambau;27;34;37
Sp-Tanabi;206;201;187
Sp-Tapirai;2;2;2
Sp-Tapiratiba;2;1;2
Sp-Taquaral;0;0;0
Sp-Taquaritinga;3;5;2
Sp-Taquarituba;238;271;118
Sp-Taquarivai;5;12;6
Sp-Tarabai;95;96;87
Sp-Taruma;3;28;20
Sp-Tatui;200;209;154
Sp-Taubate;217;262;265
Sp-Tejupa;33;26;38
Sp-Teodoro Sampaio;161;136;172
Sp-Terra Roxa;0;0;0
Sp-Tiete;145;114;93
Sp-Timburi;14;15;15
Sp-Torre de Pedra;2;3;0
Sp-Torrinha;27;38;32
Sp-Trabiju;1;3;4
Sp-Tremembe;90;90;90
Sp-Tres Fronteiras;38;34;29
Sp-Tuiuti;39;3;3
Sp-Tupa;344;362;341
Sp-Tupi Paulista;61;51;48
Sp-Turiuba;41;33;38
Sp-Turmalina;14;13;16
Sp-Ubarana;14;12;12
Sp-Ubatuba;0;0;0
Sp-Ubirajara;74;65;76
Sp-Uchoa;40;31;14
Sp-Uniao Paulista;4;4;0
Sp-Urania;55;27;18
Sp-Uru;21;16;9
Sp-Urupes;47;52;37
Sp-Valentim Gentil;55;52;49
Sp-Valinhos;4;10;10
Sp-Valparaiso;349;367;389
Sp-Vargem;12;6;4
Sp-Vargem Grande do Sul;13;18;9
Sp-Vargem Grande Paulista;0;0;0
Sp-Varzea Paulista;0;0;0
Sp-Vera Cruz;55;49;56
Sp-Vinhedo;1;1;2
Sp-Viradouro;0;0;0
Sp-Vista Alegre do Alto;0;0;0
Sp-Vitoria Brasil;1;4;2
Sp-Votorantim;14;11;6
Sp-Votuporanga;229;234;186
Sp-Zacarias;74;70;64
Sp-Chavantes;4;49;6
Sp-Estiva Gerbi;0;0;0
Sp-Ignorado;0;0;0
Pr-Abatia;13;15;17
Pr-Adrianopolis;6;8;9
Pr-Agudos do Sul;0;0;0
Pr-Almirante Tamandare;1;0;0
Pr-Altamira do Parana;21;23;19
Pr-Altonia;36;42;40
Pr-Alto Parana;92;90;77
Pr-Alto Piquiri;86;81;74
Pr-Alvorada do Sul;7;4;2
Pr-Amapora;62;63;56
Pr-Ampere;8;8;4
Pr-Anahy;0;0;0
Pr-Andira;4;10;6
Pr-Angulo;5;3;2
Pr-Antonina;0;1;3
Pr-Antonio Olinto;0;0;0
Pr-Apucarana;139;154;157
