Município;2021;2020;2019;2018;2017
Sp-Serra Negra;16;13;12;16;16
Sp-Sertaozinho;9;8;7;6;5
Sp-Sete Barras;14;13;14;12;7
Sp-Severinia;4;2;3;3;4
Sp-Silveiras;67;64;72;72;72
Sp-Socorro;36;32;38;32;31
Sp-Sorocaba;24;23;22;26;25
Sp-Sud Mennucci;24;30;31;35;38
Sp-Sumare;1;4;4;4;4
Sp-Suzano;0;0;0;0;0
Sp-Suzanapolis;15;26;24;24;22
Sp-Tabapua;8;7;8;9;15
Sp-Tabatinga;10;8;10;9;9
Sp-Taboao da Serra;0;1;0;0;1
Sp-Taciba;35;41;39;54;59
Sp-Taguai;22;25;25;20;19
Sp-Taiacu;5;5;5;4;3
Sp-Taiuva;2;2;1;2;2
Sp-Tambau;23;23;23;23;22
Sp-Tanabi;99;109;113;120;124
Sp-Tapirai;3;5;4;3;3
Sp-Tapiratiba;11;17;16;20;15
Sp-Taquaral;0;0;0;0;0
Sp-Taquaritinga;10;11;12;12;11
Sp-Taquarituba;19;20;18;20;26
Sp-Taquarivai;5;2;2;1;1
Sp-Tarabai;30;34;32;32;41
Sp-Taruma;2;2;2;3;2
Sp-Tatui;80;84;86;83;82
Sp-Taubate;100;102;133;119;119
Sp-Tejupa;16;15;20;15;13
Sp-Teodoro Sampaio;55;52;50;51;57
Sp-Terra Roxa;1;1;1;1;0
Sp-Tiete;79;78;80;84;92
Sp-Timburi;14;13;15;15;15
Sp-Torre de Pedra;9;6;6;6;7
Sp-Torrinha;29;29;29;38;32
Sp-Trabiju;1;3;3;3;2
Sp-Tremembe;19;20;22;26;25
Sp-Tres Fronteiras;22;20;22;23;30
Sp-Tuiuti;12;9;9;9;8
Sp-Tupa;109;124;125;139;155
Sp-Tupi Paulista;39;37;40;47;48
Sp-Turiuba;31;30;30;32;37
Sp-Turmalina;19;14;13;13;17
Sp-Ubarana;7;4;5;7;7
Sp-Ubatuba;0;0;1;1;1
Sp-Ubirajara;31;36;36;44;43
Sp-Uchoa;32;32;29;29;30
Sp-Uniao Paulista;10;7;5;5;7
Sp-Urania;27;26;27;25;24
Sp-Uru;16;14;18;16;17
Sp-Urupes;11;13;15;12;16
Sp-Valentim Gentil;27;29;27;30;33
Sp-Valinhos;6;8;7;8;5
Sp-Valparaiso;45;40;45;45;44
Sp-Vargem;13;14;12;9;9
Sp-Vargem Grande do Sul;51;56;54;56;51
Sp-Vargem Grande Paulista;0;0;0;0;0
Sp-Varzea Paulista;0;0;0;1;0
Sp-Vera Cruz;37;33;36;37;38
Sp-Vinhedo;3;4;5;4;5
Sp-Viradouro;3;3;1;1;0
Sp-Vista Alegre do Alto;1;0;0;0;0
Sp-Vitoria Brasil;4;3;3;4;3
Sp-Votorantim;6;6;6;6;6
Sp-Votuporanga;81;97;99;98;108
Sp-Zacarias;30;30;32;28;32
Sp-Chavantes;8;8;10;9;8
Sp-Estiva Gerbi;2;4;2;1;0
Sp-Ignorado;0;0;0;0;0
Pr-Abatia;12;11;13;14;14
Pr-Adrianopolis;3;4;4;4;4
Pr-Agudos do Sul;2;2;2;1;2
Pr-Almirante Tamandare;0;0;0;0;0
Pr-Altamira do Parana;36;30;34;31;30
Pr-Altonia;42;39;42;48;49
Pr-Alto Parana;54;49;56;58;60
Pr-Alto Piquiri;27;26;29;28;30
Pr-Alvorada do Sul;3;3;4;4;4
Pr-Amapora;25;19;19;20;26
Pr-Ampere;9;7;8;6;6
Pr-Anahy;2;1;1;2;2
Pr-Andira;1;2;2;2;2
Pr-Angulo;14;16;14;16;17
Pr-Antonina;0;0;0;0;0
Pr-Antonio Olinto;1;1;1;0;0
Pr-Apucarana;57;54;55;62;64
Pr-Arapongas;13;15;16;15;24
Pr-Arapoti;38;38;42;46;50
Pr-Arapua;7;7;7;5;4
Pr-Araruna;7;6;7;7;7
Pr-Araucaria;2;3;3;1;2
Pr-Ariranha do Ivai;7;6;10;8;9
Pr-Assai;13;13;13;10;10
Pr-Assis Chateaubriand;3;3;3;5;5
Pr-Astorga;30;28;31;33;35
Pr-Atalaia;8;9;11;11;11
Pr-Balsa Nova;10;7;9;10;12
Pr-Bandeirantes;16;14;14;11;11
Pr-Barbosa Ferraz;29;27;26;28;31
Pr-Barracao;6;4;4;3;5
Pr-Barra do Jacare;2;2;2;1;1
Pr-Bela Vista da Caroba;2;0;2;2;2
Pr-Bela Vista do Paraiso;3;4;5;6;7
Pr-Bituruna;3;2;3;1;2
Pr-Boa Esperanca;0;0;0;0;0
Pr-Boa Esperanca do Iguacu;5;3;3;2;2
Pr-Boa Ventura de Sao Roque;10;7;9;8;5
Pr-Boa Vista da Aparecida;13;11;14;10;8
Pr-Bocaiuva do Sul;3;3;5;4;5
Pr-Bom Jesus do Sul;5;4;4;5;4
Pr-Bom Sucesso;14;15;17;16;16
Pr-Bom Sucesso do Sul;0;0;0;0;1
Pr-Borrazopolis;11;10;10;10;12
Pr-Braganey;4;5;4;4;4
Pr-Brasilandia do Sul;5;8;8;7;6
Pr-Cafeara;13;13;16;15;15
Pr-Cafelandia;1;1;1;1;1
Pr-Cafezal do Sul;24;25;23;31;32
Pr-California;9;10;9;13;14
Pr-Cambara;4;4;2;3;2
Pr-Cambe;5;6;6;7;11
Pr-Cambira;10;13;13;11;11
Pr-Campina da Lagoa;35;38;42;42;46
Pr-Campina do Simao;2;2;1;2;2
Pr-Campina Grande do Sul;1;3;2;1;3
Pr-Campo Bonito;10;8;9;10;13
Pr-Campo do Tenente;0;3;1;3;2
Pr-Campo Largo;7;8;10;10;9
Pr-Campo Magro;1;1;1;2;2
Pr-Campo Mourao;18;18;20;27;31
Pr-Candido de Abreu;55;49;54;50;58
Pr-Candoi;28;27;28;36;27
Pr-Cantagalo;10;9;10;11;5
Pr-Capanema;4;3;2;2;2
Pr-Capitao Leonidas Marques;10;9;9;10;8
Pr-Carambei;85;84;83;78;76
Pr-Carlopolis;32;26;25;23;22
Pr-Cascavel;70;75;76;66;61
Pr-Castro;192;188;196;180;177
Pr-Catanduvas;23;21;28;27;26
Pr-Centenario do Sul;11;11;13;11;14
Pr-Cerro Azul;7;7;7;7;7
Pr-Ceu Azul;17;15;16;13;13
Pr-Chopinzinho;32;32;32;33;37
Pr-Cianorte;73;70;75;69;69
Pr-Cidade Gaucha;55;54;58;59;60
Pr-Clevelandia;9;11;17;17;18
Pr-Colombo;0;0;0;0;0
Pr-Colorado;41;45;46;38;53
Pr-Congonhinhas;30;33;34;35;39
Pr-Conselheiro Mairinck;22;22;24;27;27
Pr-Contenda;1;1;1;1;0
Pr-Corbelia;4;4;3;2;4
Pr-Cornelio Procopio;28;31;35;37;41
Pr-Coronel Domingos Soares;32;32;32;42;47
Pr-Coronel Vivida;14;14;14;14;10
Pr-Corumbatai do Sul;9;10;9;10;10
Pr-Cruzeiro do Iguacu;8;9;7;7;8
Pr-Cruzeiro do Oeste;83;87;93;92;95
Pr-Cruzeiro do Sul;16;17;19;21;20
Pr-Cruz Machado;1;1;1;1;1
Pr-Cruzmaltina;12;12;11;14;13
Pr-Curitiba;32;31;29;36;37
Pr-Curiuva;23;18;18;26;33
Pr-Diamante do Norte;23;20;24;26;23
Pr-Diamante do Sul;12;11;12;13;16
Pr-Diamante D Oeste;23;23;24;26;26
Pr-Dois Vizinhos;24;26;25;33;33
Pr-Douradina;38;39;41;39;41
Pr-Doutor Camargo;0;1;1;1;1
Pr-Eneas Marques;6;6;5;3;3
Pr-Engenheiro Beltrao;4;3;3;3;3
Pr-Esperanca Nova;16;15;16;20;14
Pr-Entre Rios do Oeste;0;0;1;2;2
Pr-Espigao Alto do Iguacu;6;5;5;5;6
Pr-Farol;1;1;2;2;2
Pr-Faxinal;43;43;41;53;54
Pr-Fazenda Rio Grande;0;0;0;0;0
Pr-Fenix;4;4;4;4;3
Pr-Fernandes Pinheiro;6;7;8;5;5
Pr-Figueira;3;4;6;6;5
Pr-Florai;8;8;9;10;11
Pr-Flor da Serra do Sul;2;2;5;1;3
Pr-Floresta;1;0;0;0;1
Pr-Florestopolis;7;4;6;5;9
Pr-Florida;12;12;4;10;10
Pr-Formosa do Oeste;2;1;1;5;5
Pr-Foz do Iguacu;2;2;1;3;4
Pr-Francisco Alves;22;17;26;24;31
Pr-Francisco Beltrao;25;23;21;21;20
Pr-Foz do Jordao;0;2;3;2;3
Pr-General Carneiro;5;4;6;7;4
Pr-Godoy Moreira;1;2;2;2;0
Pr-Goioere;17;19;23;20;18
Pr-Goioxim;11;10;11;11;12
Pr-Grandes Rios;36;36;37;34;38
Pr-Guaira;3;4;4;5;9
Pr-Guairaca;35;37;36;37;44
Pr-Guamiranga;2;1;1;1;1
Pr-Guapirama;31;27;28;25;25
Pr-Guaporema;19;18;17;18;16
Pr-Guaraci;24;26;23;23;20
Pr-Guaraniacu;93;87;92;81;88
Pr-Guarapuava;65;78;80;84;86
Pr-Guaraquecaba;1;1;1;1;1
Pr-Guaratuba;1;1;2;2;1
Pr-Honorio Serpa;6;5;6;4;5
Pr-Ibaiti;68;66;68;61;60
Pr-Ibema;8;8;9;8;6
Pr-Ibipora;12;11;10;12;10
Pr-Icaraima;58;55;58;64;64
Pr-Iguaracu;9;8;10;10;11
Pr-Iguatu;4;4;5;4;2
Pr-Imbau;2;1;1;5;5
Pr-Imbituva;15;15;16;17;14
Pr-Inacio Martins;3;4;2;4;3
Pr-Inaja;5;6;8;3;8
Pr-Indianopolis;7;6;7;5;3
Pr-Ipiranga;4;4;6;6;7
Pr-Ipora;32;32;31;35;36
Pr-Iracema do Oeste;0;1;1;1;1
Pr-Irati;5;3;4;3;3
Pr-Iretama;33;30;31;28;24
Pr-Itaguaje;13;13;14;17;21
Pr-Itaipulandia;2;2;2;3;4
Pr-Itambaraca;0;0;0;0;0
Pr-Itambe;2;2;3;3;4
Pr-Itapejara D Oeste;2;2;2;3;4
Pr-Itaperucu;0;0;0;1;0
Pr-Itauna do Sul;16;18;18;17;17
Pr-Ivai;3;1;1;3;3
Pr-Ivaipora;11;12;13;13;17
Pr-Ivate;21;21;22;23;18
Pr-Ivatuba;0;0;0;0;0
Pr-Jaboti;8;8;7;7;3
Pr-Jacarezinho;58;58;61;62;60
Pr-Jaguapita;35;33;35;33;43
Pr-Jaguariaiva;28;28;30;33;37
Pr-Jandaia do Sul;17;15;17;14;16
Pr-Janiopolis;9;9;8;8;10
Pr-Japira;16;13;11;12;13
Pr-Japura;1;2;2;2;1
Pr-Jardim Alegre;14;16;17;17;16
Pr-Jardim Olinda;3;3;3;4;6
Pr-Jataizinho;16;16;16;17;17
Pr-Jesuitas;2;2;2;3;3
Pr-Joaquim Tavora;42;39;37;41;40
Pr-Jundiai do Sul;38;41;44;45;40
Pr-Juranda;1;1;1;1;1
Pr-Jussara;2;3;3;3;3
Pr-Kalore;4;3;6;5;4
Pr-Lapa;36;30;36;35;29
Pr-Laranjal;35;37;32;28;20
Pr-Laranjeiras do Sul;38;37;36;27;28
Pr-Leopolis;16;13;14;18;17
Pr-Lidianopolis;5;7;8;5;6
Pr-Lindoeste;23;24;24;22;23
Pr-Loanda;97;103;111;116;114
Pr-Lobato;12;11;13;13;14
Pr-Londrina;100;115;104;116;134
Pr-Luiziana;22;21;19;21;19
Pr-Lunardelli;7;7;7;6;3
Pr-Lupionopolis;11;10;10;10;11
Pr-Mallet;1;1;1;1;2
Pr-Mambore;2;5;4;2;3
Pr-Mandaguacu;23;23;26;25;27
Pr-Mandaguari;30;32;31;27;28
Pr-Mandirituba;0;0;0;0;0
Pr-Manfrinopolis;4;3;3;4;2
Pr-Mangueirinha;20;20;20;23;26
Pr-Manoel Ribas;22;22;31;29;35
Pr-Marechal Candido Rondon;13;16;17;15;21
Pr-Maria Helena;65;64;64;69;79
Pr-Marialva;18;20;20;22;22
Pr-Marilandia do Sul;5;7;8;11;10
Pr-Marilena;11;15;16;20;21
Pr-Mariluz;8;6;6;5;11
Pr-Maringa;19;21;19;22;31
Pr-Mariopolis;6;9;10;11;10
Pr-Maripa;0;0;0;0;0
Pr-Marmeleiro;3;4;4;3;3
Pr-Marquinho;16;12;10;13;9
Pr-Marumbi;4;4;4;5;5
Pr-Matelandia;13;13;13;15;16
Pr-Matinhos;0;0;0;0;0
Pr-Mato Rico;14;14;15;15;16
Pr-Maua da Serra;6;5;6;6;7
Pr-Medianeira;17;14;14;16;16
Pr-Mercedes;3;2;2;5;3
Pr-Mirador;12;9;12;12;11
Pr-Miraselva;4;9;9;8;9
Pr-Missal;8;6;6;5;3
Pr-Moreira Sales;18;21;23;20;25
Pr-Morretes;0;1;1;3;1
Pr-Munhoz de Melo;8;9;8;9;9
Pr-Nossa Senhora das Gracas;14;14;16;12;16
Pr-Nova Alianca do Ivai;13;13;11;12;13
Pr-Nova America da Colina;2;2;6;6;4
Pr-Nova Aurora;2;2;1;1;1
Pr-Nova Cantu;28;26;26;33;32
Pr-Nova Esperanca;34;32;38;41;45
Pr-Nova Esperanca do Sudoeste;9;11;9;7;6
Pr-Nova Fatima;10;10;9;9;8
Pr-Nova Laranjeiras;47;49;46;43;36
Pr-Nova Londrina;27;44;43;44;44
Pr-Nova Olimpia;16;17;16;15;15
Pr-Nova Santa Barbara;2;2;3;3;3
Pr-Nova Santa Rosa;5;3;3;3;4
Pr-Nova Prata do Iguacu;12;12;11;12;13
Pr-Nova Tebas;19;18;19;16;17
Pr-Novo Itacolomi;11;11;12;13;11
Pr-Ortigueira;92;92;100;106;95
Pr-Ourizona;1;2;2;3;3
Pr-Ouro Verde do Oeste;8;7;9;9;8
Pr-Paicandu;4;4;3;2;3
Pr-Palmas;59;53;39;52;59
Pr-Palmeira;68;66;66;65;64
Pr-Palmital;60;68;64;48;51
Pr-Palotina;5;4;4;4;3
Pr-Paraiso do Norte;10;8;8;12;13
Pr-Paranacity;10;11;12;20;18
Pr-Paranagua;0;0;0;0;0
Pr-Paranapoema;6;5;5;6;6
Pr-Paranavai;117;113;100;110;126
Pr-Pato Bragado;4;4;5;5;5
Pr-Pato Branco;19;21;22;26;27
Pr-Paula Freitas;4;4;4;3;2
Pr-Paulo Frontin;0;0;0;0;1
Pr-Peabiru;13;13;15;13;11
Pr-Perobal;38;37;37;30;40
Pr-Perola;20;17;20;22;20
Pr-Perola D Oeste;1;0;0;1;1
Pr-Pien;0;0;0;1;1
Pr-Pinhais;1;0;0;0;0
Pr-Pinhalao;5;6;7;4;3
Pr-Pinhal de Sao Bento;2;1;0;0;0
Pr-Pinhao;19;15;60;68;63
Pr-Pirai do Sul;23;23;18;15;16
Pr-Piraquara;2;1;1;2;2
Pr-Pitanga;42;38;42;33;33
Pr-Pitangueiras;1;1;1;2;2
Pr-Planaltina do Parana;50;53;51;51;51
Pr-Planalto;2;2;2;1;1
Pr-Ponta Grossa;40;41;48;59;46
Pr-Pontal do Parana;0;0;0;0;0
Pr-Porecatu;5;4;5;3;3
Pr-Porto Amazonas;4;6;8;7;6
Pr-Porto Barreiro;7;8;7;9;7
Pr-Porto Rico;31;32;26;29;30
Pr-Porto Vitoria;7;6;6;7;6
Pr-Prado Ferreira;2;2;2;2;2
Pr-Pranchita;1;3;1;1;1
Pr-Presidente Castelo Branco;16;12;11;9;10
Pr-Primeiro de Maio;2;5;4;6;6
Pr-Prudentopolis;26;19;21;21;19
Pr-Quarto Centenario;1;1;1;1;0
Pr-Quatigua;22;20;20;16;22
Pr-Quatro Barras;0;0;0;0;0
Pr-Quatro Pontes;3;1;1;2;2
Pr-Quedas do Iguacu;21;17;19;14;20
Pr-Querencia do Norte;59;61;56;60;59
Pr-Quinta do Sol;3;1;2;3;3
Pr-Quitandinha;2;1;1;2;2
Pr-Ramilandia;16;16;16;15;13
Pr-Rancho Alegre;2;3;3;3;3
Pr-Rancho Alegre D Oeste;1;1;1;1;1
Pr-Realeza;8;6;7;6;8
Pr-Reboucas;0;0;0;0;0
Pr-Renascenca;4;6;4;4;5
Pr-Reserva;35;35;33;35;38
Pr-Reserva do Iguacu;10;9;18;21;25
Pr-Ribeirao Claro;95;103;103;105;108
Pr-Ribeirao do Pinhal;23;24;27;27;30
Pr-Rio Azul;0;0;0;0;0
Pr-Rio Bom;12;14;15;13;13
Pr-Rio Bonito do Iguacu;4;6;5;4;4
Pr-Rio Branco do Ivai;7;5;7;8;11
Pr-Rio Branco do Sul;2;0;0;3;3
Pr-Rio Negro;0;0;0;0;0
Pr-Rolandia;8;9;8;9;10
Pr-Roncador;24;29;29;29;33
Pr-Rondon;45;37;37;44;46
Pr-Rosario do Ivai;18;21;23;21;33
Pr-Sabaudia;6;7;7;7;10
Pr-Salgado Filho;6;4;4;3;5
Pr-Salto do Itarare;8;10;12;10;12
Pr-Salto do Lontra;13;14;12;12;11
Pr-Santa Amelia;2;3;3;2;3
Pr-Santa Cecilia do Pavao;1;1;2;5;2
Pr-Santa Cruz de Monte Castelo;58;55;61;59;59
Pr-Santa Fe;22;21;20;29;33
Pr-Santa Helena;6;9;10;6;7
Pr-Santa Ines;13;12;12;13;10
Pr-Santa Isabel do Ivai;34;48;57;64;63
Pr-Santa Izabel do Oeste;9;6;7;8;8
Pr-Santa Lucia;3;5;6;4;4
Pr-Santa Maria do Oeste;12;11;11;8;12
Pr-Santa Mariana;1;2;2;2;1
Pr-Santa Monica;19;19;24;21;20
Pr-Santana do Itarare;12;11;11;10;10
Pr-Santa Tereza do Oeste;8;6;5;6;7
Pr-Santa Terezinha de Itaipu;4;3;5;5;5
Pr-Santo Antonio da Platina;98;98;102;99;89
Pr-Santo Antonio do Caiua;18;19;21;21;26
Pr-Santo Antonio do Paraiso;5;5;5;6;6
Pr-Santo Antonio do Sudoeste;6;6;4;4;5
Pr-Santo Inacio;36;32;36;38;42
Pr-Sao Carlos do Ivai;5;8;7;9;10
Pr-Sao Jeronimo da Serra;22;24;24;23;26
Pr-Sao Joao;15;16;13;11;9
Pr-Sao Joao do Caiua;48;48;49;53;52
Pr-Sao Joao do Ivai;6;5;6;7;4
Pr-Sao Joao do Triunfo;3;3;1;2;3
Pr-Sao Jorge D Oeste;25;25;19;20;20
Pr-Sao Jorge do Ivai;2;2;2;3;3
Pr-Sao Jorge do Patrocinio;14;13;12;13;14
Pr-Sao Jose da Boa Vista;9;8;7;7;8
Pr-Sao Jose das Palmeiras;9;10;12;12;12
Pr-Sao Jose dos Pinhais;8;5;6;9;11
Pr-Sao Manoel do Parana;1;1;2;2;2
Pr-Sao Mateus do Sul;5;5;3;3;4
Pr-Sao Miguel do Iguacu;2;4;5;4;5
Pr-Sao Pedro do Iguacu;8;7;10;9;9
Pr-Sao Pedro do Ivai;9;10;10;11;8
Pr-Sao Pedro do Parana;33;30;27;32;35
Pr-Sao Sebastiao da Amoreira;1;0;0;0;0
Pr-Sao Tome;1;1;1;2;3
Pr-Sapopema;29;44;48;49;59
Pr-Sarandi;1;1;2;2;2
Pr-Saudade do Iguacu;10;6;7;6;5
Pr-Senges;9;9;9;11;14
Pr-Serranopolis do Iguacu;0;1;1;1;1
Pr-Sertaneja;4;4;5;4;5
Pr-Sertanopolis;9;8;8;9;11
Pr-Siqueira Campos;32;34;33;38;31
Pr-Sulina;3;3;4;5;5
Pr-Tamarana;13;14;13;12;9
Pr-Tamboara;12;11;18;18;16
Pr-Tapejara;45;48;43;42;45
Pr-Tapira;38;33;37;39;42
Pr-Teixeira Soares;12;13;14;10;10
Pr-Telemaco Borba;4;3;3;7;7
Pr-Terra Boa;13;10;12;6;6
Pr-Terra Rica;89;100;99;98;95
Pr-Terra Roxa;13;14;14;10;10
Pr-Tibagi;26;24;20;20;17
Pr-Tijucas do Sul;4;5;7;6;2
Pr-Toledo;18;18;24;27;22
Pr-Tomazina;57;49;53;49;55
Pr-Tres Barras do Parana;22;19;17;20;16
Pr-Tunas do Parana;0;0;0;0;0
Pr-Tuneiras do Oeste;31;31;35;35;37
Pr-Tupassi;1;1;1;1;1
Pr-Turvo;17;15;15;16;18
Pr-Ubirata;7;6;7;10;10
Pr-Umuarama;216;212;238;240;245
Pr-Uniao da Vitoria;5;6;5;7;6
Pr-Uniflor;10;11;13;13;13
Pr-Urai;13;11;11;10;9
Pr-Wenceslau Braz;19;16;19;26;27
Pr-Ventania;9;11;11;8;7
Pr-Vera Cruz do Oeste;11;12;12;10;9
Pr-Vere;7;5;4;4;2
Pr-Alto Paraiso;78;73;70;68;67
Pr-Doutor Ulysses;1;0;1;2;2
Pr-Virmond;2;2;2;3;4
Pr-Vitorino;5;4;4;3;3
Pr-Xambre;33;31;36;45;38
Pr-Ignorado;0;0;0;0;0
Sc-Abdon Batista;1;0;1;1;0
Sc-Abelardo Luz;8;7;7;6;5
Sc-Agrolandia;1;1;1;1;1
Sc-Agronomica;1;1;1;2;2
Sc-Agua Doce;47;44;45;37;35
Sc-Aguas de Chapeco;2;2;2;2;2
Sc-Aguas Frias;1;1;1;2;3
Sc-Aguas Mornas;0;0;0;0;1
Sc-Alfredo Wagner;5;4;3;5;6
Sc-Alto Bela Vista;1;1;1;1;1
Sc-Anchieta;5;6;3;4;6
Sc-Angelina;0;0;0;0;0
Sc-Anita Garibaldi;19;17;19;14;13
Sc-Anitapolis;3;3;3;2;1
Sc-Antonio Carlos;2;0;0;0;1
Sc-Apiuna;2;2;2;1;2
Sc-Arabuta;1;1;1;1;0
Sc-Araquari;4;5;6;4;5
Sc-Ararangua;0;0;0;0;0
Sc-Armazem;1;1;1;0;0
Sc-Arroio Trinta;2;1;2;3;4
Sc-Arvoredo;1;1;1;2;2
Sc-Ascurra;0;0;0;1;0
Sc-Atalanta;2;2;2;3;2
Sc-Aurora;1;1;0;0;1
Sc-Balneario Arroio do Silva;1;1;2;2;2
Sc-Balneario Camboriu;0;0;2;1;1
Sc-Balneario Barra do Sul;0;0;0;0;0
Sc-Balneario Gaivota;3;3;3;3;3
Sc-Bandeirante;2;2;1;3;4
Sc-Barra Bonita;1;1;0;0;0
Sc-Barra Velha;4;3;2;3;3
Sc-Bela Vista do Toldo;4;4;3;4;6
Sc-Belmonte;3;3;3;3;3
Sc-Benedito Novo;1;1;1;2;1
Sc-Biguacu;3;2;1;0;0
Sc-Blumenau;1;1;1;1;1
Sc-Bocaina do Sul;5;5;6;5;7
Sc-Bombinhas;1;1;0;1;1
Sc-Bom Jardim da Serra;18;18;24;23;25
Sc-Bom Jesus;3;3;3;3;3
Sc-Bom Jesus do Oeste;1;1;1;0;1
Sc-Bom Retiro;29;31;29;30;29
Sc-Botuvera;0;0;0;0;0
Sc-Braco do Norte;13;8;10;7;6
Sc-Braco do Trombudo;0;0;0;0;0
Sc-Brunopolis;7;7;6;5;4
Sc-Brusque;0;0;0;0;0
Sc-Cacador;16;11;13;10;8
Sc-Caibi;1;1;2;1;1
Sc-Calmon;3;3;3;3;3
Sc-Camboriu;2;2;4;3;4
Sc-Capao Alto;25;21;23;15;18
Sc-Campo Alegre;4;8;8;6;6
Sc-Campo Belo do Sul;8;11;11;11;15
Sc-Campo Ere;14;14;14;17;19
Sc-Campos Novos;14;12;15;8;6
Sc-Canelinha;1;0;0;0;0
Sc-Canoinhas;12;8;8;6;2
Sc-Capinzal;2;3;1;2;1
Sc-Capivari de Baixo;1;1;0;0;0
Sc-Catanduvas;4;3;6;5;4
Sc-Caxambu do Sul;0;2;2;2;2
Sc-Celso Ramos;0;0;0;1;1
Sc-Cerro Negro;3;3;2;2;2
Sc-Chapadao do Lageado;0;0;0;0;0
Sc-Chapeco;30;28;32;34;29
Sc-Cocal do Sul;1;0;0;0;0
Sc-Concordia;7;8;3;8;5
Sc-Cordilheira Alta;1;1;2;1;2
Sc-Coronel Freitas;3;4;6;4;4
Sc-Coronel Martins;1;0;0;1;0
Sc-Corupa;1;1;1;1;1
Sc-Correia Pinto;7;7;4;3;2
Sc-Criciuma;2;2;2;3;2
Sc-Cunha Pora;5;4;5;4;2
Sc-Cunhatai;0;0;0;0;0
Sc-Curitibanos;36;32;31;31;38
Sc-Descanso;6;5;5;2;3
Sc-Dionisio Cerqueira;12;13;11;6;8
Sc-Dona Emma;0;0;0;1;1
Sc-Doutor Pedrinho;1;1;1;2;2
Sc-Entre Rios;1;1;2;1;2
Sc-Ermo;0;0;0;0;0
Sc-Erval Velho;18;14;12;13;11
Sc-Faxinal dos Guedes;5;4;6;5;3
Sc-Flor do Sertao;0;1;0;1;2
Sc-Florianopolis;3;4;3;6;2
Sc-Formosa do Sul;2;2;2;1;2
Sc-Forquilhinha;0;0;0;0;0
Sc-Fraiburgo;9;7;8;8;5
Sc-Frei Rogerio;0;1;0;0;0
Sc-Galvao;10;7;7;9;8
Sc-Garopaba;0;0;0;0;0
Sc-Garuva;5;5;6;4;5
Sc-Gaspar;1;1;1;1;1
Sc-Governador Celso Ramos;2;2;1;1;1
Sc-Grao Para;1;1;1;1;1
Sc-Gravatal;7;3;3;0;1
Sc-Guabiruba;0;0;0;0;0
Sc-Guaraciaba;6;6;8;5;5
Sc-Guaramirim;1;1;1;1;1
Sc-Guaruja do Sul;8;8;7;6;4
Sc-Guatambu;10;8;6;8;9
Sc-Herval D Oeste;1;2;1;1;1
Sc-Ibiam;3;2;1;0;1
Sc-Ibicare;4;2;2;2;1
Sc-Ibirama;0;0;0;1;0
Sc-Icara;1;1;1;0;1
Sc-Ilhota;6;4;3;3;4
Sc-Imarui;4;4;4;7;4
Sc-Imbituba;2;0;0;0;0
Sc-Imbuia;0;0;0;0;0
Sc-Indaial;3;3;4;4;5
Sc-Iomere;1;0;0;0;0
Sc-Ipira;1;0;0;0;0
Sc-Ipora do Oeste;4;2;3;1;1
Sc-Ipuacu;3;2;3;2;2
Sc-Ipumirim;2;1;1;1;2
Sc-Iraceminha;2;0;0;1;0
Sc-Irani;1;0;0;1;2
Sc-Irati;0;0;1;1;1
Sc-Irineopolis;0;0;0;0;2
Sc-Ita;2;1;1;1;1
Sc-Itaiopolis;14;15;15;15;10
Sc-Itajai;5;6;6;4;4
Sc-Itapema;2;2;2;2;2
Sc-Itapiranga;6;4;4;5;5
Sc-Itapoa;1;1;1;1;1
Sc-Ituporanga;3;3;2;3;1
Sc-Jabora;4;4;3;4;4
Sc-Jacinto Machado;1;1;1;1;1
Sc-Jaguaruna;1;1;2;1;1
Sc-Jaragua do Sul;1;3;3;3;3
Sc-Jardinopolis;2;1;1;0;0
Sc-Joacaba;6;5;4;7;10
Sc-Joinville;7;8;9;5;3
Sc-Jose Boiteux;0;0;0;0;0
Sc-Jupia;2;1;1;3;2
Sc-Lacerdopolis;1;1;0;0;1
Sc-Lages;123;129;133;182;177
Sc-Laguna;7;7;6;5;5
Sc-Lajeado Grande;1;0;0;0;0
Sc-Laurentino;2;1;1;1;1
Sc-Lauro Muller;3;1;2;0;0
Sc-Lebon Regis;4;5;5;4;3
Sc-Leoberto Leal;0;0;0;0;0
Sc-Lindoia do Sul;2;2;1;1;0
Sc-Lontras;4;3;4;3;3
Sc-Luiz Alves;2;2;2;2;2
Sc-Luzerna;2;2;0;1;2
Sc-Macieira;2;1;0;1;1
Sc-Mafra;12;9;7;5;4
Sc-Major Gercino;0;0;0;0;0
Sc-Major Vieira;2;2;2;3;2
Sc-Maracaja;2;2;1;1;1
Sc-Maravilha;4;5;3;2;4
Sc-Marema;3;2;3;3;3
Sc-Massaranduba;2;2;0;0;0
Sc-Matos Costa;2;3;2;2;1
Sc-Meleiro;0;0;0;0;0
Sc-Mirim Doce;4;4;4;4;3
Sc-Modelo;5;4;4;4;3
Sc-Mondai;7;6;6;5;4
Sc-Monte Carlo;1;1;2;1;0
Sc-Monte Castelo;4;4;6;6;5
Sc-Morro da Fumaca;0;0;0;0;0
Sc-Morro Grande;0;0;0;0;0
Sc-Navegantes;4;3;3;3;3
Sc-Nova Erechim;2;2;1;1;1
Sc-Nova Itaberaba;1;1;1;1;1
