Nível;Cód.;Município;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
MU;3556305;Valparaíso (SP);88897;85332;89000;87130;57411;46781;69500;37320;28333;23160;24173;23269;23780;23409;22250;23200;22716;24300;24556;25604
MU;3556354;Vargem (SP);5900;6400;5800;5500;5000;4500;4600;5700;7500;7500;7510;9000;13500;11000;9900;8800;8216;7350;7600;8100
MU;3556404;Vargem Grande do Sul (SP);15317;16172;14875;14650;15072;14970;14800;15352;16194;17056;16587;17256;17165;17680;18560;20800;19200;20000;19200;20600
MU;3556453;Vargem Grande Paulista (SP);...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...;...
MU;3556503;Várzea Paulista (SP);51;54;53;51;51;49;50;52;95;80;46;108;95;81;106;115;112;109;106;102
MU;3556602;Vera Cruz (SP);18900;28330;25459;24952;17000;24512;27824;28164;28591;27877;26272;27159;29631;28398;26579;23785;21279;20510;21340;22495
MU;3556701;Vinhedo (SP);1600;800;2100;2205;2200;1300;1250;1620;1620;2250;2070;2110;1800;2350;2501;2500;2500;2300;3000;2688
MU;3556800;Viradouro (SP);3440;2591;2409;2480;1820;2045;1957;1733;1800;1635;1523;1503;1380;1390;1315;1270;1350;1570;1410;1420
MU;3556909;Vista Alegre do Alto (SP);3000;3000;3000;2800;2500;2500;2500;2300;1250;800;763;806;761;982;762;829;772;746;826;848
MU;3556958;Vitória Brasil (SP);4101;4484;4284;4527;4080;4020;3900;3382;3400;3200;3136;2791;3053;3503;3690;3504;3420;3218;3850;4010
MU;3557006;Votorantim (SP);3150;3213;3374;3374;2638;4442;3725;2299;2366;1889;1989;1946;1946;2104;2079;2000;1960;1800;1500;1510
MU;3557105;Votuporanga (SP);43900;41200;40300;34570;32350;33100;38500;33490;32000;29000;29800;31500;32000;36000;33670;33000;30300;32200;33300;49000
MU;3557154;Zacarias (SP);24765;25397;25442;24208;18355;18031;17916;17239;16411;15506;14282;14618;15260;15988;15285;14676;14332;12329;12300;12435
MU;3557204;Chavantes (SP);5447;5610;4740;4664;2498;3447;3326;3496;3880;2189;2650;2700;2815;2450;2460;2230;2030;2000;2000;1804
MU;3557303;Estiva Gerbi (SP);3568;3908;2700;2700;2652;2158;2175;2436;2161;2282;2380;2350;1900;2040;1900;2725;2724;2693;2566;2530
MU;4100103;Abatiá (PR);15666;15888;17933;16663;14486;16222;19203;18020;18110;18815;18010;18139;17691;18549;13523;16123;16520;14294;11978;11911
MU;4100202;Adrianópolis (PR);16218;16542;19887;20881;19837;18031;19473;19550;19600;18662;16972;15813;16349;16383;15216;18250;14944;13672;10987;10893
MU;4100301;Agudos do Sul (PR);2500;2416;2290;2300;1892;1892;2150;2000;2000;1900;1300;1300;1150;1102;1560;1621;1774;1755;1673;1829
MU;4100400;Almirante Tamandaré (PR);1165;1100;1131;1201;1279;1225;1415;1814;1887;1150;939;940;950;900;805;650;640;630;520;501
MU;4100459;Altamira do Paraná (PR);43308;51170;50954;53197;59018;57503;60344;59311;61947;59547;59993;60783;65578;68124;65378;64342;63683;58592;54856;58086
MU;4100509;Altônia (PR);52714;53861;53305;52673;54719;56321;56977;60036;62702;68445;67595;62962;67748;71008;68919;65526;60288;57354;62201;57078
MU;4100608;Alto Paraná (PR);47708;43950;39768;37966;35000;35350;35002;35297;36318;37635;37407;35016;39542;41946;43766;41554;38462;36771;39226;38306
MU;4100707;Alto Piquiri (PR);37008;30781;27992;24259;22229;21751;21703;17780;16409;18668;14780;12589;11440;10818;11377;9617;8392;7221;8406;7175
MU;4100806;Alvorada do Sul (PR);10400;11650;9240;9429;8560;9776;8171;7881;8486;9150;7778;6673;5941;5956;5958;6300;4702;5187;4071;4536
MU;4100905;Amaporã (PR);51502;50606;50445;43037;38867;38237;39452;38805;38297;35047;35315;32548;34224;33889;35015;33902;35502;28601;29181;32101
MU;4101002;Ampére (PR);32270;33391;33629;33545;33925;34016;35690;35006;35654;36248;36869;37256;36277;37551;37841;35769;38128;37417;29934;26515
MU;4101051;Anahy (PR);4284;5018;5836;5632;4592;5223;5346;4975;6196;5896;5516;6025;5750;5860;5917;5579;5587;5108;4579;4101
MU;4101101;Andirá (PR);2145;2356;1866;1521;1490;1760;1680;1680;1572;1143;1324;1284;1160;1382;1538;1617;1693;1598;1493;1668
MU;4101150;Ângulo (PR);9502;7352;6623;7998;7883;9238;9428;9706;10333;9363;10175;12716;10384;10285;10268;9746;8837;8940;9200;9045
MU;4101200;Antonina (PR);1460;1600;900;860;720;755;478;410;380;514;406;435;372;379;326;338;341;293;325;232
MU;4101309;Antônio Olinto (PR);6304;6500;6259;6400;7000;7070;7000;6500;5000;5000;3117;3800;3900;4600;4600;5000;4302;4500;3486;3500
MU;4101408;Apucarana (PR);31524;29877;32238;30049;26468;26780;26198;23780;21864;20844;20880;18121;19500;19229;19105;19210;17951;16775;15760;14658
MU;4101507;Arapongas (PR);14916;12589;12578;11590;10800;10573;9473;8702;8211;8309;7056;6662;6569;6034;6275;6120;5969;5242;5511;4367
MU;4101606;Arapoti (PR);51959;57511;59951;56174;55707;53328;52873;50750;52862;52119;32219;51000;50710;50200;50800;49463;47552;48197;39571;40513
MU;4101655;Arapuã (PR);18599;18064;17583;17518;16578;16624;16815;17507;18075;17908;17365;15757;17151;17833;18041;17562;16485;15132;14311;16631
MU;4101705;Araruna (PR);23225;22093;19913;20321;19371;18515;19074;17800;20500;18117;18121;17714;16826;16794;16832;17466;17957;16000;14188;15024
MU;4101804;Araucária (PR);7747;7542;7769;8323;7510;8229;5886;5853;5853;5998;5302;5350;5290;5250;4521;4495;4568;4665;3950;4216
MU;4101853;Ariranha do Ivaí (PR);21528;19631;18474;20294;19052;16870;18959;18207;17706;18263;16887;14529;13186;13153;12231;10318;9569;8166;7381;8090
MU;4101903;Assaí (PR);10860;12864;12022;10800;10200;10300;9800;9700;8989;9957;10047;8804;9415;9477;9885;9950;10251;9937;8856;8891
MU;4102000;Assis Chateaubriand (PR);18612;18550;18271;18053;13389;12970;12992;12930;11127;11444;9712;9493;8841;8363;8287;7779;7557;6914;6212;6593
MU;4102109;Astorga (PR);42173;37684;36365;36340;35516;38515;39102;34984;36665;35346;34055;30305;29965;32409;31713;30620;27558;23745;29477;25657
MU;4102208;Atalaia (PR);9118;8259;9494;9172;9200;8850;10577;8765;9256;9250;8061;8034;7903;7326;7507;7430;6000;5789;5372;6902
MU;4102307;Balsa Nova (PR);10146;4550;10098;7000;8681;8681;8505;8389;8776;8446;8370;8450;8370;8350;7710;7487;8007;8158;7093;6574
MU;4102406;Bandeirantes (PR);15265;16157;16296;15546;10200;12294;13154;12778;12780;12178;10773;12166;12600;11848;10490;12401;12487;10256;9528;10502
MU;4102505;Barbosa Ferraz (PR);42532;48328;51625;53821;47937;49169;51081;51320;55440;55029;51464;53155;51652;51900;51735;50940;46764;43931;46100;37902
MU;4102604;Barracão (PR);16450;17350;18879;18813;18086;16721;16480;16556;16670;18335;17297;17186;16098;17334;16423;15358;15439;13495;13497;13034
MU;4102703;Barra do Jacaré (PR);3194;2513;2272;1924;2360;2160;2120;1827;1900;2011;2458;2189;2353;3068;2700;2958;2918;2971;3089;3539
MU;4102752;Bela Vista da Caroba (PR);14115;14236;15140;14691;14230;14631;14688;14790;14634;15484;15137;14211;14239;14936;15276;14691;15017;14546;11637;10587
MU;4102802;Bela Vista do Paraíso (PR);8500;8200;7515;8041;6800;6985;7472;6845;6595;7273;6677;5304;5633;5842;5703;5912;5120;4135;3802;3647
MU;4102901;Bituruna (PR);22000;22420;23000;22500;20300;21111;19000;20000;21000;21000;21000;21200;20000;20000;21000;20800;23000;23100;20500;18000
MU;4103008;Boa Esperança (PR);4267;2836;2918;2526;2630;2652;2992;2879;2941;2870;2432;2828;3385;3667;3532;2693;3574;3150;2948;2600
MU;4103024;Boa Esperança do Iguaçu (PR);18170;18505;18375;16676;16406;17111;17377;16776;17244;16600;16975;15230;13660;15656;16932;15722;14934;13472;13000;10938
MU;4103040;Boa Ventura de São Roque (PR);28300;28866;28881;29328;27774;27396;27478;29393;30908;31300;32189;34359;33500;30500;31441;32261;28936;26350;25700;23800
MU;4103057;Boa Vista da Aparecida (PR);24033;25383;28168;33311;32488;28295;29004;27753;27907;27185;29102;27199;25442;29262;27791;28319;27264;26100;22597;22182
MU;4103107;Bocaiúva do Sul (PR);11748;12218;11851;12443;11576;6760;7300;6578;5722;6777;5819;5460;5355;4957;3471;3818;4396;3874;3202;3334
MU;4103156;Bom Jesus do Sul (PR);19045;19950;18732;18626;17938;17434;17513;17445;18492;19800;20406;20160;18705;19956;20117;19586;18119;17414;17744;15630
MU;4103206;Bom Sucesso (PR);31189;27072;26962;24113;19091;19074;20340;20354;20070;19589;20885;16746;18200;18998;18055;18090;17800;17514;15090;15446
MU;4103222;Bom Sucesso do Sul (PR);4952;4950;5189;4465;4650;4031;4042;4325;4250;4708;4218;3679;3445;3355;3391;3090;2948;2855;2532;2268
MU;4103305;Borrazópolis (PR);27854;25044;26178;25049;23268;22103;22996;22503;22342;21895;18717;18373;16196;16613;16360;16848;15659;14980;13355;14594
MU;4103354;Braganey (PR);19607;20576;19843;17915;17952;17845;19143;17228;19125;17786;18867;18597;17870;19007;18600;20069;19953;18021;15964;16540
MU;4103370;Brasilândia do Sul (PR);16035;13061;10520;8978;7808;6678;7262;6747;7426;6210;4997;5171;5660;4885;4215;3959;3433;3109;3186;3051
MU;4103404;Cafeara (PR);18306;15709;17279;17245;15059;13729;14548;13611;14072;13423;12934;11388;13692;19038;15735;13965;11442;12053;11154;11934
MU;4103453;Cafelândia (PR);6550;6613;6550;6476;3850;4150;4163;3814;3901;4505;4954;4994;4309;4495;5013;4270;4814;3980;4149;3565
MU;4103479;Cafezal do Sul (PR);43862;38194;36296;33338;32874;34676;36095;35663;33562;33825;31992;30773;33237;35165;34567;31713;29582;27359;29779;26544
MU;4103503;Califórnia (PR);13663;11047;11272;11042;10506;10054;9897;9780;9530;9096;8714;7127;7100;7342;7050;7622;7264;6922;6700;5569
MU;4103602;Cambará (PR);9286;8301;8501;7450;5850;6413;4110;3974;4000;4294;4320;4300;4757;6052;5500;5183;5563;4395;3999;3769
MU;4103701;Cambé (PR);11363;7559;6843;7010;6031;4927;4835;4902;3490;3347;3458;3256;2890;2837;2636;2799;2602;2156;2578;2206
MU;4103800;Cambira (PR);10833;11460;10910;10317;9998;9700;9743;8914;9010;8445;8300;6817;7340;8040;8476;8461;8248;8040;7779;7340
MU;4103909;Campina da Lagoa (PR);64080;68500;68678;62124;63681;68132;66329;67186;65498;71293;64456;59378;59211;62558;58595;58959;57101;54671;50686;48110
MU;4103958;Campina do Simão (PR);12400;12490;10800;12741;12200;11400;12500;12250;12300;12361;12491;11900;12500;12000;12700;12420;12792;11200;12000;10330
MU;4104006;Campina Grande do Sul (PR);1464;1523;3700;3885;3690;3690;3985;4000;4200;2748;2297;2076;2631;2392;2430;2112;2533;2693;2275;2620
MU;4104055;Campo Bonito (PR);22512;24599;25370;24040;23180;25420;26772;27067;16199;25266;25706;27331;29692;26946;24026;27478;26209;24400;22839;22191
MU;4104105;Campo do Tenente (PR);3400;4260;3200;4000;4099;3955;4100;4100;4100;3200;3733;3500;3200;3250;3346;3000;2940;2850;2792;3328
MU;4104204;Campo Largo (PR);15557;15130;15639;16120;13010;12229;13114;12483;11371;10101;10792;10850;10810;10800;9810;10263;10351;10240;9047;8706
MU;4104253;Campo Magro (PR);3244;3100;3193;3320;3600;3580;4580;4500;4500;5003;2173;2200;2180;2170;2346;2013;2195;2040;1886;2226
MU;4104303;Campo Mourão (PR);29553;29935;21540;24320;18059;18176;19220;18763;15539;14331;14350;12432;10924;11653;11018;11185;10712;11326;10254;11335
MU;4104402;Cândido de Abreu (PR);81164;102437;120688;105189;101312;102387;100996;104039;100991;100911;105598;95500;108500;99917;101873;100798;96479;93286;91120;90200
MU;4104428;Candói (PR);64900;65900;60600;62100;58200;55800;32900;61500;66700;66833;67100;67900;71000;74300;76000;75550;77816;72670;72500;78610
MU;4104451;Cantagalo (PR);27700;32650;31700;32103;34860;32500;33400;31200;32300;34750;36500;38100;37400;38695;39000;39500;34900;31601;33920;32800
MU;4104501;Capanema (PR);38080;39768;38594;38214;35314;35445;36033;36452;35912;36875;36669;35207;32406;32479;33476;32002;31592;27169;21736;20755
MU;4104600;Capitão Leônidas Marques (PR);28300;33237;32889;35279;34815;32458;32223;31691;30932;29115;32153;31308;32484;34754;33990;32441;27074;22167;20154;18457
MU;4104659;Carambeí (PR);21496;25217;26351;27210;27487;29182;29097;30247;32190;30245;30325;35353;35339;38136;39000;41665;49581;49979;50000;45339
MU;4104709;Carlópolis (PR);29831;30024;29421;27036;26566;26840;26631;28055;28500;28962;31144;31833;37771;34856;32000;33802;33396;33401;28289;26011
MU;4104808;Cascavel (PR);113290;101021;99930;88787;91335;89986;92557;91088;89730;90627;89012;86477;87357;84920;86982;81609;77170;70000;62584;60882
MU;4104907;Castro (PR);93802;91292;96920;93685;95559;93701;98710;94476;98697;93873;103530;106911;113155;111489;116402;116500;125674;120674;121000;113420
MU;4105003;Catanduvas (PR);37460;41824;46431;41225;41352;45143;45541;45479;44972;45848;45419;41423;44838;45543;43577;43297;40731;40500;32805;31850
MU;4105102;Centenário do Sul (PR);28465;23753;24261;23553;22140;22189;22839;21714;19499;17796;15718;13248;14947;15925;13510;12842;12938;13114;12794;13311
MU;4105201;Cerro Azul (PR);17682;18389;20686;21720;22806;26209;28305;26534;24515;24600;24832;25000;26100;26050;26000;28000;28700;28950;24159;25328
MU;4105300;Céu Azul (PR);23200;23240;21733;21733;20038;20852;19835;16650;22500;20020;19726;18720;20507;19965;19560;18265;16486;15590;15312;15352
MU;4105409;Chopinzinho (PR);56876;57938;61239;61287;60000;61133;55278;59495;61840;61613;61737;58823;59123;56714;59354;58107;56598;56868;48156;42252
MU;4105508;Cianorte (PR);72200;72700;56500;50000;53200;54750;55500;54784;55325;50824;47999;46086;48982;51711;53108;53707;51110;51363;50914;52467
MU;4105607;Cidade Gaúcha (PR);46972;46775;43638;41038;40626;41541;40803;41503;39692;38649;37924;37309;40082;37977;36330;35773;33629;30819;29287;29277
MU;4105706;Clevelândia (PR);23648;22940;22718;21990;20500;20184;19612;20139;20013;21100;16548;15537;15658;15583;15952;14790;13191;12124;12007;11882
MU;4105805;Colombo (PR);865;899;1345;1412;1624;1084;1170;1202;1200;1220;798;800;801;760;610;600;599;610;491;572
MU;4105904;Colorado (PR);39491;36528;33760;32300;32054;31785;29678;28557;27988;25805;25933;25039;25839;26470;25319;23644;22980;21903;18136;22000
MU;4106001;Congonhinhas (PR);41822;43644;41510;37600;35700;35000;32900;32800;31700;31842;30828;31052;27698;29506;30017;29205;26542;27400;26179;23650
MU;4106100;Conselheiro Mairinck (PR);21564;20697;22511;21683;21976;22046;22078;21810;21847;25837;22599;22568;22004;21888;21545;21502;20543;20356;17955;16304
MU;4106209;Contenda (PR);4430;3990;4135;3990;3990;3850;4050;3600;3665;4040;3063;3100;3200;3300;2840;2287;2222;2082;1728;1741
MU;4106308;Corbélia (PR);17834;18247;18247;15617;16315;17400;15749;15259;16629;16296;13869;12484;12431;13203;11823;12624;10816;10210;8793;9203
MU;4106407;Cornélio Procópio (PR);33501;34279;36238;32600;31000;30500;29000;31000;31600;29100;29666;29600;24309;26555;25913;23734;22205;20205;19286;20806
MU;4106456;Coronel Domingos Soares (PR);27200;27554;27910;28000;33150;33800;48744;34000;48000;48100;41670;41458;43728;44582;45304;49114;46294;43720;44240;45586
MU;4106506;Coronel Vivida (PR);39803;40119;40825;40330;39600;39485;37587;37873;37820;38903;42361;38842;37854;36152;39061;38311;37284;34690;33203;29081
MU;4106555;Corumbataí do Sul (PR);20777;23730;20354;19697;17914;17913;19439;19416;21517;20433;19896;24659;24005;20865;18039;14520;17104;17118;14717;13906
MU;4106571;Cruzeiro do Iguaçu (PR);20680;19920;19650;17932;17539;17258;16581;16594;16830;16000;15918;14132;14412;16383;15980;15813;14676;12532;10476;10062
MU;4106605;Cruzeiro do Oeste (PR);84673;83073;73912;67595;62421;62907;60739;61580;63963;63379;60950;57841;58314;61272;62489;62156;58127;54967;57285;53643
MU;4106704;Cruzeiro do Sul (PR);24114;22012;17987;16866;16169;16414;16336;15394;16060;15828;14208;13814;15232;15272;15495;13930;12950;11055;10916;11213
MU;4106803;Cruz Machado (PR);16700;16200;16500;18000;15000;12249;17500;17000;14000;14000;11000;12000;12000;12000;15000;15700;15000;14000;13500;11500
MU;4106852;Cruzmaltina (PR);20276;20748;20398;18602;19021;18426;24170;19882;19596;18689;15437;14910;3973;13971;13711;14035;13117;11518;9619;10668
MU;4106902;Curitiba (PR);180;...;1236;1250;1150;1092;987;1084;995;995;1168;1184;1104;1100;1174;1211;2051;2148;1465;1214
MU;4107009;Curiúva (PR);30381;29021;25500;31886;31869;31706;32036;33065;32670;28950;36395;36222;35245;37852;37457;37518;37490;34917;29855;30634
MU;4107108;Diamante do Norte (PR);24401;24014;23894;21265;20661;21339;23052;21714;21509;26312;25975;23225;26743;25430;25882;24838;20877;20761;17450;19950
MU;4107124;Diamante do Sul (PR);25978;26138;23262;23727;34752;37879;41850;39810;42553;40628;41450;35676;37401;41040;35243;38348;38100;34025;34100;35600
MU;4107157;Diamante D'Oeste (PR);34835;35500;37925;37925;33299;32954;32512;27800;32575;30465;37616;34940;36165;39055;37340;37260;34442;31386;29058;29932
MU;4107207;Dois Vizinhos (PR);40570;40400;41409;39879;39226;38514;38980;38304;38662;38896;38302;36923;34872;36937;36137;33468;34203;31332;29831;26141
MU;4107256;Douradina (PR);49033;46532;44691;43071;44730;45351;43066;42464;43133;38762;38463;37375;37895;38454;41784;42386;40896;42853;46472;45708
MU;4107306;Doutor Camargo (PR);2264;2380;2245;2038;1845;2062;1917;2047;2211;2277;1836;1878;1645;1560;1561;1605;1192;1320;1435;1508
MU;4107405;Enéas Marques (PR);21250;21550;24031;20780;22171;22861;21925;21585;19776;21750;23268;25693;30550;23813;24660;23267;24240;21328;21780;20377
MU;4107504;Engenheiro Beltrão (PR);11799;11723;9272;9318;6675;6833;6174;6489;6227;6685;6269;5682;6356;6586;6436;6214;6266;5032;4753;5633
MU;4107520;Esperança Nova (PR);23871;21022;21529;19768;20446;22342;21316;21226;21699;21035;20638;21731;22190;24105;25924;25626;25268;24944;26405;27185
MU;4107538;Entre Rios do Oeste (PR);5615;5897;6002;5715;5520;5881;6060;5980;6488;6865;6938;7482;7078;6543;6270;6115;5663;4941;4727;5088
MU;4107546;Espigão Alto do Iguaçu (PR);21920;21352;23585;23816;21950;22160;21996;22400;22100;21600;20500;22900;20500;23266;24113;24200;22100;20854;20700;21600
MU;4107553;Farol (PR);7966;5964;4697;4559;4008;4497;5004;5169;5846;6624;6323;5834;5638;5972;5735;5751;7999;8409;9200;6371
MU;4107603;Faxinal (PR);68370;57224;55114;54647;47807;50771;48095;43006;39033;38637;36866;37363;35336;36366;35293;35724;36104;35591;31139;31014
MU;4107652;Fazenda Rio Grande (PR);870;738;1546;2620;1600;1400;1500;1303;1061;1061;973;959;800;810;746;784;737;706;625;627
MU;4107702;Fênix (PR);6538;6949;5940;6075;4742;5141;4716;4667;4674;4251;4029;4110;4167;4318;3886;3979;3154;3300;2673;3088
MU;4107736;Fernandes Pinheiro (PR);5945;5218;6042;6370;4755;5450;5320;5050;4640;4960;6440;6131;5610;5970;5840;5485;5278;4650;4415;4120
MU;4107751;Figueira (PR);9796;10351;9100;8319;8325;8310;7115;6289;6334;6347;6398;7080;6600;6686;6476;6550;6890;7681;7083;6376
MU;4107801;Floraí (PR);8770;7455;7262;5641;5550;5200;4262;4534;4951;4721;3823;3662;4016;3322;3438;3294;3244;3020;3066;3141
MU;4107850;Flor da Serra do Sul (PR);16275;14660;16468;16402;16983;15288;15350;14942;15479;17000;17021;15686;15694;18877;17019;16168;15148;14390;13639;12791
MU;4107900;Floresta (PR);1792;1149;937;864;809;810;832;734;827;868;773;711;605;612;614;642;600;595;660;739
MU;4108007;Florestópolis (PR);12025;10727;9793;7804;7010;6766;7055;6856;6447;6463;5061;7085;5165;5107;5098;3888;3305;2725;2508;2353
MU;4108106;Flórida (PR);5983;5924;8777;7282;8410;8724;8204;9946;9778;8343;8422;8280;8401;7867;7007;7325;6467;6824;5416;7082
MU;4108205;Formosa do Oeste (PR);16913;16206;15737;13873;14781;15534;12651;13554;13093;14162;15178;13618;13892;14292;13761;12965;11599;10720;9669;10409
MU;4108304;Foz do Iguaçu (PR);6562;6154;3500;5392;5134;5288;5110;4268;4485;2917;2984;2899;2950;3005;3319;3325;3102;2961;2796;2756
MU;4108320;Francisco Alves (PR);31779;27104;25233;24997;24474;29256;29258;29842;30527;27240;26464;23870;24434;23756;21893;20561;19534;16741;16611;15193
MU;4108403;Francisco Beltrão (PR);52190;52670;58208;54715;53632;54861;54951;52888;52827;55000;55071;53002;49389;51786;51965;48977;46928;43490;41831;39568
MU;4108452;Foz do Jordão (PR);7100;7740;6300;5498;7784;7350;5250;5100;5450;5400;5478;5400;6000;5850;6330;6040;6221;6280;6400;5710
MU;4108502;General Carneiro (PR);15000;14000;14200;14500;12500;11946;11500;11600;11200;11500;11555;12800;13920;14003;14105;14000;12500;12000;13000;11800
MU;4108551;Godoy Moreira (PR);10675;14351;12786;11509;11488;13159;13502;13177;13094;13853;14832;13252;13729;14415;14135;12871;10624;10275;9561;10282
MU;4108601;Goioerê (PR);19846;15478;13748;14135;19230;13650;12999;11172;11950;12651;11589;13075;12985;12554;12690;11686;11762;12644;11176;11104
MU;4108650;Goioxim (PR);26600;27400;29100;29201;28048;28200;28700;27400;31600;31540;31780;34100;33800;35100;34400;34760;35802;32450;33000;35290
MU;4108700;Grandes Rios (PR);31984;39074;40817;37852;37915;45078;39707;37164;38167;38144;39966;37247;37449;38504;37032;37918;36885;35999;30919;30708
MU;4108809;Guaíra (PR);13965;12425;12038;10916;10476;8877;9000;8920;8563;7280;8025;8766;6612;6500;6825;6405;5536;4093;4000;3495
MU;4108908;Guairaçá (PR);65756;67584;64015;53598;45368;44272;42744;44374;44610;43896;43840;40530;44350;46768;46883;43973;43351;40423;41882;40700
MU;4108957;Guamiranga (PR);6291;6086;5746;5960;5784;6267;5000;4560;4710;4980;7045;6935;7145;7390;6584;6915;6992;6280;6010;6230
MU;4109005;Guapirama (PR);18796;17317;20562;19022;18361;16481;15682;16514;16608;8900;20580;20637;21293;20188;19823;22964;20646;21783;21252;20010
MU;4109104;Guaporema (PR);18457;18467;16921;15375;13962;14834;14474;14116;13431;12233;12002;11589;11653;12390;12152;11999;11162;9805;10403;9996
MU;4109203;Guaraci (PR);29532;25558;25240;24672;23179;27461;26786;26709;28733;28650;25748;24412;23662;24141;24078;23773;23761;21256;21496;24173
MU;4109302;Guaraniaçu (PR);99496;99970;91967;93067;132620;134186;134500;139301;141200;120416;136531;135414;140883;139246;125368;128967;130600;122696;122500;121600
MU;4109401;Guarapuava (PR);67800;67980;65200;64300;60800;58400;55900;53300;53700;53968;59152;59300;59100;57000;56500;54600;55692;49800;50000;50980
MU;4109500;Guaraqueçaba (PR);700;760;834;1470;1200;552;581;600;550;376;1474;706;330;325;269;411;310;291;276;271
MU;4109609;Guaratuba (PR);1770;1650;1550;1600;1548;1659;1727;1800;1200;1926;1760;1872;1873;1776;1830;1760;1689;1610;1903;1827
MU;4109658;Honório Serpa (PR);21990;23225;23556;24090;24500;25949;23829;24149;24013;24500;25728;25687;26453;26466;27475;26780;26736;26608;24048;23515
MU;4109708;Ibaiti (PR);80117;84148;89189;88735;88730;88740;86482;77468;76932;76221;76408;77666;77861;84573;80435;78309;74340;74289;74532;59700
MU;4109757;Ibema (PR);5391;11812;13109;13730;12572;12985;14148;12382;12309;13474;13122;13452;12426;13749;11607;11991;11254;9800;8707;8501
MU;4109807;Ibiporã (PR);9800;8900;9110;9217;7327;7579;7287;7047;6686;5990;6242;5310;6214;6086;5932;5800;5251;5248;5082;4972
MU;4109906;Icaraíma (PR);62448;61889;60790;57792;61200;63011;60782;63265;66602;66521;62431;67473;68746;67174;76717;80161;81968;79117;78769;75044
MU;4110003;Iguaraçu (PR);11560;10236;10145;8998;8900;9729;10015;8147;8335;9301;9757;7358;7932;6886;7504;7230;7351;6325;5580;6013
MU;4110052;Iguatu (PR);8542;8689;9291;10120;11030;10896;8264;8441;8339;8088;7965;8211;7954;7904;8236;7731;7604;7340;6735;6880
MU;4110078;Imbaú (PR);7720;9200;8192;8144;7327;5876;5450;4740;4950;4500;5800;4497;4680;4750;4962;4468;3689;3887;3335;3055
MU;4110102;Imbituva (PR);11773;11926;17083;17400;9533;10180;10500;9720;10540;9790;11668;10497;10810;10240;8920;9640;8990;8948;7605;7940
MU;4110201;Inácio Martins (PR);12560;12700;12400;11384;8307;9115;9190;10100;9690;10100;10597;9601;10840;9830;8670;8800;8976;7659;7600;7920
MU;4110300;Inajá (PR);22255;18004;16533;15204;15001;14429;12063;12372;10614;10044;9034;7850;8138;8044;8834;8561;8794;8146;6486;7686
MU;4110409;Indianópolis (PR);12294;10813;9920;8629;9120;10540;10642;10443;10723;11079;10559;10225;10272;11371;10430;10074;9688;8771;9663;10392
MU;4110508;Ipiranga (PR);15387;17248;15788;14638;14832;15556;14630;14060;13860;13101;13076;12239;11268;12064;11900;11043;10744;8943;9000;8170
MU;4110607;Iporã (PR);83094;72097;66352;63089;66580;69922;64534;62942;60817;61160;56616;52660;52538;54515;51071;50197;46613;41323;45203;42016
MU;4110656;Iracema do Oeste (PR);2095;2050;2015;1984;1153;1182;1020;1348;1429;1536;1515;1236;1566;1450;1467;1513;1211;1126;1172;1157
MU;4110706;Irati (PR);14512;14113;13580;15300;15116;15300;14950;15200;16690;18420;13211;12312;13690;14100;13915;12035;11420;10670;9470;9730
MU;4110805;Iretama (PR);63443;69439;65103;65452;57167;59109;61900;62004;63275;56523;60999;51953;51200;54245;55555;54158;49517;48706;43387;40617
MU;4110904;Itaguajé (PR);23958;20954;19191;18674;18206;17225;15084;13631;12958;13719;12606;12947;12525;12083;12509;12250;11249;12263;11212;12717
MU;4110953;Itaipulândia (PR);11282;9441;10152;9540;9707;9670;9400;7488;7502;6593;6308;5777;6159;6287;6183;6318;5919;5226;5068;5070
MU;4111001;Itambaracá (PR);4457;4708;4367;4083;1600;3398;3569;1370;1380;2082;2496;2068;2186;2188;2050;2173;1986;1872;2002;1999
MU;4111100;Itambé (PR);6928;6352;5632;4122;3713;4145;3397;3447;3575;3753;2800;2449;2619;2563;3792;3871;3460;2110;2150;1991
MU;4111209;Itapejara d'Oeste (PR);14830;13527;13231;13231;13000;11714;10867;11814;12000;14190;12021;11665;10237;10086;10132;10361;9512;9279;8115;7388
MU;4111258;Itaperuçu (PR);4217;4386;4254;4466;4689;4689;5064;4522;4603;4651;5370;5390;5400;5500;5200;5100;5050;5070;4300;4000
MU;4111308;Itaúna do Sul (PR);18594;15533;15146;13981;12554;12463;12582;13256;14590;14235;14944;13798;15173;13887;14246;13915;12009;13333;9297;13849
MU;4111407;Ivaí (PR);10302;10103;11289;10885;10128;10137;9747;10500;11480;12930;12070;11979;12440;13520;12740;13790;15660;15140;14820;14940
MU;4111506;Ivaiporã (PR);38758;36452;33913;31582;29471;29958;28547;24975;25010;26589;23748;21969;22785;22875;22029;21243;19821;17417;15310;17480
MU;4111555;Ivaté (PR);34991;31622;30131;25728;26031;23068;23225;22936;22919;21603;20925;21089;20039;21160;22819;21708;20702;20070;20135;22476
MU;4111605;Ivatuba (PR);692;599;415;467;401;473;365;363;333;333;532;355;378;270;309;234;242;215;99;80
