Município;2005;2004;2003
Rs-Chui;5;5;3
Rs-Chuvisca;1;1;0
Rs-Cidreira;2;2;3
Rs-Ciriaco;0;1;1
Rs-Colinas;0;0;0
Rs-Colorado;0;0;0
Rs-Condor;3;2;2
Rs-Constantina;0;0;0
Rs-Coqueiro Baixo;0;0;0
Rs-Coqueiros do Sul;0;0;0
Rs-Coronel Barros;0;0;0
Rs-Coronel Bicaco;0;0;0
Rs-Coronel Pilar;0;0;0
Rs-Cotipora;0;0;0
Rs-Coxilha;1;1;1
Rs-Crissiumal;0;0;0
Rs-Cristal;7;5;5
Rs-Cristal do Sul;0;0;0
Rs-Cruz Alta;5;4;5
Rs-Cruzaltense;0;0;0
Rs-Cruzeiro do Sul;2;1;2
Rs-David Canabarro;0;0;0
Rs-Derrubadas;0;0;0
Rs-Dezesseis de Novembro;2;1;2
Rs-Dilermando de Aguiar;25;26;22
Rs-Dois Irmaos;0;0;0
Rs-Dois Irmaos das Missoes;0;0;0
Rs-Dois Lajeados;0;0;0
Rs-Dom Feliciano;6;7;6
Rs-Dom Pedro de Alcantara;0;0;0
Rs-Dom Pedrito;179;195;172
Rs-Dona Francisca;0;0;0
Rs-Doutor Mauricio Cardoso;0;0;0
Rs-Doutor Ricardo;0;0;0
Rs-Eldorado do Sul;6;4;5
Rs-Encantado;1;1;0
Rs-Encruzilhada do Sul;93;90;96
Rs-Engenho Velho;0;0;0
Rs-Entre-Ijuis;4;3;2
Rs-Entre Rios do Sul;0;0;0
Rs-Erebango;0;0;0
Rs-Erechim;2;2;1
Rs-Ernestina;1;1;1
Rs-Herval;17;16;23
Rs-Erval Grande;1;1;1
Rs-Erval Seco;0;0;0
Rs-Esmeralda;10;8;11
Rs-Esperanca do Sul;0;0;0
Rs-Espumoso;1;1;2
Rs-Estacao;0;0;0
Rs-Estancia Velha;0;1;2
Rs-Esteio;2;1;2
Rs-Estrela;3;3;4
Rs-Estrela Velha;0;0;0
Rs-Eugenio de Castro;0;0;0
Rs-Fagundes Varela;0;0;0
Rs-Farroupilha;0;0;1
Rs-Faxinal do Soturno;0;0;0
Rs-Faxinalzinho;1;1;1
Rs-Fazenda Vilanova;0;3;1
Rs-Feliz;0;0;0
Rs-Flores da Cunha;3;3;0
Rs-Floriano Peixoto;0;0;0
Rs-Fontoura Xavier;6;5;4
Rs-Formigueiro;9;10;12
Rs-Forquetinha;0;0;0
Rs-Fortaleza dos Valos;1;1;1
Rs-Frederico Westphalen;2;2;1
Rs-Garibaldi;2;2;2
Rs-Garruchos;4;6;7
Rs-Gaurama;0;0;0
Rs-General Camara;4;5;19
Rs-Gentil;0;0;0
Rs-Getulio Vargas;0;0;0
Rs-Girua;1;1;1
Rs-Glorinha;10;10;8
Rs-Gramado;1;2;1
Rs-Gramado dos Loureiros;0;0;0
Rs-Gramado Xavier;0;0;0
Rs-Gravatai;6;5;2
Rs-Guabiju;0;0;0
Rs-Guaiba;5;10;9
Rs-Guapore;3;3;1
Rs-Guarani das Missoes;1;1;0
Rs-Harmonia;0;0;0
Rs-Herveiras;0;0;0
Rs-Horizontina;0;0;0
Rs-Hulha Negra;10;12;11
Rs-Humaita;0;1;1
Rs-Ibarama;0;0;0
Rs-Ibiaca;0;0;0
Rs-Ibiraiaras;1;0;0
Rs-Ibirapuita;1;0;0
Rs-Ibiruba;0;0;0
Rs-Igrejinha;0;0;0
Rs-Ijui;1;3;6
Rs-Ilopolis;0;0;0
Rs-Imbe;0;0;0
Rs-Imigrante;0;0;0
Rs-Independencia;1;1;1
Rs-Inhacora;0;0;0
Rs-Ipe;22;21;24
Rs-Ipiranga do Sul;0;0;0
Rs-Irai;0;0;0
Rs-Itaara;9;10;6
Rs-Itacurubi;14;13;12
Rs-Itapuca;0;0;0
Rs-Itaqui;65;67;52
Rs-Itati;0;0;0
Rs-Itatiba do Sul;0;0;0
Rs-Ivora;0;0;0
Rs-Ivoti;0;1;1
Rs-Jaboticaba;0;0;0
Rs-Jacuizinho;0;0;0
Rs-Jacutinga;0;0;0
Rs-Jaguarao;74;79;77
Rs-Jaguari;5;4;7
Rs-Jaquirana;13;12;7
Rs-Jari;8;7;6
Rs-Joia;10;8;8
Rs-Julio de Castilhos;16;16;19
Rs-Lagoa Bonita do Sul;0;0;0
Rs-Lagoao;1;0;0
Rs-Lagoa dos Tres Cantos;0;0;0
Rs-Lagoa Vermelha;16;14;14
Rs-Lajeado;5;5;4
Rs-Lajeado do Bugre;0;0;0
Rs-Lavras do Sul;109;93;97
Rs-Liberato Salzano;0;1;0
Rs-Lindolfo Collor;0;0;0
Rs-Linha Nova;1;1;0
Rs-Machadinho;0;0;0
Rs-Macambara;6;8;5
Rs-Mampituba;0;0;0
Rs-Manoel Viana;21;21;16
Rs-Maquine;5;6;5
Rs-Marata;1;1;1
Rs-Marau;1;0;0
Rs-Marcelino Ramos;0;0;0
Rs-Mariana Pimentel;2;2;1
Rs-Mariano Moro;0;0;0
Rs-Marques de Souza;0;0;0
Rs-Mata;0;0;0
Rs-Mato Castelhano;0;0;0
Rs-Mato Leitao;0;0;0
Rs-Mato Queimado;0;0;0
Rs-Maximiliano de Almeida;1;1;1
Rs-Minas do Leao;6;5;7
Rs-Miraguai;0;0;0
Rs-Montauri;0;0;0
Rs-Monte Alegre dos Campos;4;4;2
Rs-Monte Belo do Sul;0;0;0
Rs-Montenegro;7;6;4
Rs-Mormaco;0;0;0
Rs-Morrinhos do Sul;0;0;0
Rs-Morro Redondo;4;7;6
Rs-Morro Reuter;0;0;0
Rs-Mostardas;5;4;5
Rs-Mucum;0;0;2
Rs-Muitos Capoes;7;10;7
Rs-Muliterno;0;0;1
Rs-Nao-Me-Toque;0;0;0
Rs-Nicolau Vergueiro;0;0;0
Rs-Nonoai;1;1;0
Rs-Nova Alvorada;0;0;0
Rs-Nova Araca;0;0;0
Rs-Nova Bassano;0;3;3
Rs-Nova Boa Vista;0;0;0
Rs-Nova Brescia;0;0;0
Rs-Nova Candelaria;0;0;0
Rs-Nova Esperanca do Sul;4;4;6
Rs-Nova Hartz;0;0;0
Rs-Nova Padua;1;1;1
Rs-Nova Palma;2;2;1
Rs-Nova Petropolis;0;0;0
Rs-Nova Prata;3;4;4
Rs-Nova Ramada;0;1;0
Rs-Nova Roma do Sul;0;1;1
Rs-Nova Santa Rita;3;3;3
Rs-Novo Cabrais;2;2;1
Rs-Novo Hamburgo;6;6;4
Rs-Novo Machado;0;0;0
Rs-Novo Tiradentes;0;0;0
Rs-Novo Xingu;0;0;0
Rs-Novo Barreiro;0;0;0
Rs-Osorio;31;28;28
Rs-Paim Filho;0;0;0
Rs-Palmares do Sul;7;6;5
Rs-Palmeira das Missoes;2;1;1
Rs-Palmitinho;0;0;0
Rs-Panambi;0;0;0
Rs-Pantano Grande;7;7;8
Rs-Parai;0;0;0
Rs-Paraiso do Sul;0;0;0
Rs-Pareci Novo;0;1;1
Rs-Parobe;1;0;0
Rs-Passa Sete;0;0;0
Rs-Passo do Sobrado;2;1;1
Rs-Passo Fundo;10;11;12
Rs-Paulo Bento;0;0;0
Rs-Paverama;1;1;1
Rs-Pedras Altas;13;24;22
Rs-Pedro Osorio;27;21;20
Rs-Pejucara;0;0;0
Rs-Pelotas;81;89;83
Rs-Picada Cafe;0;0;0
Rs-Pinhal;1;1;1
Rs-Pinhal da Serra;3;2;1
Rs-Pinhal Grande;1;2;4
Rs-Pinheirinho do Vale;0;0;0
Rs-Pinheiro Machado;11;18;18
Rs-Pinto Bandeira;0;0;0
Rs - Pinto Bandeira;0;0;0
Rs-Pirapo;3;2;2
Rs-Piratini;22;20;16
Rs-Planalto;0;0;0
Rs-Poco das Antas;0;0;0
Rs-Pontao;0;0;0
Rs-Ponte Preta;0;0;0
Rs-Portao;3;4;3
Rs-Porto Alegre;65;70;67
Rs-Porto Lucena;0;0;0
Rs-Porto Maua;0;0;0
Rs-Porto Vera Cruz;0;0;0
Rs-Porto Xavier;7;6;4
Rs-Pouso Novo;0;0;0
Rs-Presidente Lucena;2;1;2
Rs-Progresso;0;0;0
Rs-Protasio Alves;0;0;0
Rs-Putinga;0;0;0
Rs-Quarai;88;84;76
Rs-Quatro Irmaos;0;1;0
Rs-Quevedos;2;2;3
Rs-Quinze de Novembro;1;0;0
Rs-Redentora;0;0;0
Rs-Relvado;0;0;0
Rs-Restinga Seca;7;7;12
Rs-Rio dos Indios;0;0;0
Rs-Rio Grande;72;75;68
Rs-Rio Pardo;26;30;32
Rs-Riozinho;1;1;0
Rs-Roca Sales;0;0;0
Rs-Rodeio Bonito;0;0;0
Rs-Rolador;2;0;2
Rs-Rolante;3;2;2
Rs-Ronda Alta;0;0;0
Rs-Rondinha;0;0;0
Rs-Roque Gonzales;5;4;3
Rs-Rosario do Sul;116;125;105
Rs-Sagrada Familia;0;0;0
Rs-Saldanha Marinho;0;0;0
Rs-Salto do Jacui;2;3;3
Rs-Salvador das Missoes;0;0;0
Rs-Salvador do Sul;3;3;3
Rs-Sananduva;1;1;1
Rs-Santa Barbara do Sul;0;0;1
Rs-Santa Cecilia do Sul;2;1;0
Rs-Santa Clara do Sul;0;0;0
Rs-Santa Cruz do Sul;0;4;3
Rs-Santa Maria;137;130;140
Rs-Santa Maria do Herval;0;0;0
Rs-Santa Margarida do Sul;10;8;6
Rs-Santana da Boa Vista;7;5;6
Rs-Sant Ana do Livramento;311;298;280
Rs-Santa Rosa;3;4;2
Rs-Santa Tereza;0;0;0
Rs-Santa Vitoria do Palmar;93;88;90
Rs-Santiago;57;64;105
Rs-Santo Angelo;9;9;5
Rs-Santo Antonio do Palma;0;0;0
Rs-Santo Antonio da Patrulha;29;26;22
Rs-Santo Antonio das Missoes;28;18;22
Rs-Santo Antonio do Planalto;0;0;0
Rs-Santo Augusto;0;0;0
Rs-Santo Cristo;2;3;2
Rs-Santo Expedito do Sul;0;0;0
Rs-Sao Borja;84;87;85
Rs-Sao Domingos do Sul;0;0;0
Rs-Sao Francisco de Assis;31;27;35
Rs-Sao Francisco de Paula;57;43;31
Rs-Sao Gabriel;97;98;102
Rs-Sao Jeronimo;11;10;13
Rs-Sao Joao da Urtiga;0;0;0
Rs-Sao Joao do Polesine;0;0;0
Rs-Sao Jorge;0;0;0
Rs-Sao Jose das Missoes;0;0;0
Rs-Sao Jose do Herval;0;0;0
Rs-Sao Jose do Hortencio;0;0;0
Rs-Sao Jose do Inhacora;0;0;0
Rs-Sao Jose do Norte;0;1;1
Rs-Sao Jose do Ouro;2;0;0
Rs-Sao Jose do Sul;0;0;0
Rs-Sao Jose dos Ausentes;14;10;11
Rs-Sao Leopoldo;5;4;3
Rs-Sao Lourenco do Sul;19;16;14
Rs-Sao Luiz Gonzaga;16;21;15
Rs-Sao Marcos;3;2;2
Rs-Sao Martinho;3;2;1
Rs-Sao Martinho da Serra;15;16;11
Rs-Sao Miguel das Missoes;6;12;8
Rs-Sao Nicolau;2;1;1
Rs-Sao Paulo das Missoes;0;0;0
Rs-Sao Pedro da Serra;1;1;1
Rs-Sao Pedro das Missoes;0;0;0
Rs-Sao Pedro do Butia;0;0;0
Rs-Sao Pedro do Sul;17;17;16
Rs-Sao Sebastiao do Cai;0;0;0
Rs-Sao Sepe;45;55;47
Rs-Sao Valentim;0;0;0
Rs-Sao Valentim do Sul;0;0;0
Rs-Sao Valerio do Sul;0;0;0
Rs-Sao Vendelino;0;0;0
Rs-Sao Vicente do Sul;7;7;8
Rs-Sapiranga;1;1;1
Rs-Sapucaia do Sul;0;0;0
Rs-Sarandi;0;0;1
Rs-Seberi;0;0;1
Rs-Sede Nova;1;0;0
Rs-Segredo;0;0;0
Rs-Selbach;2;2;2
Rs-Senador Salgado Filho;0;0;0
Rs-Sentinela do Sul;7;7;7
Rs-Serafina Correa;0;0;0
Rs-Serio;0;1;1
Rs-Sertao;0;0;0
Rs-Sertao Santana;1;1;1
Rs-Sete de Setembro;0;0;0
Rs-Severiano de Almeida;0;0;0
Rs-Silveira Martins;0;1;0
Rs-Sinimbu;2;2;2
Rs-Sobradinho;0;0;0
Rs-Soledade;20;23;25
Rs-Tabai;0;0;0
Rs-Tapejara;0;2;0
Rs-Tapera;0;0;1
Rs-Tapes;7;8;10
Rs-Taquara;13;11;10
Rs-Taquari;7;7;7
Rs-Taquarucu do Sul;0;0;0
Rs-Tavares;1;0;1
Rs-Tenente Portela;0;1;0
Rs-Terra de Areia;0;0;1
Rs-Teutonia;0;0;0
Rs-Tio Hugo;0;0;0
Rs-Tiradentes do Sul;0;0;0
Rs-Toropi;0;0;0
Rs-Torres;4;5;4
Rs-Tramandai;2;2;2
Rs-Travesseiro;0;0;0
Rs-Tres Arroios;0;0;0
Rs-Tres Cachoeiras;3;2;0
Rs-Tres Coroas;0;0;0
Rs-Tres de Maio;1;0;0
Rs-Tres Forquilhas;0;0;0
Rs-Tres Palmeiras;0;0;0
Rs-Tres Passos;0;0;0
Rs-Trindade do Sul;0;0;0
Rs-Triunfo;5;10;8
Rs-Tucunduva;0;0;0
Rs-Tunas;0;0;0
Rs-Tupanci do Sul;0;1;1
Rs-Tupancireta;17;18;9
Rs-Tupandi;0;1;1
Rs-Tuparendi;3;3;1
Rs-Turucu;3;3;1
Rs-Ubiretama;0;0;0
Rs-Uniao da Serra;0;0;0
Rs-Unistalda;4;5;7
Rs-Uruguaiana;173;159;137
Rs-Vacaria;85;95;89
Rs-Vale Verde;4;1;1
Rs-Vale do Sol;0;0;0
Rs-Vale Real;0;0;0
Rs-Vanini;0;0;0
Rs-Venancio Aires;12;9;7
Rs-Vera Cruz;2;1;0
Rs-Veranopolis;3;1;2
Rs-Vespasiano Correa;1;1;0
Rs-Viadutos;1;0;0
Rs-Viamao;18;20;15
Rs-Vicente Dutra;1;1;1
Rs-Victor Graeff;0;0;0
Rs-Vila Flores;1;0;0
Rs-Vila Langaro;0;0;0
Rs-Vila Maria;0;0;0
Rs-Vila Nova do Sul;16;17;13
Rs-Vista Alegre;1;0;0
Rs-Vista Alegre do Prata;0;0;0
Rs-Vista Gaucha;1;1;1
Rs-Vitoria das Missoes;1;0;0
Rs-Westfalia;0;0;0
Rs-Xangri-La;2;4;4
Rs-Ignorado;0;0;0
Ms-Agua Clara;315;297;286
Ms-Alcinopolis;76;68;67
Ms-Amambai;170;170;176
Ms-Anastacio;130;145;134
Ms-Anaurilandia;277;268;258
Ms-Angelica;90;80;82
Ms-Antonio Joao;71;52;49
Ms-Aparecida do Taboado;340;357;298
Ms-Aquidauana;309;347;344
Ms-Aral Moreira;10;13;18
Ms-Bandeirantes;157;157;156
Ms-Bataguassu;182;194;185
Ms-Bataypora;119;114;107
Ms-Bela Vista;161;159;150
Ms-Bodoquena;71;70;62
Ms-Bonito;221;228;203
Ms-Brasilandia;258;269;251
Ms-Caarapo;141;127;129
Ms-Camapua;369;351;289
Ms-Campo Grande;1041;1058;1050
Ms-Caracol;83;86;76
Ms-Cassilandia;307;292;286
Ms-Chapadao do Sul;82;92;76
Ms-Corguinho;110;114;105
Ms-Coronel Sapucaia;24;20;20
Ms-Corumba;417;442;398
Ms-Costa Rica;175;156;156
Ms-Coxim;230;211;198
Ms-Deodapolis;53;63;57
Ms-Dois Irmaos do Buriti;105;104;106
Ms-Douradina;11;10;8
Ms-Dourados;325;338;332
Ms-Eldorado;55;30;27
Ms-Fatima do Sul;26;27;24
Ms-Figueirao;19;0;0
Ms-Gloria de Dourados;50;46;58
Ms-Guia Lopes da Laguna;86;78;70
Ms-Iguatemi;159;150;148
Ms-Inocencia;336;364;369
Ms-Itapora;61;55;61
Ms-Itaquirai;68;71;71
Ms-Ivinhema;138;155;142
Ms-Japora;20;18;18
Ms-Jaraguari;134;128;111
Ms-Jardim;149;138;136
Ms-Jatei;103;93;92
Ms-Juti;66;55;54
Ms-Ladario;3;2;2
Ms-Laguna Carapa;19;14;13
Ms-Maracaju;163;130;117
Ms-Miranda;119;116;96
Ms-Mundo Novo;41;44;31
Ms-Navirai;168;161;165
Ms-Nioaque;158;156;155
Ms-Nova Alvorada do Sul;220;209;197
Ms-Nova Andradina;325;324;321
Ms-Novo Horizonte do Sul;25;19;13
Ms-Paraiso das Aguas;0;0;0
Ms-Paranaiba;646;653;646
Ms-Paranhos;32;33;25
Ms-Pedro Gomes;137;129;111
Ms-Ponta Pora;118;110;110
Ms-Porto Murtinho;164;162;144
Ms-Ribas do Rio Pardo;535;498;475
Ms-Rio Brilhante;129;115;116
Ms-Rio Negro;74;76;73
Ms-Rio Verde de Mato Grosso;175;182;169
Ms-Rochedo;123;114;116
Ms-Santa Rita do Pardo;233;221;197
Ms-Sao Gabriel do Oeste;139;153;126
Ms-Sete Quedas;42;43;46
Ms-Selviria;168;165;149
Ms-Sidrolandia;199;190;184
Ms-Sonora;56;57;49
Ms-Tacuru;71;64;69
Ms-Taquarussu;47;50;48
Ms-Terenos;209;201;164
Ms-Tres Lagoas;849;845;818
Ms-Vicentina;27;29;26
Ms-Ignorado;0;0;0
Mt-Acorizal;22;19;13
Mt-Agua Boa;122;108;87
Mt-Alta Floresta;271;233;185
Mt-Alto Araguaia;115;97;90
Mt-Alto Boa Vista;16;13;13
Mt-Alto Garcas;31;35;39
Mt-Alto Paraguai;20;19;17
Mt-Alto Taquari;13;14;14
Mt-Apiacas;33;27;21
Mt-Araguaiana;66;56;60
Mt-Araguainha;8;8;9
Mt-Araputanga;73;68;73
Mt-Arenapolis;42;44;43
Mt-Aripuana;64;65;48
Mt-Barao de Melgaco;12;16;17
Mt-Barra do Bugres;122;127;106
Mt-Barra do Garcas;210;209;179
Mt-Bom Jesus do Araguaia;4;3;3
Mt-Brasnorte;61;48;41
Mt-Caceres;386;367;337
Mt-Campinapolis;43;36;29
Mt-Campo Novo do Parecis;12;7;7
Mt-Campo Verde;17;17;19
Mt-Campos de Julio;0;2;5
Mt-Canabrava do Norte;9;7;5
Mt-Canarana;102;92;97
Mt-Carlinda;38;32;25
Mt-Castanheira;29;29;14
Mt-Chapada dos Guimaraes;50;50;48
Mt-Claudia;14;10;6
Mt-Cocalinho;71;66;58
Mt-Colider;101;88;86
Mt-Colniza;14;11;6
Mt-Comodoro;56;46;44
Mt-Confresa;13;13;6
Mt-Conquista D Oeste;6;5;6
Mt-Cotriguacu;19;17;11
Mt-Cuiaba;270;241;210
Mt-Curvelandia;5;2;0
Mt-Denise;36;31;26
Mt-Diamantino;37;36;27
Mt-Dom Aquino;81;71;73
Mt-Feliz Natal;4;3;3
Mt-Figueiropolis D Oeste;35;27;22
Mt-Gaucha do Norte;38;29;13
Mt-General Carneiro;35;35;30
Mt-Gloria D Oeste;32;28;24
Mt-Guaranta do Norte;45;44;37
Mt-Guiratinga;90;89;80
Mt-Indiavai;12;13;8
Mt-Ipiranga do Norte;0;0;0
Mt-Itanhanga;0;0;0
Mt-Itauba;52;49;42
Mt-Itiquira;69;67;68
Mt-Jaciara;74;73;72
Mt-Jangada;13;15;9
Mt-Jauru;40;24;12
Mt-Juara;183;140;111
Mt-Juina;96;80;58
Mt-Juruena;25;21;14
Mt-Juscimeira;86;81;73
Mt-Lambari D Oeste;41;30;30
Mt-Lucas do Rio Verde;2;1;0
Mt-Luciara;10;8;8
Mt-Vila Bela da Santissima Trindade;155;123;105
Mt-Marcelandia;50;37;19
Mt-Matupa;34;37;27
Mt-Mirassol D Oeste;144;142;132
Mt-Nobres;30;24;24
Mt-Nortelandia;12;13;12
Mt-Nossa Senhora do Livramento;55;43;36
Mt-Nova Bandeirantes;21;21;12
Mt-Nova Nazare;5;3;4
Mt-Nova Lacerda;46;29;25
Mt-Nova Santa Helena;14;13;9
Mt-Nova Brasilandia;30;26;20
Mt-Nova Canaa do Norte;33;29;24
Mt-Nova Mutum;32;33;33
Mt-Nova Olimpia;32;23;20
Mt-Nova Ubirata;8;5;6
Mt-Nova Xavantina;67;63;59
Mt-Novo Mundo;44;34;26
Mt-Novo Horizonte do Norte;7;5;3
Mt-Novo Sao Joaquim;46;30;38
Mt-Paranaita;48;33;25
Mt-Paranatinga;98;76;47
Mt-Novo Santo Antonio;1;0;0
Mt-Pedra Preta;132;127;132
Mt-Peixoto de Azevedo;34;30;14
Mt-Planalto da Serra;9;5;5
Mt-Pocone;110;101;96
Mt-Pontal do Araguaia;64;58;48
Mt-Ponte Branca;6;5;5
Mt-Pontes e Lacerda;220;194;166
Mt-Porto Alegre do Norte;6;1;1
Mt-Porto dos Gauchos;46;44;45
Mt-Porto Esperidiao;128;111;97
Mt-Porto Estrela;28;25;24
Mt-Poxoreo;168;160;141
Mt-Primavera do Leste;24;26;20
Mt-Querencia;16;14;14
Mt-Sao Jose dos Quatro Marcos;85;81;76
Mt-Reserva do Cabacal;4;4;5
Mt-Ribeirao Cascalheira;49;43;30
Mt-Ribeiraozinho;8;8;7
Mt-Rio Branco;21;22;18
Mt-Santa Carmem;5;6;4
Mt-Santo Afonso;11;10;8
Mt-Sao Jose do Povo;27;28;24
Mt-Sao Jose do Rio Claro;49;52;45
Mt-Sao Jose do Xingu;100;47;48
Mt-Sao Pedro da Cipa;15;11;10
Mt-Rondolandia;11;8;2
Mt-Rondonopolis;373;344;345
Mt-Rosario Oeste;58;55;50
Mt-Santa Cruz do Xingu;7;1;1
Mt-Salto do Ceu;32;23;23
Mt-Santa Rita do Trivelato;3;0;0
Mt-Santa Terezinha;14;14;10
Mt-Santo Antonio do Leste;5;5;0
Mt-Santo Antonio do Leverger;115;101;90
Mt-Sao Felix do Araguaia;50;35;36
Mt-Sapezal;10;6;7
Mt-Serra Nova Dourada;0;0;0
Mt-Sinop;58;46;56
Mt-Sorriso;8;8;6
Mt-Tabapora;36;31;17
Mt-Tangara da Serra;175;160;148
Mt-Tapurah;18;17;16
Mt-Terra Nova do Norte;52;40;37
Mt-Tesouro;40;30;23
Mt-Torixoreu;65;59;47
Mt-Uniao do Sul;4;4;2
Mt-Vale de Sao Domingos;8;5;2
Mt-Varzea Grande;41;34;31
Mt-Vera;6;8;11
Mt-Vila Rica;111;92;64
Mt-Nova Guarita;12;12;9
Mt-Nova Marilandia;29;29;21
Mt-Nova Maringa;22;17;13
Mt-Nova Monte Verde;57;56;48
Mt-Ignorado;0;0;0
Go-Abadia de Goias;14;17;16
Go-Abadiania;62;58;57
Go-Acreuna;44;41;46
Go-Adelandia;6;5;3
Go-Agua Fria de Goias;16;35;30
Go-Agua Limpa;16;18;21
Go-Aguas Lindas de Goias;4;4;2
Go-Alexania;81;61;47
Go-Almas;0;0;0
Go-Aloandia;4;4;3
Go-Alto Horizonte;21;16;14
Go-Alto Paraiso de Goias;13;14;12
Go-Alvorada;0;0;0
Go-Alvorada do Norte;18;16;15
Go-Amaralina;14;9;9
Go-Americano do Brasil;16;15;12
Go-Amorinopolis;35;37;27
Go-Ananas;0;0;0
Go-Anapolis;208;187;193
Go-Anhanguera;3;3;4
Go-Anicuns;47;45;40
Go-Aparecida de Goiania;27;32;26
Go-Aparecida do Rio Doce;44;38;37
Go-Apore;133;131;75
Go-Aracu;8;8;7
Go-Aragarcas;22;21;20
Go-Aragoiania;26;29;25
Go-Araguacema;0;0;0
Go-Araguacu;0;0;0
Go-Araguaina;0;0;0
Go-Araguapaz;78;65;57
Go-Araguatins;0;0;0
Go-Arapoema;0;0;0
Go-Arenopolis;55;48;39
Go-Arraias;0;0;0
Go-Aruana;73;72;71
Go-Augustinopolis;0;0;0
Go-Aurilandia;29;29;29
Go-Aurora do Norte;0;0;0
Go-Avelinopolis;16;16;15
Go-Axixa de Goias;0;0;0
Go-Babaculandia;0;0;0
Go-Baliza;25;20;17
Go-Barro Alto;30;23;17
Go-Bela Vista de Goias;283;262;152
Go-Bom Jardim de Goias;81;81;70
Go-Bom Jesus de Goias;21;26;18
Go-Bonfinopolis;13;13;10
Go-Bonopolis;26;22;19
Go-Brazabrantes;7;6;6
Go-Brejinho de Nazare;0;0;0
Go-Britania;64;55;55
Go-Buriti Alegre;45;48;50
Go-Buriti de Goias;14;9;7
Go-Buritinopolis;2;3;3
Go-Cabeceiras;8;6;7
Go-Cachoeira Alta;148;150;141
Go-Cachoeira de Goias;13;12;11
Go-Cachoeira Dourada;19;19;19
Go-Cacu;194;187;182
Go-Caiaponia;265;261;243
Go-Caldas Novas;111;115;96
Go-Caldazinha;16;15;9
Go-Campestre de Goias;23;18;11
Go-Campinacu;14;13;9
Go-Campinorte;29;23;22
Go-Campo Alegre de Goias;46;48;39
Go-Campo Limpo de Goias;5;4;1
Go-Campos Belos;20;17;13
Go-Campos Verdes;7;5;5
Go-Carmo do Rio Verde;25;28;24
Go-Castelandia;3;5;4
Go-Catalao;75;88;70
Go-Caturai;24;19;22
Go-Cavalcante;9;11;7
Go-Ceres;43;49;49
Go-Cezarina;49;54;40
Go-Chapadao do Ceu;9;11;11
Go-Cidade Ocidental;8;7;7
Go-Colinas de Goias;0;0;0
Go-Cocalzinho de Goias;49;42;33
Go-Colinas do Sul;8;8;5
Go-Conceicao do Norte;0;0;0
Go-Corrego do Ouro;30;29;22
Go-Corumba de Goias;68;51;54
Go-Corumbaiba;153;148;155
Go-Couto de Magalhaes;0;0;0
Go-Cristalandia;0;0;0
Go-Cristalina;46;40;38
Go-Cristianopolis;25;25;25
Go-Crixas;101;87;68
Go-Crominia;26;17;22
Go-Cumari;42;33;29
Go-Damianopolis;2;3;3
Go-Damolandia;4;3;1
Go-Davinopolis;12;9;10
Go-Dianopolis;0;0;0
Go-Diorama;29;26;20
Go-Dois Irmaos de Goias;0;0;0
Go-Doverlandia;113;110;99
Go-Duere;0;0;0
Go-Edealina;29;25;22
Go-Edeia;47;44;43
Go-Estrela do Norte;6;4;3
Go-Faina;71;61;52
Go-Fatima;0;0;0
Go-Fazenda Nova;59;50;38
Go-Figueiropolis;0;0;0
Go-Filadelfia;0;0;0
Go-Firminopolis;60;59;53
Go-Flores de Goias;28;27;23
Go-Formosa;147;134;113
Go-Formoso;18;12;11
Go-Gameleira de Goias;6;6;5
Go-Formoso do Araguaia;0;0;0
Go-Divinopolis de Goias;4;8;7
Go-Goianapolis;20;18;16
Go-Goiandira;68;70;67
Go-Goianesia;243;242;227
Go-Goiania;570;515;506
Go-Goianira;34;28;25
Go-Goias;240;231;220
Go-Goiatins;0;0;0
Go-Goiatuba;60;61;59
Go-Gouvelandia;26;25;22
Go-Guapo;68;62;47
Go-Guaraita;11;10;8
Go-Guarai;0;0;0
Go-Guarani de Goias;13;11;9
Go-Guarinos;5;2;1
Go-Gurupi;0;0;0
Go-Heitorai;8;7;6
Go-Hidrolandia;143;129;126
Go-Hidrolina;25;23;22
Go-Iaciara;36;31;27
Go-Inaciolandia;14;17;10
Go-Indiara;44;51;31
Go-Inhumas;75;79;72
Go-Ipameri;120;104;93
Go-Ipiranga de Goias;3;4;1
Go-Ipora;104;93;99
Go-Israelandia;39;32;26
Go-Itaberai;239;230;219
Go-Itacaja;0;0;0
Go-Itaguari;12;9;3
Go-Itaguaru;23;20;15
Go-Itaguatins;0;0;0
Go-Itaja;129;146;165
Go-Itapaci;62;49;42
Go-Itapirapua;136;137;117
Go-Itapora de Goias;0;0;0
Go-Itapuranga;112;113;106
Go-Itaruma;199;188;183
Go-Itaucu;32;30;27
Go-Itumbiara;119;126;106
Go-Ivolandia;45;46;37
Go-Jandaia;63;61;44
Go-Jaragua;144;134;129
Go-Jatai;444;427;402
Go-Jaupaci;32;32;30
Go-Jesupolis;3;3;2
Go-Joviania;5;7;4
Go-Jussara;160;160;142
Go-Lagoa Santa;8;7;3
Go-Leopoldo de Bulhoes;38;32;28
Go-Lizarda;0;0;0
Go-Luziania;151;110;112
Go-Mairipotaba;20;22;22
Go-Mambai;8;4;3
Go-Mara Rosa;76;69;70
Go-Marzagao;11;12;12
Go-Matrincha;43;47;38
Go-Maurilandia;8;8;7
Go-Mimoso de Goias;22;22;19
