Município;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Rs-Mampituba;0;0;0;0;0;0;0;0;0;0;0
Rs-Manoel Viana;31;22;31;37;27;20;20;0;0;0;0
Rs-Maquine;0;0;0;0;0;1;1;0;0;0;0
Rs-Marata;0;0;0;0;0;0;0;0;0;0;0
Rs-Marau;2939;2975;3398;3424;3440;3850;4053;4057;4178;4648;4600
Rs-Marcelino Ramos;0;0;0;0;0;0;0;0;0;0;0
Rs-Mariana Pimentel;0;0;0;0;0;0;0;0;0;0;0
Rs-Mariano Moro;14;14;15;14;12;12;12;11;9;9;9
Rs-Marques de Souza;9;8;8;9;9;7;8;7;5;6;6
Rs-Mata;0;0;0;0;0;0;0;0;0;0;0
Rs-Mato Castelhano;0;0;200;0;0;0;0;61;252;231;253
Rs-Mato Leitao;1;17;18;19;90;206;285;382;391;460;510
Rs-Mato Queimado;0;0;0;0;0;0;0;0;0;0;0
Rs-Maximiliano de Almeida;0;0;0;0;0;0;0;0;0;0;0
Rs-Minas do Leao;0;104;211;193;168;0;0;0;1;0;3
Rs-Miraguai;691;723;681;644;582;490;368;219;4;1;0
Rs-Montauri;0;0;0;0;0;0;0;0;0;0;0
Rs-Monte Alegre dos Campos;0;0;0;0;0;0;0;0;0;0;0
Rs-Monte Belo do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Montenegro;2090;2256;2118;1808;1681;2078;2131;2154;2275;2220;2056
Rs-Mormaco;0;0;0;0;0;0;0;0;0;0;0
Rs-Morrinhos do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Morro Redondo;20;192;215;208;185;165;164;149;143;133;114
Rs-Morro Reuter;302;264;232;223;231;221;176;146;144;131;137
Rs-Mostardas;2;2;2;0;1;1;1;1;3;3;1
Rs-Mucum;1;10;14;13;15;13;14;13;4;9;9
Rs-Muitos Capoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Muliterno;0;0;0;0;0;0;0;0;0;0;0
Rs-Nao-Me-Toque;0;0;0;6;9;6;0;0;0;0;0
Rs-Nicolau Vergueiro;0;0;0;0;0;0;0;0;0;0;0
Rs-Nonoai;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Alvorada;13;23;21;13;16;14;17;9;11;10;6
Rs-Nova Araca;1682;1529;1507;1237;1345;1291;1373;1408;1212;1092;933
Rs-Nova Bassano;15;18;19;72;64;75;78;67;58;54;47
Rs-Nova Boa Vista;4;4;2;4;4;0;0;0;0;0;2
Rs-Nova Brescia;4;3;2;0;2;1;1;0;0;0;0
Rs-Nova Candelaria;0;1;1;1;3;3;3;3;0;0;0
Rs-Nova Esperanca do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Hartz;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Padua;0;3;6;8;8;6;8;7;8;10;9
Rs-Nova Palma;0;0;0;0;0;7;8;12;12;12;12
Rs-Nova Petropolis;133;128;113;109;104;97;88;79;73;66;66
Rs-Nova Prata;42;30;37;30;28;18;23;19;12;19;5
Rs-Nova Ramada;0;0;0;0;0;0;0;0;0;0;0
Rs-Nova Roma do Sul;15;17;14;14;13;12;11;8;6;7;13
Rs-Nova Santa Rita;4;4;3;0;0;0;0;0;0;0;0
Rs-Novo Cabrais;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Hamburgo;15;19;5;7;10;7;6;3;4;6;15
Rs-Novo Machado;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Tiradentes;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Xingu;0;0;0;0;0;0;0;0;0;0;0
Rs-Novo Barreiro;3;5;4;5;3;5;3;2;1;0;1
Rs-Osorio;219;191;179;165;155;142;131;96;75;62;32
Rs-Paim Filho;0;0;0;0;0;0;0;4;0;6;7
Rs-Palmares do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Palmeira das Missoes;1;1;1;1;3;4;2;0;2;0;0
Rs-Palmitinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Panambi;9;7;8;8;8;7;7;6;7;7;5
Rs-Pantano Grande;20;131;128;95;94;90;90;73;0;0;0
Rs-Parai;7;9;4;8;5;3;3;3;2;2;2
Rs-Paraiso do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Pareci Novo;0;0;0;0;0;0;0;0;0;0;0
Rs-Parobe;260;258;218;186;6;160;6;4;3;6;12
Rs-Passa Sete;0;0;0;0;0;0;0;0;0;0;0
Rs-Passo do Sobrado;89;95;106;94;93;81;61;49;31;31;28
Rs-Passo Fundo;2425;2521;2540;2679;2962;3390;3556;4103;4061;3801;3310
Rs-Paulo Bento;0;0;0;0;0;0;0;0;0;0;0
Rs-Paverama;55;57;45;36;32;22;22;18;15;14;15
Rs-Pedras Altas;0;0;0;0;0;0;0;0;0;0;0
Rs-Pedro Osorio;0;0;0;0;0;0;0;0;0;0;0
Rs-Pejucara;3;3;2;0;2;2;0;1;2;1;1
Rs-Pelotas;420;471;532;518;535;483;453;440;433;415;940
Rs-Picada Cafe;21;20;25;17;64;27;7;5;4;3;3
Rs-Pinhal;0;0;0;0;0;0;0;0;0;0;0
Rs-Pinhal da Serra;0;0;0;0;0;0;0;0;0;0;0
Rs-Pinhal Grande;2;3;0;0;0;0;0;1;1;1;0
Rs-Pinheirinho do Vale;0;0;0;0;0;0;0;0;0;0;0
Rs-Pinheiro Machado;0;0;0;0;2;3;2;2;4;3;2
Rs-Pinto Bandeira;0;0;0;0;0;0;0;0;0;0;0
Rs - Pinto Bandeira;0;0;0;0;0;0;0;0;0;0;0
Rs-Pirapo;0;0;0;0;0;0;0;0;0;0;0
Rs-Piratini;0;0;0;0;0;1;1;3;2;5;5
Rs-Planalto;10;9;8;7;7;6;6;8;25;16;21
Rs-Poco das Antas;711;683;645;509;306;9;3;1;0;0;0
Rs-Pontao;5;3;2;0;0;1;1;1;0;0;0
Rs-Ponte Preta;0;0;0;0;0;0;0;0;0;0;0
Rs-Portao;6;2;5;5;0;0;2;2;3;2;2
Rs-Porto Alegre;196;165;172;452;169;178;169;574;844;1245;1155
Rs-Porto Lucena;2;2;2;2;2;2;1;2;2;2;2
Rs-Porto Maua;0;0;0;0;0;0;0;0;0;0;0
Rs-Porto Vera Cruz;0;0;0;0;0;0;0;0;0;0;0
Rs-Porto Xavier;5;5;7;6;9;8;9;7;4;4;3
Rs-Pouso Novo;0;0;0;0;0;0;0;0;0;0;1
Rs-Presidente Lucena;641;565;536;477;370;287;272;278;314;260;216
Rs-Progresso;1;1;1;2;0;0;2;1;2;1;2
Rs-Protasio Alves;0;0;0;0;0;0;0;0;0;0;0
Rs-Putinga;37;56;61;41;32;38;38;24;28;31;32
Rs-Quarai;0;0;0;0;0;0;0;0;0;0;0
Rs-Quatro Irmaos;0;0;0;0;0;0;0;0;0;0;0
Rs-Quevedos;0;0;0;0;0;0;0;0;0;0;0
Rs-Quinze de Novembro;0;0;1;1;2;4;8;7;7;6;5
Rs-Redentora;15;17;0;0;0;0;0;0;0;0;0
Rs-Relvado;0;0;0;0;0;0;0;0;0;0;6
Rs-Restinga Seca;3;7;6;8;3;3;6;6;5;1;1
Rs-Rio dos Indios;0;0;0;0;0;0;0;0;0;0;0
Rs-Rio Grande;24;23;29;25;26;31;21;15;20;18;21
Rs-Rio Pardo;49;51;52;50;200;164;279;278;212;197;428
Rs-Riozinho;0;0;0;0;0;0;0;0;0;0;0
Rs-Roca Sales;477;323;356;329;380;743;937;826;840;840;819
Rs-Rodeio Bonito;2;1;0;0;0;0;0;0;0;0;0
Rs-Rolador;0;0;0;0;0;0;0;0;0;0;0
Rs-Rolante;14;12;18;17;21;29;23;17;17;14;14
Rs-Ronda Alta;2;1;1;0;1;1;2;3;4;3;3
Rs-Rondinha;2;2;1;2;2;3;1;0;0;0;0
Rs-Roque Gonzales;0;0;0;0;0;0;0;0;0;0;0
Rs-Rosario do Sul;69;68;66;59;40;36;27;13;1;0;25
Rs-Sagrada Familia;0;0;0;0;0;0;0;0;0;0;0
Rs-Saldanha Marinho;0;0;0;0;0;0;0;0;0;1;0
Rs-Salto do Jacui;0;0;0;0;0;0;0;0;0;0;0
Rs-Salvador das Missoes;1;0;0;0;0;0;0;0;0;0;0
Rs-Salvador do Sul;22;20;18;12;12;10;11;11;7;4;4
Rs-Sananduva;535;590;600;588;536;520;471;400;376;363;331
Rs-Santa Barbara do Sul;0;0;0;0;0;0;0;0;1;1;1
Rs-Santa Cecilia do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Clara do Sul;43;41;25;2;0;18;22;19;18;2;13
Rs-Santa Cruz do Sul;952;901;847;787;685;629;539;501;449;424;357
Rs-Santa Maria;1036;924;840;821;655;610;530;442;460;426;510
Rs-Santa Maria do Herval;303;200;191;216;162;143;122;96;31;33;71
Rs-Santa Margarida do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Santana da Boa Vista;0;0;0;0;0;0;0;0;0;0;0
Rs-Sant Ana do Livramento;39;43;23;20;16;20;3;3;3;4;10
Rs-Santa Rosa;1636;1678;1687;1645;1596;1527;1472;1357;1263;1189;1036
Rs-Santa Tereza;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Vitoria do Palmar;23;23;27;23;19;12;23;25;23;26;23
Rs-Santiago;54;52;56;51;34;23;22;23;21;0;0
Rs-Santo Angelo;1459;1431;1340;1287;1206;1144;982;881;809;728;684
Rs-Santo Antonio do Palma;0;1;8;8;7;10;9;0;4;0;0
Rs-Santo Antonio da Patrulha;96;92;98;133;135;128;97;107;100;79;52
Rs-Santo Antonio das Missoes;2;2;2;2;3;4;2;3;1;0;0
Rs-Santo Antonio do Planalto;0;0;0;0;0;0;0;0;0;0;0
Rs-Santo Augusto;34;30;32;36;33;33;25;21;19;15;19
Rs-Santo Cristo;17;4;3;3;3;13;13;29;24;23;20
Rs-Santo Expedito do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Borja;21;12;12;9;4;6;6;10;13;9;15
Rs-Sao Domingos do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Francisco de Assis;1;1;0;0;0;0;0;0;0;0;0
Rs-Sao Francisco de Paula;12;0;1;1;1;1;1;1;1;0;0
Rs-Sao Gabriel;1102;1077;982;711;854;952;1075;1034;556;389;182
Rs-Sao Jeronimo;62;55;58;53;39;0;26;29;26;16;8
Rs-Sao Joao da Urtiga;0;0;0;0;0;0;0;6;0;6;6
Rs-Sao Joao do Polesine;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jorge;8;6;3;3;3;3;3;2;2;2;2
Rs-Sao Jose das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Herval;56;33;0;28;23;15;7;8;10;10;10
Rs-Sao Jose do Hortencio;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Inhacora;0;0;0;0;1;1;2;1;1;3;1
Rs-Sao Jose do Norte;0;0;0;0;0;0;0;0;0;6;6
Rs-Sao Jose do Ouro;11;9;8;8;7;0;0;2;0;3;5
Rs-Sao Jose do Sul;38;28;18;14;15;13;15;10;10;11;9
Rs-Sao Jose dos Ausentes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Leopoldo;86;62;60;67;79;69;60;56;87;97;71
Rs-Sao Lourenco do Sul;97;89;93;83;84;82;84;79;73;65;55
Rs-Sao Luiz Gonzaga;604;517;555;571;559;494;475;466;432;446;410
Rs-Sao Marcos;6;6;4;6;6;4;4;3;3;2;3
Rs-Sao Martinho;0;1;1;1;0;0;0;0;2;0;0
Rs-Sao Martinho da Serra;4;3;2;2;1;0;0;0;0;0;0
Rs-Sao Miguel das Missoes;3;2;4;5;3;1;1;0;0;0;0
Rs-Sao Nicolau;0;0;0;0;0;0;0;0;1;1;1
Rs-Sao Paulo das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro da Serra;4;4;4;3;4;5;4;3;3;3;3
Rs-Sao Pedro das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro do Butia;4;5;4;3;4;3;3;0;0;0;0
Rs-Sao Pedro do Sul;4;2;3;3;4;3;3;4;3;2;3
Rs-Sao Sebastiao do Cai;2583;2905;2861;2548;2249;2293;1925;1859;1508;1122;1228
Rs-Sao Sepe;2;3;3;2;3;3;4;18;15;21;2
Rs-Sao Valentim;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Valentim do Sul;0;0;4;2;4;6;1;2;3;2;0
Rs-Sao Valerio do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Vendelino;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Vicente do Sul;2;1;1;3;1;0;0;0;1;1;0
Rs-Sapiranga;62;57;36;18;56;75;70;64;49;68;74
Rs-Sapucaia do Sul;20;33;41;36;35;30;38;41;39;44;37
Rs-Sarandi;823;854;873;816;762;706;639;638;584;578;526
Rs-Seberi;12;13;11;35;30;29;30;31;20;18;16
Rs-Sede Nova;0;0;0;0;0;0;0;0;0;0;0
Rs-Segredo;3;3;3;2;4;1;2;1;0;0;0
Rs-Selbach;49;50;40;34;0;0;0;1;1;1;24
Rs-Senador Salgado Filho;0;4;7;11;11;9;9;3;3;3;0
Rs-Sentinela do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Serafina Correa;1578;1521;1544;1574;1629;1726;1683;1878;1990;2149;2429
Rs-Serio;0;0;0;0;0;0;0;0;0;0;0
Rs-Sertao;1;1;1;2;1;2;2;2;3;3;3
Rs-Sertao Santana;8;7;5;4;2;4;2;3;1;0;1
Rs-Sete de Setembro;0;0;0;0;0;0;0;0;0;0;0
Rs-Severiano de Almeida;0;0;0;0;0;0;0;0;0;0;0
Rs-Silveira Martins;0;0;0;0;1;0;1;1;1;1;0
Rs-Sinimbu;0;0;0;0;0;0;0;0;0;2;2
Rs-Sobradinho;5;6;4;3;1;3;1;2;1;0;0
Rs-Soledade;4;11;12;10;10;9;0;8;10;9;8
Rs-Tabai;0;0;0;0;0;0;0;0;0;0;0
Rs-Tapejara;1583;1474;1302;1241;746;401;327;251;255;200;198
Rs-Tapera;0;0;0;0;0;0;0;0;0;0;0
Rs-Tapes;0;0;0;0;0;0;2;1;1;2;2
Rs-Taquara;116;116;102;102;106;97;91;78;85;86;80
Rs-Taquari;8;5;9;6;1;2;1;4;3;4;2
Rs-Taquarucu do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Tavares;1;1;1;2;2;2;2;2;2;2;2
Rs-Tenente Portela;0;0;0;0;0;0;0;0;0;5;4
Rs-Terra de Areia;11;12;14;15;16;15;15;7;8;10;12
Rs-Teutonia;223;117;273;226;182;102;92;75;74;73;71
Rs-Tio Hugo;46;44;31;3;8;0;0;0;0;0;0
Rs-Tiradentes do Sul;0;0;0;0;1;2;0;0;0;0;0
Rs-Toropi;0;0;0;0;0;0;0;0;0;0;0
Rs-Torres;0;0;4;0;0;0;0;0;0;0;0
Rs-Tramandai;0;0;0;0;0;0;0;0;0;0;0
Rs-Travesseiro;0;0;0;0;0;0;0;0;0;0;1
Rs-Tres Arroios;1;1;0;0;0;0;0;0;0;0;0
Rs-Tres Cachoeiras;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Coroas;9;3;11;14;15;10;1;5;4;3;2
Rs-Tres de Maio;28;22;14;9;25;17;22;20;21;17;23
Rs-Tres Forquilhas;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Palmeiras;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Passos;884;909;829;724;726;720;700;705;720;724;685
Rs-Trindade do Sul;0;736;525;94;60;34;0;0;0;0;0
Rs-Triunfo;91;102;87;69;112;119;99;69;62;56;65
Rs-Tucunduva;16;11;6;7;4;2;0;1;2;2;1
Rs-Tunas;0;0;0;0;0;0;0;0;0;0;0
Rs-Tupanci do Sul;0;0;0;0;0;0;0;0;0;0;0
Rs-Tupancireta;2;2;183;170;201;242;285;239;242;282;266
Rs-Tupandi;0;0;0;0;0;0;0;0;0;1;0
Rs-Tuparendi;0;0;12;7;7;3;0;0;0;0;0
Rs-Turucu;0;0;0;0;0;0;0;0;0;0;0
Rs-Ubiretama;0;0;0;0;0;0;0;0;0;0;0
Rs-Uniao da Serra;0;0;0;0;0;0;0;0;0;0;0
Rs-Unistalda;0;0;0;0;0;0;0;0;0;0;0
Rs-Uruguaiana;0;0;1;1;1;60;56;47;35;46;55
Rs-Vacaria;60;56;56;47;49;46;48;41;49;35;4
Rs-Vale Verde;1;0;0;0;0;0;0;0;0;0;0
Rs-Vale do Sol;0;0;0;0;0;0;0;0;0;0;0
Rs-Vale Real;0;0;0;0;0;0;0;0;0;0;0
Rs-Vanini;0;0;0;0;0;0;0;0;0;0;0
Rs-Venancio Aires;582;522;455;412;259;290;297;179;173;174;152
Rs-Vera Cruz;16;17;16;21;19;19;18;20;21;20;16
Rs-Veranopolis;0;1;6;4;3;2;0;1;4;1;0
Rs-Vespasiano Correa;0;0;0;0;0;0;0;0;0;0;0
Rs-Viadutos;6;3;5;4;5;5;5;3;3;3;2
Rs-Viamao;40;30;41;38;38;36;39;27;26;2;55
Rs-Vicente Dutra;0;0;0;0;0;0;0;0;0;0;0
Rs-Victor Graeff;0;0;0;0;0;0;0;0;0;0;0
Rs-Vila Flores;8;7;7;8;7;7;7;6;3;2;3
Rs-Vila Langaro;125;132;105;94;69;52;0;0;0;2;0
Rs-Vila Maria;132;145;143;153;200;189;132;121;108;98;85
Rs-Vila Nova do Sul;0;1;1;1;1;0;0;1;21;19;36
Rs-Vista Alegre;22;24;22;23;22;23;21;19;15;16;12
Rs-Vista Alegre do Prata;0;0;0;0;0;0;0;0;0;3;3
Rs-Vista Gaucha;0;0;0;0;0;0;0;0;0;0;0
Rs-Vitoria das Missoes;0;0;0;0;0;0;0;0;0;0;0
Rs-Westfalia;966;972;1017;841;782;739;667;659;607;514;435
Rs-Xangri-La;0;0;0;0;0;0;0;0;0;0;0
Rs-Ignorado;0;0;0;0;0;0;0;0;0;0;0
Ms-Agua Clara;1;1;0;0;1;0;1;1;1;0;1
Ms-Alcinopolis;0;0;0;0;0;0;0;0;0;0;0
Ms-Amambai;193;187;137;55;45;51;9;16;293;418;433
Ms-Anastacio;529;501;248;7;29;26;4;23;875;1000;957
Ms-Anaurilandia;66;56;51;53;4;2;0;0;0;0;0
Ms-Angelica;0;0;0;0;0;0;0;0;0;0;0
Ms-Antonio Joao;0;0;0;0;0;0;0;0;0;0;0
Ms-Aparecida do Taboado;970;915;893;754;664;683;596;376;267;457;429
Ms-Aquidauana;301;283;254;242;253;229;204;183;151;21;146
Ms-Aral Moreira;0;0;0;0;0;0;0;0;0;0;0
Ms-Bandeirantes;0;0;0;0;0;0;0;0;0;0;0
Ms-Bataguassu;1557;1588;1604;1473;1393;1303;1715;1408;1238;1949;1936
Ms-Bataypora;89;103;814;837;808;796;808;845;607;515;467
Ms-Bela Vista;5;7;2;3;10;6;7;5;0;0;0
Ms-Bodoquena;0;0;0;0;0;0;0;0;0;1;0
Ms-Bonito;91;80;72;59;0;0;1;1;0;3;14
Ms-Brasilandia;0;0;0;0;0;0;0;0;0;0;0
Ms-Caarapo;438;1096;968;940;935;889;838;975;504;510;974
Ms-Camapua;0;0;0;1;0;0;2;6;0;0;0
Ms-Campo Grande;3149;3123;3663;3863;3595;3298;3601;4321;3299;2710;1911
Ms-Caracol;0;0;0;0;0;0;0;0;0;0;0
Ms-Cassilandia;407;584;591;660;813;619;508;424;256;364;458
Ms-Chapadao do Sul;0;1;1;1;0;0;0;55;0;0;0
Ms-Corguinho;0;0;0;0;0;0;0;0;0;1;0
Ms-Coronel Sapucaia;0;0;0;0;0;0;0;0;0;0;0
Ms-Corumba;112;60;1;79;45;4;0;0;0;3;0
Ms-Costa Rica;0;0;0;1;1;1;1;1;0;7;4
Ms-Coxim;267;249;253;246;256;221;16;28;40;164;184
Ms-Deodapolis;35;54;48;44;39;32;27;30;26;19;18
Ms-Dois Irmaos do Buriti;79;74;60;66;70;61;54;37;33;6;0
Ms-Douradina;0;0;0;0;0;0;0;0;0;0;0
Ms-Dourados;4744;4493;4694;4454;4327;4564;2600;4310;4319;3590;3053
Ms-Eldorado;12;11;34;20;16;15;11;17;406;452;16
Ms-Fatima do Sul;0;0;0;0;0;0;0;0;0;0;0
Ms-Figueirao;0;0;0;0;0;0;0;0;0;0;0
Ms-Gloria de Dourados;0;0;0;0;0;0;0;0;0;0;0
Ms-Guia Lopes da Laguna;272;173;102;201;174;125;171;153;173;176;138
Ms-Iguatemi;349;318;298;537;545;194;17;704;605;497;311
Ms-Inocencia;0;0;0;0;0;0;0;0;0;0;0
Ms-Itapora;8;5;4;6;4;7;4;4;135;395;376
Ms-Itaquirai;1540;1638;1488;1133;985;1014;771;348;270;84;53
Ms-Ivinhema;4;46;52;45;46;40;39;0;0;0;27
Ms-Japora;0;0;0;0;0;0;0;0;0;0;0
Ms-Jaraguari;18;19;20;29;24;18;19;18;2;11;10
Ms-Jardim;0;0;0;0;0;0;1;2;0;2;7
Ms-Jatei;0;0;0;0;0;0;0;0;0;0;0
Ms-Juti;203;135;28;15;9;0;0;0;0;0;0
Ms-Ladario;26;31;101;48;81;59;0;36;0;0;0
Ms-Laguna Carapa;0;0;0;0;0;0;0;0;0;0;0
Ms-Maracaju;83;53;4;4;454;7;5;2;0;7;4
Ms-Miranda;0;0;0;0;1;2;2;0;3;6;0
Ms-Mundo Novo;48;56;62;58;53;56;54;55;47;34;30
Ms-Navirai;1026;1071;1354;1413;1376;1245;1470;2142;2019;2284;2600
Ms-Nioaque;0;0;0;0;245;194;125;0;166;151;36
Ms-Nova Alvorada do Sul;0;0;0;0;0;0;0;0;0;5;0
Ms-Nova Andradina;1135;1076;753;852;1081;433;466;805;1933;2017;1931
Ms-Novo Horizonte do Sul;0;0;0;0;0;1;0;0;0;0;0
Ms-Paraiso das Aguas;0;0;0;0;0;0;0;0;0;0;0
Ms-Paranaiba;20;310;712;716;602;572;528;0;27;265;204
Ms-Paranhos;0;0;0;0;0;0;0;0;0;0;0
Ms-Pedro Gomes;9;7;7;9;5;6;7;11;8;0;1
Ms-Ponta Pora;242;240;235;242;410;331;313;373;296;282;206
Ms-Porto Murtinho;12;12;20;199;287;22;298;214;38;366;289
Ms-Ribas do Rio Pardo;12;0;0;6;0;0;1;0;3;185;2
Ms-Rio Brilhante;8;10;4;17;187;220;325;307;250;192;203
Ms-Rio Negro;1;0;0;0;0;0;0;0;0;0;0
Ms-Rio Verde de Mato Grosso;0;0;1;1;1;1;11;8;55;112;64
Ms-Rochedo;594;575;537;534;438;335;357;333;300;21;25
Ms-Santa Rita do Pardo;0;0;0;0;0;0;0;0;0;0;0
Ms-Sao Gabriel do Oeste;2151;2232;1839;1604;1524;1167;956;797;739;681;604
Ms-Sete Quedas;9;8;8;5;5;5;5;4;2;4;5
Ms-Selviria;0;0;0;0;0;0;0;0;0;0;0
Ms-Sidrolandia;2098;2092;2004;2052;2214;2278;2475;2503;2566;2127;2061
Ms-Sonora;0;0;0;0;0;0;0;0;0;0;0
Ms-Tacuru;0;0;0;0;0;0;0;0;0;0;0
Ms-Taquarussu;0;0;0;0;0;0;0;0;0;0;0
Ms-Terenos;386;419;357;366;368;327;249;226;200;316;299
Ms-Tres Lagoas;53;65;61;141;197;105;508;92;83;303;164
Ms-Vicentina;1;1;1;1;0;1;0;0;0;0;0
Ms-Ignorado;0;0;0;0;0;0;0;0;0;0;0
Mt-Acorizal;0;0;0;0;0;1;0;0;0;0;0
Mt-Agua Boa;252;258;253;259;262;312;318;452;286;283;0
Mt-Alta Floresta;883;922;833;810;745;484;566;545;240;862;765
Mt-Alto Araguaia;0;2;0;0;0;0;0;0;0;0;0
Mt-Alto Boa Vista;0;0;0;0;0;0;0;0;0;0;0
Mt-Alto Garcas;0;0;0;0;0;0;0;0;0;0;0
Mt-Alto Paraguai;0;0;0;0;0;0;0;0;0;0;0
Mt-Alto Taquari;0;0;0;0;0;0;0;0;0;0;0
Mt-Apiacas;0;0;0;0;0;0;0;0;0;0;0
Mt-Araguaiana;0;0;0;0;0;0;0;0;1;1;0
Mt-Araguainha;0;0;0;0;0;0;0;0;0;0;0
Mt-Araputanga;1047;1039;1073;979;906;826;810;764;1008;1058;1327
Mt-Arenapolis;0;0;0;0;0;0;0;0;0;0;0
Mt-Aripuana;0;0;0;12;0;12;0;1;0;11;9
Mt-Barao de Melgaco;0;0;0;0;0;0;0;0;0;0;0
Mt-Barra do Bugres;741;631;595;464;329;199;187;131;41;0;0
Mt-Barra do Garcas;1626;1606;1521;1652;1567;1327;1103;1677;1180;2016;1338
Mt-Bom Jesus do Araguaia;0;0;0;2;3;0;0;0;0;0;0
Mt-Brasnorte;23;15;7;4;22;47;53;49;64;0;0
Mt-Caceres;46;127;133;118;101;91;359;652;583;624;602
Mt-Campinapolis;0;0;0;0;0;0;0;0;0;0;0
Mt-Campo Novo do Parecis;14;17;16;16;14;13;15;9;12;12;9
Mt-Campo Verde;74;73;0;56;24;15;16;37;34;32;31
Mt-Campos de Julio;0;0;0;0;0;0;0;0;0;0;0
Mt-Canabrava do Norte;0;0;1;0;0;0;0;0;0;0;0
Mt-Canarana;1;1;1;1;1;1;1;8;277;397;2
Mt-Carlinda;0;0;0;0;0;0;0;0;0;0;0
Mt-Castanheira;1;1;2;1;0;0;0;0;0;0;0
Mt-Chapada dos Guimaraes;0;0;1;1;0;0;0;0;0;0;0
Mt-Claudia;2;5;4;3;1;4;5;3;3;0;0
Mt-Cocalinho;0;0;1;0;0;0;0;0;0;0;0
Mt-Colider;674;682;932;859;1232;623;618;737;551;923;859
Mt-Colniza;4;0;0;0;1;3;1;0;0;0;0
Mt-Comodoro;0;0;0;0;0;0;0;0;0;0;0
Mt-Confresa;660;550;413;415;436;405;43;14;400;88;0
Mt-Conquista D Oeste;0;0;0;0;0;0;0;0;0;0;0
Mt-Cotriguacu;5;5;3;4;5;2;2;2;1;0;0
Mt-Cuiaba;35;45;764;647;728;628;522;458;58;44;435
Mt-Curvelandia;0;0;0;0;0;0;0;0;0;0;0
Mt-Denise;0;0;0;0;0;0;0;0;0;0;0
Mt-Diamantino;1292;1262;1285;1289;1148;1064;1048;1284;42;0;333
Mt-Dom Aquino;0;0;0;0;0;0;0;0;0;0;0
Mt-Feliz Natal;0;0;0;0;0;0;0;0;0;0;0
Mt-Figueiropolis D Oeste;0;0;0;0;0;0;0;0;0;0;0
Mt-Gaucha do Norte;4;3;3;1;1;0;0;0;0;0;0
Mt-General Carneiro;0;0;0;0;0;0;0;0;0;0;0
Mt-Gloria D Oeste;0;0;0;0;0;0;0;0;0;0;0
Mt-Guaranta do Norte;591;446;491;478;452;297;225;12;17;10;10
Mt-Guiratinga;0;0;0;2;1;0;0;0;0;0;0
Mt-Indiavai;0;0;0;0;0;0;0;0;0;0;0
Mt-Ipiranga do Norte;0;0;0;0;0;0;0;0;0;0;0
Mt-Itanhanga;1;1;1;2;1;1;0;0;0;0;0
Mt-Itauba;2;1;2;3;0;0;0;0;0;0;0
Mt-Itiquira;0;0;0;0;0;0;0;4;3;0;0
Mt-Jaciara;0;0;0;1;23;29;28;24;0;0;0
Mt-Jangada;0;0;0;0;0;0;0;0;0;0;0
Mt-Jauru;0;0;0;0;0;0;2;3;3;4;3
Mt-Juara;721;697;710;689;597;479;458;560;187;606;482
Mt-Juina;478;456;512;473;488;432;395;92;567;441;301
Mt-Juruena;9;8;8;12;230;255;16;6;0;0;0
Mt-Juscimeira;0;0;0;0;0;1;0;0;0;0;0
Mt-Lambari D Oeste;0;0;0;0;0;0;0;0;0;0;0
Mt-Lucas do Rio Verde;4887;4700;4685;4617;111;4032;3695;3545;3311;503;235
Mt-Luciara;0;0;0;0;0;0;0;0;0;0;0
