Município;2021;2020;2019;2018;2017
Sp-Sao Paulo;1590;1509;1126;1308;1257
Sp-Sao Pedro;0;0;0;0;6
Sp-Sao Pedro do Turvo;0;0;0;0;0
Sp-Sao Roque;0;0;0;0;0
Sp-Sao Sebastiao;0;0;0;0;0
Sp-Sao Sebastiao da Grama;0;0;0;0;0
Sp-Sao Simao;0;0;0;0;0
Sp-Sao Vicente;0;0;0;0;0
Sp-Sarapui;0;0;0;0;0
Sp-Sarutaia;0;0;0;0;0
Sp-Sebastianopolis do Sul;0;0;0;0;0
Sp-Serra Azul;0;0;0;0;0
Sp-Serrana;0;0;0;0;0
Sp-Serra Negra;136;154;181;186;192
Sp-Sertaozinho;1083;1043;1087;987;922
Sp-Sete Barras;0;0;0;0;0
Sp-Severinia;0;0;0;0;0
Sp-Silveiras;0;0;0;0;0
Sp-Socorro;250;217;191;196;98
Sp-Sorocaba;15;31;54;60;118
Sp-Sud Mennucci;0;0;0;0;0
Sp-Sumare;16;15;0;8;13
Sp-Suzano;75;87;100;120;151
Sp-Suzanapolis;0;0;0;0;0
Sp-Tabapua;0;0;0;0;0
Sp-Tabatinga;0;0;0;0;0
Sp-Taboao da Serra;0;0;0;0;0
Sp-Taciba;0;0;0;0;0
Sp-Taguai;1;1;1;1;0
Sp-Taiacu;0;0;0;0;0
Sp-Taiuva;0;0;0;0;0
Sp-Tambau;0;0;0;0;0
Sp-Tanabi;0;0;0;0;0
Sp-Tapirai;0;0;0;0;0
Sp-Tapiratiba;0;0;0;0;0
Sp-Taquaral;0;0;0;0;0
Sp-Taquaritinga;355;331;313;330;235
Sp-Taquarituba;6;0;0;0;0
Sp-Taquarivai;0;0;0;0;0
Sp-Tarabai;45;41;41;36;31
Sp-Taruma;0;0;0;0;0
Sp-Tatui;109;66;406;506;494
Sp-Taubate;8;13;11;10;11
Sp-Tejupa;0;0;0;0;0
Sp-Teodoro Sampaio;0;0;0;0;0
Sp-Terra Roxa;0;0;0;0;0
Sp-Tiete;1198;1184;1150;1102;1214
Sp-Timburi;0;0;0;0;0
Sp-Torre de Pedra;0;0;0;0;0
Sp-Torrinha;19;21;24;45;44
Sp-Trabiju;58;45;23;25;29
Sp-Tremembe;0;0;0;0;0
Sp-Tres Fronteiras;0;0;0;14;1
Sp-Tuiuti;0;0;0;0;0
Sp-Tupa;552;549;501;528;450
Sp-Tupi Paulista;0;0;0;0;0
Sp-Turiuba;0;0;0;0;0
Sp-Turmalina;0;0;0;0;0
Sp-Ubarana;0;0;0;0;0
Sp-Ubatuba;0;0;0;0;0
Sp-Ubirajara;0;0;0;0;0
Sp-Uchoa;0;0;0;0;0
Sp-Uniao Paulista;0;0;0;0;0
Sp-Urania;0;0;0;0;0
Sp-Uru;0;0;0;0;0
Sp-Urupes;0;0;0;0;0
Sp-Valentim Gentil;75;64;18;77;88
Sp-Valinhos;90;92;104;94;113
Sp-Valparaiso;0;0;0;0;0
Sp-Vargem;0;0;0;0;0
Sp-Vargem Grande do Sul;1;1;1;0;0
Sp-Vargem Grande Paulista;0;0;0;0;0
Sp-Varzea Paulista;2295;2176;2102;2015;1975
Sp-Vera Cruz;0;0;0;0;0
Sp-Vinhedo;345;442;422;405;341
Sp-Viradouro;0;0;0;0;0
Sp-Vista Alegre do Alto;0;0;0;0;0
Sp-Vitoria Brasil;0;0;0;0;0
Sp-Votorantim;0;0;0;0;0
Sp-Votuporanga;1475;1426;1364;1169;1060
Sp-Zacarias;6;5;2;0;0
Sp-Chavantes;0;0;0;0;0
Sp-Estiva Gerbi;0;0;0;0;0
Sp-Ignorado;0;0;0;0;0
Pr-Abatia;0;0;0;0;0
Pr-Adrianopolis;0;0;0;0;0
Pr-Agudos do Sul;0;0;0;0;0
Pr-Almirante Tamandare;0;0;0;0;0
Pr-Altamira do Parana;0;2;1;2;0
Pr-Altonia;5;4;5;6;6
Pr-Alto Parana;0;0;0;0;0
Pr-Alto Piquiri;24;25;31;29;26
Pr-Alvorada do Sul;1;0;0;0;0
Pr-Amapora;0;0;0;0;0
Pr-Ampere;63;54;41;42;37
Pr-Anahy;0;0;0;0;0
Pr-Andira;11;12;12;8;8
Pr-Angulo;0;0;0;0;0
Pr-Antonina;0;0;2;2;2
Pr-Antonio Olinto;0;0;0;0;0
Pr-Apucarana;203;161;152;90;3
Pr-Arapongas;621;649;677;719;754
Pr-Arapoti;0;0;0;0;0
Pr-Arapua;0;0;0;0;0
Pr-Araruna;0;0;3;3;3
Pr-Araucaria;4;12;40;78;74
Pr-Ariranha do Ivai;0;0;0;0;0
Pr-Assai;0;0;0;0;0
Pr-Assis Chateaubriand;11;12;12;16;11
Pr-Astorga;0;0;2;0;0
Pr-Atalaia;1;45;82;45;38
Pr-Balsa Nova;148;14;18;19;17
Pr-Bandeirantes;4;7;10;13;15
Pr-Barbosa Ferraz;0;0;0;0;1
Pr-Barracao;34;32;29;26;31
Pr-Barra do Jacare;0;0;0;0;0
Pr-Bela Vista da Caroba;0;0;0;0;0
Pr-Bela Vista do Paraiso;69;68;63;56;56
Pr-Bituruna;34;36;34;34;30
Pr-Boa Esperanca;0;0;0;0;0
Pr-Boa Esperanca do Iguacu;0;0;0;0;0
Pr-Boa Ventura de Sao Roque;0;0;0;0;0
Pr-Boa Vista da Aparecida;0;0;0;0;0
Pr-Bocaiuva do Sul;307;297;211;2;1
Pr-Bom Jesus do Sul;0;0;0;0;0
Pr-Bom Sucesso;0;0;0;0;0
Pr-Bom Sucesso do Sul;0;0;0;0;0
Pr-Borrazopolis;0;0;2;2;0
Pr-Braganey;0;0;0;0;0
Pr-Brasilandia do Sul;0;0;0;0;0
Pr-Cafeara;0;0;0;0;0
Pr-Cafelandia;5429;6036;5381;5292;5251
Pr-Cafezal do Sul;0;0;0;0;0
Pr-California;2;3;0;0;0
Pr-Cambara;0;0;0;1;1
Pr-Cambe;342;80;14;17;26
Pr-Cambira;180;155;161;145;121
Pr-Campina da Lagoa;0;0;0;0;0
Pr-Campina do Simao;0;0;0;0;0
Pr-Campina Grande do Sul;0;0;0;0;0
Pr-Campo Bonito;0;0;0;0;0
Pr-Campo do Tenente;0;0;0;0;0
Pr-Campo Largo;142;134;123;53;45
Pr-Campo Magro;45;98;107;94;67
Pr-Campo Mourao;1897;2028;1696;1660;1646
Pr-Candido de Abreu;0;0;0;0;1
Pr-Candoi;4;7;7;15;14
Pr-Cantagalo;18;20;22;16;3
Pr-Capanema;1358;1339;1258;1215;1127
Pr-Capitao Leonidas Marques;41;41;37;38;35
Pr-Carambei;2618;2621;2412;897;2528
Pr-Carlopolis;1;1;10;12;12
Pr-Cascavel;9553;8062;7226;6858;6654
Pr-Castro;1758;1702;1558;1587;1550
Pr-Catanduvas;0;0;0;0;0
Pr-Centenario do Sul;0;0;0;0;0
Pr-Cerro Azul;0;0;0;0;0
Pr-Ceu Azul;16;17;18;19;17
Pr-Chopinzinho;23;21;3;26;20
Pr-Cianorte;3227;3044;2862;2756;2351
Pr-Cidade Gaucha;987;870;806;765;697
Pr-Clevelandia;0;0;0;0;0
Pr-Colombo;4;4;4;9;34
Pr-Colorado;45;90;23;284;5
Pr-Congonhinhas;0;0;0;0;0
Pr-Conselheiro Mairinck;0;0;0;0;0
Pr-Contenda;0;0;0;0;0
Pr-Corbelia;3;4;4;2;2
Pr-Cornelio Procopio;12;8;6;6;5
Pr-Coronel Domingos Soares;0;0;0;0;0
Pr-Coronel Vivida;28;23;3;3;5
Pr-Corumbatai do Sul;0;0;0;0;0
Pr-Cruzeiro do Iguacu;3;3;1;0;1
Pr-Cruzeiro do Oeste;1211;1312;1221;1168;1077
Pr-Cruzeiro do Sul;0;0;0;0;0
Pr-Cruz Machado;8;15;14;2;2
Pr-Cruzmaltina;0;0;0;0;1
Pr-Curitiba;2075;2178;319;385;334
Pr-Curiuva;2;0;0;1;1
Pr-Diamante do Norte;0;0;0;0;0
Pr-Diamante do Sul;0;0;0;0;0
Pr-Diamante D Oeste;0;0;0;0;0
Pr-Dois Vizinhos;2999;3239;2991;125;3128
Pr-Douradina;19;13;9;11;7
Pr-Doutor Camargo;0;0;0;0;0
Pr-Eneas Marques;177;174;184;166;170
Pr-Engenheiro Beltrao;0;0;0;0;0
Pr-Esperanca Nova;0;0;0;0;0
Pr-Entre Rios do Oeste;5;5;4;3;2
Pr-Espigao Alto do Iguacu;0;0;0;0;0
Pr-Farol;0;0;0;0;0
Pr-Faxinal;0;0;1;0;0
Pr-Fazenda Rio Grande;4;4;10;3;24
Pr-Fenix;0;0;0;0;0
Pr-Fernandes Pinheiro;0;0;0;0;0
Pr-Figueira;15;16;15;11;8
Pr-Florai;50;42;43;32;35
Pr-Flor da Serra do Sul;0;0;0;0;0
Pr-Floresta;8;4;5;0;0
Pr-Florestopolis;0;0;0;0;0
Pr-Florida;0;0;0;0;0
Pr-Formosa do Oeste;0;0;0;0;0
Pr-Foz do Iguacu;20;15;11;2;2
Pr-Francisco Alves;0;0;0;0;0
Pr-Francisco Beltrao;2375;2513;2402;256;3366
Pr-Foz do Jordao;5;6;6;0;0
Pr-General Carneiro;3;4;3;4;6
Pr-Godoy Moreira;0;0;0;0;0
Pr-Goioere;0;0;0;0;0
Pr-Goioxim;0;0;0;0;0
Pr-Grandes Rios;0;0;0;0;0
Pr-Guaira;0;0;0;0;0
Pr-Guairaca;123;148;111;66;80
Pr-Guamiranga;0;0;0;0;0
Pr-Guapirama;0;0;0;0;0
Pr-Guaporema;1;1;0;2;3
Pr-Guaraci;6;7;6;7;5
Pr-Guaraniacu;4;7;8;11;10
Pr-Guarapuava;54;70;72;78;73
Pr-Guaraquecaba;0;0;0;0;0
Pr-Guaratuba;0;0;0;0;0
Pr-Honorio Serpa;0;0;0;0;0
Pr-Ibaiti;0;0;0;0;0
Pr-Ibema;43;36;35;38;28
Pr-Ibipora;1307;1277;1121;1023;1027
Pr-Icaraima;2;2;2;2;3
Pr-Iguaracu;0;0;0;0;0
Pr-Iguatu;2;2;2;2;0
Pr-Imbau;0;0;0;0;1
Pr-Imbituva;0;0;0;0;0
Pr-Inacio Martins;0;0;0;0;0
Pr-Inaja;0;0;0;0;0
Pr-Indianopolis;296;234;168;535;525
Pr-Ipiranga;14;12;13;9;7
Pr-Ipora;157;42;52;54;263
Pr-Iracema do Oeste;0;0;0;0;0
Pr-Irati;235;180;154;219;159
Pr-Iretama;0;0;0;0;0
Pr-Itaguaje;0;0;0;0;0
Pr-Itaipulandia;1344;1088;705;493;492
Pr-Itambaraca;0;0;0;0;0
Pr-Itambe;1;0;0;0;0
Pr-Itapejara D Oeste;1361;1341;1297;1237;1221
Pr-Itaperucu;0;0;0;0;0
Pr-Itauna do Sul;0;0;0;0;0
Pr-Ivai;49;78;65;52;43
Pr-Ivaipora;77;80;80;67;78
Pr-Ivate;0;0;0;0;0
Pr-Ivatuba;0;0;0;0;0
Pr-Jaboti;0;0;0;0;0
Pr-Jacarezinho;1043;985;884;900;849
Pr-Jaguapita;4341;4176;4014;3328;3122
Pr-Jaguariaiva;0;0;0;0;0
Pr-Jandaia do Sul;18;23;22;23;21
Pr-Janiopolis;0;0;0;0;0
Pr-Japira;0;0;0;0;0
Pr-Japura;2;1;0;0;0
Pr-Jardim Alegre;0;0;0;0;0
Pr-Jardim Olinda;0;0;0;0;0
Pr-Jataizinho;2;2;2;2;0
Pr-Jesuitas;0;0;2;3;0
Pr-Joaquim Tavora;3363;3359;3188;646;614
Pr-Jundiai do Sul;0;0;0;0;0
Pr-Juranda;0;0;0;0;0
Pr-Jussara;0;0;0;0;0
Pr-Kalore;0;0;0;0;0
Pr-Lapa;1645;1790;1532;1433;1353
Pr-Laranjal;0;0;0;0;0
Pr-Laranjeiras do Sul;575;497;367;385;372
Pr-Leopolis;4;3;4;6;9
Pr-Lidianopolis;0;0;0;0;0
Pr-Lindoeste;48;41;39;33;29
Pr-Loanda;390;439;420;412;383
Pr-Lobato;0;0;0;0;0
Pr-Londrina;317;309;187;276;296
Pr-Luiziana;0;0;0;0;0
Pr-Lunardelli;0;0;0;0;0
Pr-Lupionopolis;0;0;0;0;0
Pr-Mallet;0;0;0;0;0
Pr-Mambore;0;0;0;0;0
Pr-Mandaguacu;0;0;1;1;2
Pr-Mandaguari;2726;2439;2259;2182;2180
Pr-Mandirituba;21;20;16;9;3
Pr-Manfrinopolis;0;0;0;0;0
Pr-Mangueirinha;2;1;1;2;2
Pr-Manoel Ribas;0;0;0;0;0
Pr-Marechal Candido Rondon;3116;630;2542;589;2057
Pr-Maria Helena;0;0;0;0;0
Pr-Marialva;0;0;1;1;0
Pr-Marilandia do Sul;0;0;0;0;0
Pr-Marilena;3;3;2;5;3
Pr-Mariluz;10;12;11;11;7
Pr-Maringa;5587;5752;5623;5249;4982
Pr-Mariopolis;0;0;0;0;0
Pr-Maripa;2;2;2;2;3
Pr-Marmeleiro;61;60;54;44;36
Pr-Marquinho;0;0;0;0;0
Pr-Marumbi;0;0;0;0;0
Pr-Matelandia;9003;7460;5899;5885;5608
Pr-Matinhos;0;0;0;0;0
Pr-Mato Rico;0;0;0;0;0
Pr-Maua da Serra;0;0;0;0;0
Pr-Medianeira;6418;5661;5442;5112;4354
Pr-Mercedes;5;2;3;1;0
Pr-Mirador;0;0;0;0;0
Pr-Miraselva;0;0;0;0;0
Pr-Missal;0;0;0;0;0
Pr-Moreira Sales;0;0;1;0;0
Pr-Morretes;0;0;0;1;0
Pr-Munhoz de Melo;20;19;18;15;13
Pr-Nossa Senhora das Gracas;0;0;0;0;0
Pr-Nova Alianca do Ivai;0;0;0;0;0
Pr-Nova America da Colina;0;0;0;0;0
Pr-Nova Aurora;43;11;49;44;37
Pr-Nova Cantu;0;0;0;0;0
Pr-Nova Esperanca;455;398;360;243;222
Pr-Nova Esperanca do Sudoeste;4;0;0;0;0
Pr-Nova Fatima;0;0;0;0;1
Pr-Nova Laranjeiras;4;3;1;0;0
Pr-Nova Londrina;27;17;24;16;18
Pr-Nova Olimpia;0;0;0;0;0
Pr-Nova Santa Barbara;0;0;0;0;0
Pr-Nova Santa Rosa;72;71;76;69;69
Pr-Nova Prata do Iguacu;286;212;93;236;291
Pr-Nova Tebas;0;1;1;1;1
Pr-Novo Itacolomi;0;0;0;0;0
Pr-Ortigueira;2;1;1;0;0
Pr-Ourizona;0;0;0;0;0
Pr-Ouro Verde do Oeste;1;1;1;1;0
Pr-Paicandu;22;25;34;577;501
Pr-Palmas;830;886;662;645;16
Pr-Palmeira;2;0;13;1;1
Pr-Palmital;28;10;13;11;8
Pr-Palotina;6574;6514;5771;4938;4792
Pr-Paraiso do Norte;1523;1618;1463;1200;1210
Pr-Paranacity;89;61;50;61;54
Pr-Paranagua;0;0;0;0;0
Pr-Paranapoema;0;0;0;0;0
Pr-Paranavai;1904;2092;1976;1900;1843
Pr-Pato Bragado;6;5;6;7;4
Pr-Pato Branco;1558;1551;1446;1264;1339
Pr-Paula Freitas;0;0;0;0;0
Pr-Paulo Frontin;10;8;9;11;15
Pr-Peabiru;1;0;0;0;0
Pr-Perobal;1;1;0;0;0
Pr-Perola;7;9;9;8;9
Pr-Perola D Oeste;2;3;3;1;3
Pr-Pien;0;0;0;0;0
Pr-Pinhais;39;46;46;7;7
Pr-Pinhalao;0;0;0;0;0
Pr-Pinhal de Sao Bento;0;1;0;0;0
Pr-Pinhao;0;0;0;0;5
Pr-Pirai do Sul;0;25;0;16;15
Pr-Piraquara;0;1;2;0;0
Pr-Pitanga;245;239;223;195;184
Pr-Pitangueiras;0;0;0;0;0
Pr-Planaltina do Parana;0;0;0;0;0
Pr-Planalto;1;1;0;0;1
Pr-Ponta Grossa;721;744;704;552;410
Pr-Pontal do Parana;0;0;0;0;0
Pr-Porecatu;0;0;0;0;0
Pr-Porto Amazonas;0;0;0;0;0
Pr-Porto Barreiro;0;0;0;0;0
Pr-Porto Rico;0;0;0;0;0
Pr-Porto Vitoria;24;27;27;30;27
Pr-Prado Ferreira;0;0;0;0;0
Pr-Pranchita;0;0;0;0;0
Pr-Presidente Castelo Branco;58;58;56;0;0
Pr-Primeiro de Maio;0;0;0;0;0
Pr-Prudentopolis;93;84;91;86;77
Pr-Quarto Centenario;0;0;0;0;0
Pr-Quatigua;0;0;0;0;0
Pr-Quatro Barras;5;5;5;4;5
Pr-Quatro Pontes;19;20;23;21;19
Pr-Quedas do Iguacu;39;41;27;25;8
Pr-Querencia do Norte;0;0;0;0;0
Pr-Quinta do Sol;0;0;0;0;0
Pr-Quitandinha;8;1;0;15;13
Pr-Ramilandia;0;0;0;0;0
Pr-Rancho Alegre;5;4;4;3;3
Pr-Rancho Alegre D Oeste;0;0;0;0;0
Pr-Realeza;5;2;5;4;0
Pr-Reboucas;0;4;0;2;0
Pr-Renascenca;0;0;0;0;0
Pr-Reserva;3;3;0;0;0
Pr-Reserva do Iguacu;0;0;0;0;0
Pr-Ribeirao Claro;0;0;0;0;0
Pr-Ribeirao do Pinhal;0;0;0;0;0
Pr-Rio Azul;0;0;0;0;0
Pr-Rio Bom;0;0;0;0;0
Pr-Rio Bonito do Iguacu;12;0;0;0;0
Pr-Rio Branco do Ivai;0;7;9;10;0
Pr-Rio Branco do Sul;0;0;0;0;0
Pr-Rio Negro;87;71;53;107;134
Pr-Rolandia;5986;5593;5098;4830;4708
Pr-Roncador;9;5;4;9;9
Pr-Rondon;794;801;393;7;36
Pr-Rosario do Ivai;4;2;1;0;0
Pr-Sabaudia;7;0;0;1;3
Pr-Salgado Filho;0;0;0;0;0
Pr-Salto do Itarare;0;0;0;0;0
Pr-Salto do Lontra;27;26;23;12;11
Pr-Santa Amelia;0;0;0;0;0
Pr-Santa Cecilia do Pavao;0;0;0;0;0
Pr-Santa Cruz de Monte Castelo;0;0;0;0;0
Pr-Santa Fe;593;513;521;503;383
Pr-Santa Helena;22;13;9;8;8
Pr-Santa Ines;0;0;0;0;0
Pr-Santa Isabel do Ivai;52;44;48;32;0
Pr-Santa Izabel do Oeste;51;53;51;45;30
Pr-Santa Lucia;0;0;0;0;0
Pr-Santa Maria do Oeste;0;0;0;0;0
Pr-Santa Mariana;0;0;0;0;0
Pr-Santa Monica;0;0;0;0;0
Pr-Santana do Itarare;0;0;0;0;0
Pr-Santa Tereza do Oeste;0;0;0;0;0
Pr-Santa Terezinha de Itaipu;50;37;28;53;20
Pr-Santo Antonio da Platina;201;141;173;150;108
Pr-Santo Antonio do Caiua;0;0;0;0;0
Pr-Santo Antonio do Paraiso;0;0;0;0;0
Pr-Santo Antonio do Sudoeste;4;5;5;5;6
Pr-Santo Inacio;1538;1463;941;927;799
Pr-Sao Carlos do Ivai;0;0;0;0;0
Pr-Sao Jeronimo da Serra;0;0;0;0;0
Pr-Sao Joao;1857;1887;1791;1733;1684
Pr-Sao Joao do Caiua;0;0;0;0;0
Pr-Sao Joao do Ivai;1;1;1;1;1
Pr-Sao Joao do Triunfo;23;23;12;21;17
Pr-Sao Jorge D Oeste;62;61;52;49;42
Pr-Sao Jorge do Ivai;0;0;0;0;0
Pr-Sao Jorge do Patrocinio;1;1;1;1;1
Pr-Sao Jose da Boa Vista;0;0;0;0;0
Pr-Sao Jose das Palmeiras;0;0;0;0;0
Pr-Sao Jose dos Pinhais;765;722;673;659;642
Pr-Sao Manoel do Parana;0;0;0;0;0
Pr-Sao Mateus do Sul;110;102;89;96;88
Pr-Sao Miguel do Iguacu;24;809;647;484;441
Pr-Sao Pedro do Iguacu;0;0;0;0;0
Pr-Sao Pedro do Ivai;0;0;0;0;0
Pr-Sao Pedro do Parana;0;0;0;0;0
Pr-Sao Sebastiao da Amoreira;0;0;0;0;0
Pr-Sao Tome;0;0;0;0;0
Pr-Sapopema;0;0;0;0;0
Pr-Sarandi;13;8;3;3;0
Pr-Saudade do Iguacu;0;0;1;2;1
Pr-Senges;0;0;0;0;0
Pr-Serranopolis do Iguacu;0;0;0;0;0
Pr-Sertaneja;0;0;0;0;0
Pr-Sertanopolis;2;3;3;3;4
Pr-Siqueira Campos;23;22;33;29;27
Pr-Sulina;0;0;0;0;0
Pr-Tamarana;0;0;0;0;0
Pr-Tamboara;0;0;0;0;0
Pr-Tapejara;0;0;0;0;0
Pr-Tapira;0;0;0;0;0
Pr-Teixeira Soares;0;0;0;0;0
Pr-Telemaco Borba;0;0;0;0;0
Pr-Terra Boa;749;789;692;763;751
Pr-Terra Rica;4;4;5;4;6
Pr-Terra Roxa;11;6;0;6;7
Pr-Tibagi;0;0;0;1;1
Pr-Tijucas do Sul;0;0;0;0;0
Pr-Toledo;7378;7357;6599;6380;6411
Pr-Tomazina;0;0;0;0;0
Pr-Tres Barras do Parana;0;0;0;0;0
Pr-Tunas do Parana;0;0;0;0;0
Pr-Tuneiras do Oeste;0;0;0;0;0
Pr-Tupassi;107;108;102;108;109
Pr-Turvo;0;0;5;6;8
Pr-Ubirata;4592;4519;3816;2712;2210
Pr-Umuarama;1452;1111;183;227;253
Pr-Uniao da Vitoria;11;10;12;10;13
Pr-Uniflor;0;0;0;0;0
Pr-Urai;0;0;0;1;0
Pr-Wenceslau Braz;0;0;0;0;0
Pr-Ventania;0;0;0;0;0
Pr-Vera Cruz do Oeste;0;0;0;0;0
Pr-Vere;20;21;14;9;10
Pr-Alto Paraiso;0;0;0;0;0
Pr-Doutor Ulysses;0;0;0;0;0
Pr-Virmond;0;0;0;0;0
Pr-Vitorino;0;0;0;0;0
Pr-Xambre;0;0;0;0;0
Pr-Ignorado;0;0;0;0;0
Sc-Abdon Batista;0;0;0;0;0
Sc-Abelardo Luz;1747;1659;1462;1361;1408
Sc-Agrolandia;31;25;18;18;18
Sc-Agronomica;5;3;5;7;3
Sc-Agua Doce;32;41;35;32;25
Sc-Aguas de Chapeco;0;0;0;0;0
Sc-Aguas Frias;0;0;0;0;0
Sc-Aguas Mornas;0;0;0;0;0
Sc-Alfredo Wagner;1;2;3;3;4
Sc-Alto Bela Vista;0;0;0;0;0
Sc-Anchieta;13;12;8;8;7
Sc-Angelina;0;0;0;0;0
Sc-Anita Garibaldi;0;0;0;0;0
Sc-Anitapolis;0;0;0;0;0
Sc-Antonio Carlos;75;85;19;24;29
Sc-Apiuna;0;0;0;0;0
Sc-Arabuta;23;20;18;16;9
Sc-Araquari;5;4;3;5;0
Sc-Ararangua;111;88;67;66;62
Sc-Armazem;286;241;250;264;255
Sc-Arroio Trinta;0;0;0;0;0
Sc-Arvoredo;0;0;0;0;0
Sc-Ascurra;2;1;2;2;2
Sc-Atalanta;23;22;22;19;20
Sc-Aurora;72;53;37;42;42
Sc-Balneario Arroio do Silva;1;1;0;0;0
Sc-Balneario Camboriu;0;0;0;0;0
Sc-Balneario Barra do Sul;0;0;0;0;0
Sc-Balneario Gaivota;0;0;0;0;0
Sc-Bandeirante;0;0;0;0;0
Sc-Barra Bonita;0;0;0;0;0
Sc-Barra Velha;0;0;0;0;0
Sc-Bela Vista do Toldo;0;0;0;0;0
Sc-Belmonte;0;0;0;0;0
Sc-Benedito Novo;8;11;12;12;11
Sc-Biguacu;133;127;24;31;23
Sc-Blumenau;92;111;109;102;111
Sc-Bocaina do Sul;0;0;0;0;0
Sc-Bombinhas;0;0;0;0;0
Sc-Bom Jardim da Serra;0;0;0;0;0
Sc-Bom Jesus;0;0;0;0;0
Sc-Bom Jesus do Oeste;0;0;0;0;0
Sc-Bom Retiro;0;0;0;0;0
Sc-Botuvera;1;1;0;0;0
Sc-Braco do Norte;1046;937;842;739;676
Sc-Braco do Trombudo;0;0;0;0;0
Sc-Brunopolis;0;0;0;0;0
Sc-Brusque;33;32;33;31;32
Sc-Cacador;121;55;39;21;16
Sc-Caibi;0;0;0;0;0
Sc-Calmon;0;0;0;0;0
Sc-Camboriu;118;223;113;108;166
Sc-Capao Alto;0;0;0;0;0
Sc-Campo Alegre;15;15;16;15;19
Sc-Campo Belo do Sul;0;0;0;0;0
Sc-Campo Ere;11;3;5;7;7
Sc-Campos Novos;1909;1906;1700;1687;1639
Sc-Canelinha;0;0;0;0;0
Sc-Canoinhas;802;698;571;539;509
Sc-Capinzal;4587;4679;4228;4026;4246
Sc-Capivari de Baixo;0;0;0;0;0
Sc-Catanduvas;0;0;0;0;0
Sc-Caxambu do Sul;0;0;0;0;0
Sc-Celso Ramos;0;0;0;0;0
Sc-Cerro Negro;0;0;0;0;0
Sc-Chapadao do Lageado;0;0;0;0;0
Sc-Chapeco;18230;17967;14170;11383;11679
Sc-Cocal do Sul;109;110;94;88;83
Sc-Concordia;5917;6211;5667;5643;5537
Sc-Cordilheira Alta;1;3;4;1;4
Sc-Coronel Freitas;53;75;71;64;27
Sc-Coronel Martins;0;0;0;0;0
Sc-Corupa;7;5;4;5;5
Sc-Correia Pinto;0;0;0;0;0
Sc-Criciuma;192;332;282;218;282
Sc-Cunha Pora;10;5;6;6;7
Sc-Cunhatai;27;24;28;32;35
Sc-Curitibanos;1;0;0;2;2
Sc-Descanso;1;1;1;2;5
Sc-Dionisio Cerqueira;0;0;0;0;0
Sc-Dona Emma;0;0;0;0;0
Sc-Doutor Pedrinho;0;0;0;0;0
Sc-Entre Rios;0;0;0;0;0
Sc-Ermo;0;0;0;0;0
Sc-Erval Velho;28;29;30;31;32
Sc-Faxinal dos Guedes;0;0;0;0;0
Sc-Flor do Sertao;0;0;0;0;0
Sc-Florianopolis;1;2;5;3;1
Sc-Formosa do Sul;0;0;0;0;0
Sc-Forquilhinha;2289;2523;2329;2043;2043
Sc-Fraiburgo;0;0;2;1;0
Sc-Frei Rogerio;0;0;0;0;0
Sc-Galvao;0;0;0;0;0
Sc-Garopaba;0;0;0;0;0
Sc-Garuva;0;0;0;0;0
Sc-Gaspar;120;142;134;93;92
Sc-Governador Celso Ramos;0;0;0;0;0
Sc-Grao Para;584;650;585;475;493
Sc-Gravatal;0;0;0;0;0
Sc-Guabiruba;0;0;0;0;0
Sc-Guaraciaba;34;67;44;44;40
Sc-Guaramirim;124;121;113;128;120
Sc-Guaruja do Sul;42;47;5;7;7
Sc-Guatambu;1414;1356;1249;1228;1315
Sc-Herval D Oeste;911;936;837;808;775
Sc-Ibiam;0;0;0;0;0
Sc-Ibicare;0;1;1;0;0
Sc-Ibirama;0;0;2;3;3
Sc-Icara;129;136;142;151;138
Sc-Ilhota;14;17;16;13;10
Sc-Imarui;1;2;2;3;3
Sc-Imbituba;4;5;4;7;7
Sc-Imbuia;0;0;0;0;0
Sc-Indaial;499;395;349;353;362
Sc-Iomere;38;27;17;8;6
Sc-Ipira;6;7;4;3;3
Sc-Ipora do Oeste;19;24;27;24;18
Sc-Ipuacu;937;916;965;886;871
Sc-Ipumirim;1593;1548;1418;1379;1354
Sc-Iraceminha;0;0;0;0;0
Sc-Irani;4;4;4;10;16
Sc-Irati;0;0;0;0;0
Sc-Irineopolis;4;2;3;2;3
Sc-Ita;0;0;0;4;5
Sc-Itaiopolis;1644;1626;1519;1561;1572
Sc-Itajai;133;121;107;104;534
Sc-Itapema;0;0;0;0;0
Sc-Itapiranga;4203;4466;4080;3713;3350
Sc-Itapoa;0;0;0;0;0
Sc-Ituporanga;6;6;1;1;3
Sc-Jabora;31;26;15;20;19
Sc-Jacinto Machado;1;1;1;2;15
Sc-Jaguaruna;0;0;0;0;0
Sc-Jaragua do Sul;300;276;279;247;269
Sc-Jardinopolis;0;0;0;0;0
Sc-Joacaba;1663;1423;1276;1235;1251
Sc-Joinville;181;134;127;124;111
Sc-Jose Boiteux;5;0;0;0;0
Sc-Jupia;1;0;2;2;2
Sc-Lacerdopolis;10;11;10;14;6
Sc-Lages;29;27;27;808;710
Sc-Laguna;6;4;8;37;0
Sc-Lajeado Grande;0;0;0;0;0
Sc-Laurentino;35;39;86;74;76
Sc-Lauro Muller;26;32;29;32;29
Sc-Lebon Regis;0;0;0;0;0
Sc-Leoberto Leal;0;0;0;0;0
