Município;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Rj-Sao Goncalo;2;4;4;4;5;3;5;8;6;9;7
Rj-Sao Joao da Barra;1;1;1;1;1;1;1;1;1;1;1
Rj-Sao Joao de Meriti;1;1;3;2;2;2;1;2;2;1;2
Rj-Sao Jose de Uba;0;0;0;0;0;0;0;0;0;0;0
Rj-Sao Jose do Vale do Rio Preto;10;10;10;13;13;12;12;11;9;9;7
Rj-Sao Pedro da Aldeia;0;0;0;0;0;0;0;0;0;0;0
Rj-Sao Sebastiao do Alto;0;0;0;0;0;0;1;0;0;1;1
Rj-Sapucaia;0;0;0;0;1;1;1;1;1;1;1
Rj-Saquarema;0;0;0;0;0;1;1;1;0;0;0
Rj-Seropedica;3;2;2;0;1;0;0;0;0;0;0
Rj-Silva Jardim;3;3;2;2;3;3;3;3;3;3;2
Rj-Sumidouro;0;0;0;0;0;0;0;0;1;1;1
Rj-Tangua;1;0;0;0;0;0;0;1;0;1;1
Rj-Teresopolis;1;1;2;0;1;0;0;0;0;0;0
Rj-Trajano de Moraes;0;0;0;0;0;0;0;0;0;0;0
Rj-Tres Rios;6;7;6;7;9;10;9;9;7;7;6
Rj-Valenca;7;7;7;5;7;7;8;6;6;3;4
Rj-Varre-Sai;0;0;0;0;0;0;0;0;0;0;0
Rj-Vassouras;3;2;2;2;2;2;4;1;1;1;0
Rj-Volta Redonda;2;1;1;2;2;2;3;3;1;1;0
Rj-Ignorado;0;0;0;0;0;0;0;0;0;0;0
Sp-Adamantina;0;0;1;0;0;0;0;0;0;0;0
Sp-Adolfo;0;0;0;0;0;0;0;0;0;0;0
Sp-Aguai;0;0;0;0;0;0;0;0;0;0;0
Sp-Aguas da Prata;0;0;0;0;0;0;0;0;0;0;0
Sp-Aguas de Lindoia;0;0;0;0;0;0;0;0;0;0;0
Sp-Aguas de Santa Barbara;0;0;0;0;0;0;0;0;0;0;0
Sp-Aguas de Sao Pedro;0;0;0;0;0;0;0;0;0;0;1
Sp-Agudos;0;0;0;0;0;0;0;0;0;0;0
Sp-Alambari;0;0;0;0;0;0;0;0;0;0;0
Sp-Alfredo Marcondes;0;0;0;0;0;0;0;0;0;0;0
Sp-Altair;0;0;0;0;0;0;0;0;0;0;0
Sp-Altinopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Alto Alegre;0;0;0;0;0;0;0;0;0;0;0
Sp-Aluminio;0;0;0;0;0;0;0;0;1;0;0
Sp-Alvares Florence;0;0;0;0;0;0;0;0;0;0;0
Sp-Alvares Machado;0;0;0;0;0;0;0;0;0;1;0
Sp-Alvaro de Carvalho;0;0;0;0;0;0;0;0;0;0;0
Sp-Alvinlandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Americana;2;2;1;1;2;2;3;3;1;1;2
Sp-Americo Brasiliense;0;0;0;0;1;1;1;1;3;3;2
Sp-Americo de Campos;0;0;0;0;0;0;0;0;0;0;0
Sp-Amparo;5;6;6;7;9;7;6;7;8;7;7
Sp-Analandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Andradina;5;5;4;4;5;5;5;7;13;11;5
Sp-Angatuba;0;1;1;2;2;2;2;3;3;3;3
Sp-Anhembi;0;0;0;0;0;0;0;0;0;0;0
Sp-Anhumas;0;0;2;4;4;5;6;0;6;0;0
Sp-Aparecida;1;1;1;1;1;1;1;1;1;2;1
Sp-Aparecida D Oeste;2;1;1;1;1;1;1;0;0;0;0
Sp-Apiai;0;0;0;0;0;0;0;0;0;0;0
Sp-Aracariguama;3;3;2;2;2;2;2;3;2;2;1
Sp-Aracatuba;0;0;1;1;1;1;1;2;5;6;2
Sp-Aracoiaba da Serra;2;2;1;0;1;1;0;0;0;0;0
Sp-Aramina;0;0;0;0;0;0;0;0;0;0;0
Sp-Arandu;0;0;0;0;0;0;0;0;0;0;0
Sp-Arapei;0;0;0;0;0;0;0;0;0;0;0
Sp-Araraquara;9;8;8;9;7;6;8;7;7;9;7
Sp-Araras;2;2;3;2;2;3;4;3;3;3;3
Sp-Arco-Iris;0;0;0;0;0;0;0;0;0;0;0
Sp-Arealva;1;1;1;1;1;1;1;1;1;1;1
Sp-Areias;0;0;0;0;0;0;0;0;0;0;0
Sp-Areiopolis;1;0;1;1;1;0;1;1;1;1;1
Sp-Ariranha;2;2;2;2;2;2;2;1;1;1;1
Sp-Artur Nogueira;1;1;1;1;1;1;1;1;0;0;0
Sp-Aruja;0;0;0;0;0;0;0;0;0;0;0
Sp-Aspasia;0;0;0;0;0;0;0;0;0;0;0
Sp-Assis;4;4;4;3;4;4;4;4;4;2;4
Sp-Atibaia;0;0;0;1;1;1;1;1;1;1;1
Sp-Auriflama;2;1;1;1;1;1;1;1;1;1;1
Sp-Avai;0;0;0;0;0;0;0;0;0;0;0
Sp-Avanhandava;0;0;0;0;0;0;0;0;0;0;0
Sp-Avare;2;1;1;1;1;0;0;0;2;0;0
Sp-Bady Bassitt;0;0;0;0;0;0;0;0;0;1;2
Sp-Balbinos;0;0;0;0;0;0;0;0;0;0;0
Sp-Balsamo;0;0;0;0;0;0;0;0;0;0;0
Sp-Bananal;1;1;0;0;0;0;0;0;0;0;0
Sp-Barao de Antonina;0;0;0;0;0;0;0;0;0;0;0
Sp-Barbosa;1;1;1;1;2;1;1;1;1;1;1
Sp-Bariri;7;9;9;7;7;7;6;7;6;5;3
Sp-Barra Bonita;0;0;0;0;0;0;0;0;0;0;0
Sp-Barra do Chapeu;0;0;0;0;0;0;0;0;0;0;0
Sp-Barra do Turvo;0;0;0;0;0;0;0;0;0;0;0
Sp-Barretos;5;5;5;5;5;6;6;5;5;5;5
Sp-Barrinha;0;0;0;0;0;0;0;0;0;0;0
Sp-Barueri;3;2;5;4;5;3;2;2;5;5;7
Sp-Bastos;1;0;0;0;0;0;0;0;1;1;1
Sp-Batatais;0;1;0;0;0;0;0;0;1;1;1
Sp-Bauru;2;2;2;2;4;3;3;4;2;3;3
Sp-Bebedouro;2;2;2;2;4;3;2;3;2;2;1
Sp-Bento de Abreu;0;0;0;0;0;0;0;0;0;0;0
Sp-Bernardino de Campos;3;2;2;2;2;2;2;2;2;2;2
Sp-Bertioga;0;0;0;0;0;0;0;0;0;0;0
Sp-Bilac;0;0;0;0;0;0;0;0;0;0;0
Sp-Birigui;2;2;3;2;3;3;2;2;2;3;3
Sp-Biritiba-Mirim;0;0;0;0;0;0;0;0;0;0;0
Sp-Boa Esperanca do Sul;0;0;0;0;0;0;0;0;0;0;1
Sp-Bocaina;0;0;1;0;0;0;0;0;0;0;0
Sp-Bofete;0;0;0;0;0;0;0;0;0;0;0
Sp-Boituva;2;2;2;2;2;2;2;2;2;2;2
Sp-Bom Jesus dos Perdoes;0;0;0;0;0;0;0;0;0;0;0
Sp-Bom Sucesso de Itarare;0;0;0;0;0;0;0;0;0;0;0
Sp-Bora;0;0;0;0;0;0;0;0;0;0;0
Sp-Boraceia;0;0;1;0;0;0;0;0;0;0;0
Sp-Borborema;0;0;0;0;0;0;0;0;0;0;0
Sp-Borebi;0;0;0;0;0;0;0;0;0;0;0
Sp-Botucatu;3;4;4;4;3;3;4;3;3;3;3
Sp-Braganca Paulista;6;6;5;2;2;3;2;1;1;1;0
Sp-Brauna;0;0;0;0;0;0;0;0;0;0;0
Sp-Brejo Alegre;0;0;0;0;0;0;0;0;0;0;0
Sp-Brodowski;1;1;0;0;1;1;1;1;1;1;1
Sp-Brotas;2;2;2;2;2;2;2;2;1;1;1
Sp-Buri;0;0;0;0;0;0;0;0;0;0;0
Sp-Buritama;0;0;0;0;0;0;0;0;0;0;0
Sp-Buritizal;0;0;0;0;0;0;0;0;0;0;0
Sp-Cabralia Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Cabreuva;1;4;4;3;3;3;4;2;3;3;2
Sp-Cacapava;0;0;0;0;0;0;0;0;0;0;0
Sp-Cachoeira Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Caconde;1;0;0;0;0;0;0;0;0;0;0
Sp-Cafelandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiabu;0;0;0;0;0;0;0;0;0;0;0
Sp-Caieiras;0;0;0;0;0;0;0;0;0;0;0
Sp-Caiua;0;0;0;0;0;0;0;0;0;0;0
Sp-Cajamar;7;8;9;10;10;6;8;8;8;10;8
Sp-Cajati;1;1;1;1;1;1;1;1;2;1;1
Sp-Cajobi;1;1;1;1;1;1;0;0;0;0;0
Sp-Cajuru;1;1;1;1;1;1;1;1;1;1;1
Sp-Campina do Monte Alegre;0;0;0;0;0;0;0;0;0;0;0
Sp-Campinas;7;7;8;8;10;11;10;11;11;11;12
Sp-Campo Limpo Paulista;1;1;0;0;1;2;1;2;0;0;0
Sp-Campos do Jordao;0;0;0;0;0;0;0;0;0;0;0
Sp-Campos Novos Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Cananeia;0;0;0;0;0;0;0;0;0;0;0
Sp-Canas;0;0;0;0;0;0;0;0;0;0;0
Sp-Candido Mota;0;0;0;0;0;0;0;0;0;0;0
Sp-Candido Rodrigues;0;0;0;0;0;0;0;0;0;0;0
Sp-Canitar;0;0;0;0;0;0;0;0;0;0;0
Sp-Capao Bonito;4;3;3;3;1;6;5;7;8;7;2
Sp-Capela do Alto;0;0;0;0;0;0;0;0;0;0;0
Sp-Capivari;2;2;2;2;2;2;3;2;2;2;1
Sp-Caraguatatuba;0;0;0;0;0;0;0;0;0;0;1
Sp-Carapicuiba;6;8;6;5;6;6;4;4;7;7;6
Sp-Cardoso;0;0;0;0;0;0;0;0;0;0;0
Sp-Casa Branca;1;2;2;2;2;2;1;1;2;1;0
Sp-Cassia dos Coqueiros;0;0;0;0;0;0;0;0;0;0;0
Sp-Castilho;0;1;1;1;1;1;0;0;0;0;0
Sp-Catanduva;2;3;3;3;2;5;4;2;2;2;2
Sp-Catigua;0;0;0;0;0;0;0;0;0;0;0
Sp-Cedral;0;0;0;0;0;0;1;1;1;1;1
Sp-Cerqueira Cesar;2;1;1;1;1;1;1;2;3;2;1
Sp-Cerquilho;1;1;1;1;1;1;1;1;1;1;1
Sp-Cesario Lange;0;0;0;0;0;0;0;0;0;0;0
Sp-Charqueada;0;0;0;0;1;1;1;0;0;0;0
Sp-Clementina;0;0;0;0;0;0;0;0;0;0;0
Sp-Colina;1;1;1;1;1;1;3;1;1;1;1
Sp-Colombia;0;1;1;1;1;1;1;0;0;0;0
Sp-Conchal;0;2;0;1;0;0;0;0;0;0;0
Sp-Conchas;0;0;0;0;0;0;0;0;1;1;1
Sp-Cordeiropolis;1;1;1;1;1;1;1;1;1;1;1
Sp-Coroados;0;0;0;0;0;0;0;0;0;0;0
Sp-Coronel Macedo;1;1;1;0;0;0;0;0;0;0;0
Sp-Corumbatai;0;0;0;0;0;0;0;1;1;1;1
Sp-Cosmopolis;3;3;3;3;3;3;3;3;3;3;3
Sp-Cosmorama;0;0;0;0;0;0;0;0;0;0;0
Sp-Cotia;2;3;3;2;2;2;2;2;2;2;2
Sp-Cravinhos;1;1;1;1;0;1;2;0;1;0;0
Sp-Cristais Paulista;2;2;2;2;2;2;2;2;2;2;2
Sp-Cruzalia;0;0;0;0;0;0;0;0;0;0;0
Sp-Cruzeiro;1;1;2;2;2;2;2;1;1;1;1
Sp-Cubatao;0;0;0;1;0;0;0;0;0;0;0
Sp-Cunha;1;1;1;0;0;0;0;0;0;0;0
Sp-Descalvado;1;1;2;2;2;2;4;3;3;3;3
Sp-Diadema;1;1;1;1;1;1;2;2;1;1;3
Sp-Dirce Reis;1;2;1;1;1;1;1;1;1;1;1
Sp-Divinolandia;1;0;0;0;0;0;0;0;0;0;0
Sp-Dobrada;0;0;0;0;0;0;0;0;0;0;0
Sp-Dois Corregos;0;0;0;0;0;0;0;0;0;0;0
Sp-Dolcinopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Dourado;1;2;2;2;1;1;1;1;1;1;0
Sp-Dracena;3;4;4;4;4;3;3;3;3;4;3
Sp-Duartina;0;0;0;0;0;0;0;0;0;0;0
Sp-Dumont;3;3;3;2;2;2;1;0;0;0;0
Sp-Echapora;0;0;0;0;0;0;0;0;0;0;0
Sp-Eldorado;0;0;0;0;0;0;0;0;0;0;0
Sp-Elias Fausto;0;0;0;0;0;0;0;0;0;0;0
Sp-Elisiario;0;0;0;0;0;0;0;0;0;0;0
Sp-Embauba;0;0;0;0;0;0;0;0;0;0;0
Sp-Embu das Artes;0;0;0;0;0;1;1;2;0;0;0
Sp-Embu-Guacu;3;3;3;3;3;2;2;2;2;2;2
Sp-Emilianopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Engenheiro Coelho;0;0;0;0;0;0;0;0;0;0;0
Sp-Espirito Santo do Pinhal;0;0;0;0;1;1;1;1;1;1;1
Sp-Espirito Santo do Turvo;0;0;0;0;0;0;0;0;0;0;0
Sp-Estrela D Oeste;2;2;2;2;2;2;2;2;3;3;3
Sp-Estrela do Norte;0;0;0;0;0;0;0;0;0;0;0
Sp-Euclides da Cunha Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Fartura;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernandopolis;2;3;2;1;1;2;2;3;5;4;4
Sp-Fernando Prestes;0;0;0;0;0;0;0;0;0;0;0
Sp-Fernao;0;0;0;0;0;0;0;0;0;0;0
Sp-Ferraz de Vasconcelos;0;0;0;0;0;0;0;0;0;0;0
Sp-Flora Rica;0;0;0;0;0;0;0;0;0;0;0
Sp-Floreal;0;0;0;0;0;0;0;0;0;1;0
Sp-Florida Paulista;1;1;1;1;1;2;2;2;1;1;1
Sp-Florinia;0;0;0;0;0;0;0;0;0;0;0
Sp-Franca;9;9;6;5;5;5;7;4;4;5;3
Sp-Francisco Morato;0;0;0;0;0;0;0;0;0;0;0
Sp-Franco da Rocha;1;1;1;1;1;1;2;1;0;0;0
Sp-Gabriel Monteiro;0;0;0;0;0;0;0;0;0;0;0
Sp-Galia;0;0;0;0;0;0;0;0;0;0;0
Sp-Garca;0;0;1;1;1;1;1;1;1;1;1
Sp-Gastao Vidigal;0;0;0;0;0;0;0;0;0;0;0
Sp-Gaviao Peixoto;0;0;0;0;0;0;0;0;0;0;0
Sp-General Salgado;0;0;0;0;0;0;0;0;0;0;0
Sp-Getulina;0;0;0;0;0;0;0;0;0;0;0
Sp-Glicerio;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaicara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaimbe;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaira;1;1;1;1;1;1;1;1;1;2;2
Sp-Guapiacu;5;5;4;3;2;4;0;3;3;4;2
Sp-Guapiara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guara;1;1;1;1;1;1;0;1;0;0;1
Sp-Guaracai;0;1;0;0;1;1;0;0;0;0;0
Sp-Guaraci;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarani D Oeste;1;1;1;1;0;1;1;1;1;1;0
Sp-Guaranta;1;1;1;1;1;1;1;1;1;1;2
Sp-Guararapes;3;3;3;3;3;4;2;2;5;4;2
Sp-Guararema;0;0;0;0;0;0;0;0;0;0;0
Sp-Guaratingueta;1;1;0;2;1;1;1;1;1;2;2
Sp-Guarei;1;1;2;1;2;2;1;1;1;1;1
Sp-Guariba;2;1;1;1;1;2;2;1;1;1;1
Sp-Guaruja;0;0;0;0;0;0;0;0;0;0;0
Sp-Guarulhos;7;8;10;7;7;5;6;7;7;7;10
Sp-Guatapara;0;0;0;0;0;0;0;0;0;0;0
Sp-Guzolandia;0;0;0;0;0;0;0;0;0;0;0
Sp-Herculandia;0;0;1;1;0;0;0;0;0;0;0
Sp-Holambra;2;2;2;2;2;2;2;2;2;2;2
Sp-Hortolandia;0;0;0;0;0;0;0;0;0;0;1
Sp-Iacanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Iacri;0;0;0;0;0;0;0;0;0;0;0
Sp-Iaras;1;1;0;0;0;0;0;0;0;0;0
Sp-Ibate;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibira;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibirarema;0;0;0;0;0;0;0;0;0;0;0
Sp-Ibitinga;1;2;2;1;2;2;3;2;2;1;1
Sp-Ibiuna;1;2;2;2;3;3;2;3;3;3;3
Sp-Icem;0;0;0;0;0;0;0;0;0;0;0
Sp-Iepe;0;0;0;0;0;0;0;0;0;0;0
Sp-Igaracu do Tiete;0;0;0;0;0;0;0;0;0;0;0
Sp-Igarapava;0;0;0;0;0;0;0;0;0;0;0
Sp-Igarata;1;0;0;0;0;0;0;0;0;0;0
Sp-Iguape;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilhabela;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Comprida;0;0;0;0;0;0;0;0;0;0;0
Sp-Ilha Solteira;3;2;2;1;2;2;2;2;2;1;3
Sp-Indaiatuba;1;1;1;1;2;2;2;1;1;0;1
Sp-Indiana;0;0;0;0;0;0;0;0;0;0;0
Sp-Indiapora;0;0;0;0;0;0;0;0;0;0;0
Sp-Inubia Paulista;1;1;0;0;0;0;0;0;0;0;0
Sp-Ipaussu;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipero;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipeuna;1;1;1;1;1;1;1;1;1;1;1
Sp-Ipigua;0;0;0;0;0;0;0;0;0;0;0
Sp-Iporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Ipua;1;1;2;2;3;3;3;3;4;3;3
Sp-Iracemapolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Irapuru;0;0;0;0;0;0;0;0;0;0;0
Sp-Itabera;0;0;0;0;0;0;0;0;0;0;0
Sp-Itai;0;0;0;0;0;0;0;0;0;0;0
Sp-Itajobi;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaju;2;2;2;1;2;2;2;3;3;3;4
Sp-Itanhaem;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaoca;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapecerica da Serra;0;1;1;1;2;2;2;3;3;2;2
Sp-Itapetininga;4;5;5;4;4;3;3;3;3;3;4
Sp-Itapeva;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapevi;0;0;0;0;0;0;0;0;1;1;1
Sp-Itapira;8;9;10;9;9;8;8;8;8;8;9
Sp-Itapirapua Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapolis;0;0;0;0;1;2;1;0;1;2;3
Sp-Itaporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Itapui;3;3;2;2;2;2;2;3;3;3;2
Sp-Itapura;0;0;0;0;0;0;0;0;0;0;0
Sp-Itaquaquecetuba;0;0;0;0;0;0;0;0;0;0;0
Sp-Itarare;0;0;0;0;0;0;1;1;2;2;2
Sp-Itariri;0;0;0;0;0;0;0;0;0;0;0
Sp-Itatiba;0;0;0;0;2;3;3;1;1;1;0
Sp-Itatinga;0;0;0;0;0;0;0;0;0;0;0
Sp-Itirapina;0;0;0;0;0;0;0;0;0;0;0
Sp-Itirapua;0;0;0;0;0;0;0;0;0;0;0
Sp-Itobi;0;0;0;0;0;0;0;0;0;0;0
Sp-Itu;0;0;0;0;1;1;1;1;1;0;0
Sp-Itupeva;2;2;1;2;2;2;4;2;3;2;2
Sp-Ituverava;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaborandi;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaboticabal;1;2;1;1;1;1;1;1;1;1;1
Sp-Jacarei;0;0;0;0;0;0;0;0;0;0;0
Sp-Jaci;0;0;0;0;0;0;0;0;0;0;0
Sp-Jacupiranga;0;0;2;1;1;1;1;1;2;1;1
Sp-Jaguariuna;1;1;1;1;2;1;1;1;2;1;1
Sp-Jales;4;2;2;2;4;4;3;4;4;6;6
Sp-Jambeiro;0;0;0;0;0;0;0;0;0;0;0
Sp-Jandira;2;1;0;0;0;0;2;1;1;1;1
Sp-Jardinopolis;0;0;1;0;0;0;0;0;0;1;1
Sp-Jarinu;1;1;1;1;1;1;1;1;1;1;1
Sp-Jau;3;3;2;2;2;2;2;2;2;3;3
Sp-Jeriquara;1;1;1;1;2;3;2;1;0;0;0
Sp-Joanopolis;32;33;33;34;35;39;40;44;48;0;0
Sp-Joao Ramalho;0;0;0;0;0;0;0;0;0;0;0
Sp-Jose Bonifacio;6;6;5;6;6;7;6;6;6;6;5
Sp-Julio Mesquita;0;0;0;0;0;0;0;0;0;0;0
Sp-Jumirim;1;2;1;1;1;2;1;1;2;2;2
Sp-Jundiai;13;10;12;13;12;11;16;19;19;20;9
Sp-Junqueiropolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Juquia;1;1;1;1;1;1;1;0;0;0;0
Sp-Juquitiba;0;0;0;0;0;0;0;0;0;0;0
Sp-Lagoinha;0;0;0;0;0;0;0;0;0;0;0
Sp-Laranjal Paulista;1;1;2;2;2;3;2;2;1;1;1
Sp-Lavinia;0;0;0;0;0;0;0;0;0;0;0
Sp-Lavrinhas;0;0;0;0;0;0;0;0;0;0;0
Sp-Leme;4;3;5;5;5;5;6;7;6;5;4
Sp-Lencois Paulista;4;3;3;3;3;2;2;4;3;6;3
Sp-Limeira;4;4;3;3;3;2;3;3;4;3;4
Sp-Lindoia;0;0;0;0;0;0;1;2;1;1;0
Sp-Lins;4;4;4;4;3;3;6;3;3;3;1
Sp-Lorena;0;0;0;0;0;0;0;0;1;1;0
Sp-Lourdes;0;0;0;0;0;0;0;0;0;0;0
Sp-Louveira;4;4;5;4;4;3;6;5;12;8;9
Sp-Lucelia;0;0;0;0;0;0;0;0;0;0;0
Sp-Lucianopolis;0;0;0;0;0;0;0;1;1;1;1
Sp-Luis Antonio;0;0;0;0;0;0;0;0;0;0;0
Sp-Luiziania;0;0;0;0;0;0;0;0;0;0;0
Sp-Lupercio;0;1;1;2;1;1;2;2;2;2;2
Sp-Lutecia;0;0;0;0;0;0;0;0;0;0;0
Sp-Macatuba;0;0;0;0;0;0;0;0;0;0;0
Sp-Macaubal;1;1;1;1;1;0;1;1;1;0;0
Sp-Macedonia;0;0;0;0;0;0;0;0;0;0;0
Sp-Magda;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairinque;0;0;0;0;0;0;0;0;0;0;0
Sp-Mairipora;0;0;0;0;0;1;1;1;1;1;2
Sp-Manduri;0;0;0;0;0;0;0;0;0;0;0
Sp-Maraba Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Maracai;0;0;0;0;0;0;0;0;0;0;0
Sp-Marapoama;0;0;0;0;0;0;0;0;0;0;0
Sp-Mariapolis;0;1;1;1;1;1;1;1;1;1;1
Sp-Marilia;2;1;0;0;1;2;1;1;1;0;0
Sp-Marinopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Martinopolis;0;1;1;1;1;2;1;1;1;0;0
Sp-Matao;1;1;2;2;2;2;2;2;1;1;1
Sp-Maua;3;3;2;2;2;2;2;2;2;1;1
Sp-Mendonca;1;1;1;1;1;0;0;0;0;0;0
Sp-Meridiano;0;0;0;0;0;0;0;0;0;0;0
Sp-Mesopolis;0;0;0;0;0;0;0;0;0;0;0
Sp-Miguelopolis;1;1;1;0;0;0;0;0;0;0;0
Sp-Mineiros do Tiete;0;0;1;1;0;0;0;0;0;0;0
Sp-Miracatu;0;0;0;0;2;1;1;1;1;1;1
Sp-Mira Estrela;0;0;0;0;0;0;0;0;0;0;0
Sp-Mirandopolis;0;0;0;0;0;0;0;0;1;1;1
Sp-Mirante do Paranapanema;1;1;0;1;1;1;1;1;1;0;0
Sp-Mirassol;0;0;0;0;0;0;0;0;0;1;1
Sp-Mirassolandia;0;0;0;0;0;0;0;0;0;1;0
Sp-Mococa;5;5;4;5;5;4;4;3;3;4;3
Sp-Mogi das Cruzes;4;4;4;4;4;3;3;2;3;3;3
Sp-Mogi Guacu;0;1;1;2;2;0;0;1;1;1;1
Sp-Mogi Mirim;0;0;0;0;0;0;0;0;0;0;1
Sp-Mombuca;0;0;0;0;0;0;0;0;0;0;0
Sp-Moncoes;0;0;0;0;0;0;0;0;0;0;0
Sp-Mongagua;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Alegre do Sul;1;1;2;2;2;1;1;2;2;2;2
Sp-Monte Alto;1;0;0;0;0;0;0;0;0;0;0
Sp-Monte Aprazivel;0;0;0;0;0;1;1;0;1;1;0
Sp-Monte Azul Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Castelo;1;1;1;1;1;1;1;1;1;1;1
Sp-Monteiro Lobato;0;0;0;0;0;0;0;0;0;0;0
Sp-Monte Mor;0;0;0;0;0;0;0;0;0;0;0
Sp-Morro Agudo;1;1;1;1;1;1;1;1;1;1;1
Sp-Morungaba;0;0;0;0;0;0;0;0;0;0;0
Sp-Motuca;0;0;0;0;0;0;0;0;0;0;0
Sp-Murutinga do Sul;0;0;0;0;0;0;0;0;0;0;0
Sp-Nantes;0;0;0;0;0;0;0;0;0;0;0
Sp-Narandiba;0;0;0;0;0;0;0;0;0;0;0
Sp-Natividade da Serra;0;0;0;0;0;0;0;0;0;0;0
Sp-Nazare Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Neves Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Nhandeara;1;1;1;1;1;1;1;1;1;2;1
Sp-Nipoa;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Alianca;1;1;1;1;1;1;1;1;1;1;1
Sp-Nova Campina;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Canaa Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Castilho;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Europa;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Granada;1;1;1;1;1;1;1;1;1;1;1
Sp-Nova Guataporanga;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Independencia;0;0;0;0;0;0;0;0;0;0;0
Sp-Novais;1;1;1;1;1;1;1;1;1;1;0
Sp-Nova Luzitania;0;0;0;0;0;0;0;0;0;0;0
Sp-Nova Odessa;0;0;0;0;0;0;0;0;0;0;0
Sp-Novo Horizonte;1;1;1;1;1;1;0;0;0;0;0
Sp-Nuporanga;1;1;1;1;1;2;2;2;2;2;2
Sp-Ocaucu;1;1;1;0;1;1;1;1;1;1;1
Sp-Oleo;0;0;0;0;0;0;0;0;0;0;0
Sp-Olimpia;1;1;1;1;1;1;1;0;1;1;1
Sp-Onda Verde;0;0;0;0;1;2;0;1;2;2;1
Sp-Oriente;0;0;0;0;0;0;0;0;0;0;0
Sp-Orindiuva;0;0;0;0;0;0;0;0;0;0;0
Sp-Orlandia;0;0;0;0;0;0;1;1;1;1;0
Sp-Osasco;3;3;4;7;9;11;9;16;17;14;8
Sp-Oscar Bressane;0;0;0;0;0;0;0;0;0;0;0
Sp-Osvaldo Cruz;0;0;0;1;0;0;0;0;0;0;1
Sp-Ourinhos;0;0;0;0;0;0;0;0;0;0;0
Sp-Ouroeste;1;1;1;1;1;1;1;1;1;1;0
Sp-Ouro Verde;1;1;1;1;1;1;1;1;1;2;2
Sp-Pacaembu;0;0;0;0;0;0;0;0;1;1;1
Sp-Palestina;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmares Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmeira D Oeste;0;0;0;0;0;0;0;0;0;0;0
Sp-Palmital;0;0;0;0;0;0;0;0;0;1;1
Sp-Panorama;0;0;1;2;1;1;1;1;1;1;0
Sp-Paraguacu Paulista;0;0;0;0;0;0;0;0;0;0;0
Sp-Paraibuna;1;1;1;1;1;1;1;1;1;1;1
Sp-Paraiso;1;1;1;1;1;1;1;1;1;1;1
