Município;2021;2020;2019;2018;2017
Sp-Serra Negra;24;22;21;22;30
Sp-Sertaozinho;143;125;109;111;118
Sp-Sete Barras;64;62;65;67;49
Sp-Severinia;6;2;4;3;4
Sp-Silveiras;112;103;104;117;118
Sp-Socorro;48;45;55;46;43
Sp-Sorocaba;38;37;34;45;52
Sp-Sud Mennucci;51;89;85;95;100
Sp-Sumare;0;3;3;3;5
Sp-Suzano;0;0;0;0;0
Sp-Suzanapolis;50;60;65;72;64
Sp-Tabapua;92;97;92;94;19
Sp-Tabatinga;11;11;14;13;12
Sp-Taboao da Serra;0;0;0;0;0
Sp-Taciba;73;90;82;101;105
Sp-Taguai;57;66;69;56;82
Sp-Taiacu;8;11;12;7;8
Sp-Taiuva;5;6;1;2;3
Sp-Tambau;44;43;45;48;47
Sp-Tanabi;120;126;131;140;158
Sp-Tapirai;3;7;16;12;8
Sp-Tapiratiba;25;42;41;44;47
Sp-Taquaral;0;0;0;0;0
Sp-Taquaritinga;30;28;30;26;19
Sp-Taquarituba;49;51;48;56;50
Sp-Taquarivai;6;5;5;2;2
Sp-Tarabai;81;81;68;65;73
Sp-Taruma;13;12;12;13;8
Sp-Tatui;181;191;194;189;200
Sp-Taubate;188;213;263;256;264
Sp-Tejupa;47;48;54;47;43
Sp-Teodoro Sampaio;104;110;116;118;119
Sp-Terra Roxa;2;1;1;1;0
Sp-Tiete;144;131;151;171;173
Sp-Timburi;63;49;45;30;34
Sp-Torre de Pedra;25;5;3;20;18
Sp-Torrinha;65;65;62;59;60
Sp-Trabiju;1;5;3;5;2
Sp-Tremembe;43;50;51;64;56
Sp-Tres Fronteiras;26;22;22;32;28
Sp-Tuiuti;70;47;44;18;11
Sp-Tupa;256;281;286;344;364
Sp-Tupi Paulista;48;50;58;70;79
Sp-Turiuba;55;49;41;43;43
Sp-Turmalina;26;23;19;15;21
Sp-Ubarana;18;17;17;20;20
Sp-Ubatuba;0;0;2;3;3
Sp-Ubirajara;44;46;52;57;57
Sp-Uchoa;53;45;40;47;46
Sp-Uniao Paulista;21;18;10;7;11
Sp-Urania;32;43;41;42;42
Sp-Uru;33;28;29;27;31
Sp-Urupes;27;22;24;19;25
Sp-Valentim Gentil;52;55;64;55;66
Sp-Valinhos;70;76;70;81;61
Sp-Valparaiso;142;143;145;145;147
Sp-Vargem;28;25;26;14;13
Sp-Vargem Grande do Sul;157;149;155;168;136
Sp-Vargem Grande Paulista;0;0;0;0;0
Sp-Varzea Paulista;0;0;0;7;0
Sp-Vera Cruz;58;54;63;72;77
Sp-Vinhedo;3;4;4;6;6
Sp-Viradouro;5;3;1;1;0
Sp-Vista Alegre do Alto;1;0;0;0;0
Sp-Vitoria Brasil;7;5;3;5;5
Sp-Votorantim;15;15;14;14;7
Sp-Votuporanga;95;102;121;141;154
Sp-Zacarias;65;64;63;60;68
Sp-Chavantes;19;19;16;16;13
Sp-Estiva Gerbi;1;4;2;1;0
Sp-Ignorado;0;0;0;0;0
Pr-Abatia;22;20;23;25;29
Pr-Adrianopolis;5;11;12;12;13
Pr-Agudos do Sul;1;2;2;1;1
Pr-Almirante Tamandare;0;0;0;0;0
Pr-Altamira do Parana;49;46;48;50;49
Pr-Altonia;49;51;55;58;65
Pr-Alto Parana;80;71;90;83;91
Pr-Alto Piquiri;36;42;44;41;46
Pr-Alvorada do Sul;6;6;5;6;7
Pr-Amapora;102;80;80;102;116
Pr-Ampere;17;10;18;15;9
Pr-Anahy;2;2;2;1;1
Pr-Andira;7;7;9;6;6
Pr-Angulo;26;21;24;26;23
Pr-Antonina;0;0;0;0;0
Pr-Antonio Olinto;1;1;1;0;0
Pr-Apucarana;72;81;86;119;122
Pr-Arapongas;20;26;28;34;53
Pr-Arapoti;166;178;191;184;199
Pr-Arapua;12;11;15;10;8
Pr-Araruna;6;7;9;8;7
Pr-Araucaria;3;3;4;2;4
Pr-Ariranha do Ivai;8;5;10;12;15
Pr-Assai;18;21;17;12;12
Pr-Assis Chateaubriand;6;4;6;7;5
Pr-Astorga;59;49;56;53;65
Pr-Atalaia;10;12;14;15;27
Pr-Balsa Nova;34;30;32;40;38
Pr-Bandeirantes;24;23;36;28;27
Pr-Barbosa Ferraz;56;45;51;50;51
Pr-Barracao;7;6;6;6;8
Pr-Barra do Jacare;1;2;1;1;1
Pr-Bela Vista da Caroba;3;0;2;2;1
Pr-Bela Vista do Paraiso;4;8;10;8;17
Pr-Bituruna;12;8;9;2;1
Pr-Boa Esperanca;0;0;0;0;0
Pr-Boa Esperanca do Iguacu;12;6;10;8;10
Pr-Boa Ventura de Sao Roque;12;11;10;9;3
Pr-Boa Vista da Aparecida;16;14;20;14;12
Pr-Bocaiuva do Sul;5;5;6;7;8
Pr-Bom Jesus do Sul;7;5;3;7;4
Pr-Bom Sucesso;25;28;27;33;31
Pr-Bom Sucesso do Sul;0;0;0;0;1
Pr-Borrazopolis;24;22;24;20;18
Pr-Braganey;3;6;4;4;5
Pr-Brasilandia do Sul;9;10;11;8;6
Pr-Cafeara;49;45;49;31;30
Pr-Cafelandia;4;4;4;4;1
Pr-Cafezal do Sul;33;29;32;36;42
Pr-California;8;20;28;28;30
Pr-Cambara;4;4;2;25;26
Pr-Cambe;10;18;16;20;28
Pr-Cambira;8;15;20;17;13
Pr-Campina da Lagoa;69;79;82;87;103
Pr-Campina do Simao;3;2;2;2;1
Pr-Campina Grande do Sul;1;1;2;1;4
Pr-Campo Bonito;14;12;10;14;17
Pr-Campo do Tenente;0;4;2;4;5
Pr-Campo Largo;13;8;15;15;22
Pr-Campo Magro;10;8;7;9;10
Pr-Campo Mourao;36;41;39;45;75
Pr-Candido de Abreu;82;74;71;65;73
Pr-Candoi;65;51;54;73;61
Pr-Cantagalo;18;13;12;12;8
Pr-Capanema;5;4;3;1;2
Pr-Capitao Leonidas Marques;56;43;38;37;28
Pr-Carambei;548;461;518;424;420
Pr-Carlopolis;50;40;35;38;45
Pr-Cascavel;170;175;179;161;135
Pr-Castro;818;803;773;709;695
Pr-Catanduvas;38;32;31;49;37
Pr-Centenario do Sul;22;19;21;19;25
Pr-Cerro Azul;12;13;14;16;17
Pr-Ceu Azul;51;50;66;53;54
Pr-Chopinzinho;73;54;68;63;67
Pr-Cianorte;82;94;111;94;99
Pr-Cidade Gaucha;110;100;110;102;110
Pr-Clevelandia;23;20;28;37;41
Pr-Colombo;0;0;0;0;0
Pr-Colorado;48;50;49;48;63
Pr-Congonhinhas;46;47;53;57;60
Pr-Conselheiro Mairinck;71;70;69;72;78
Pr-Contenda;0;1;0;2;0
Pr-Corbelia;5;7;6;1;3
Pr-Cornelio Procopio;85;102;101;108;127
Pr-Coronel Domingos Soares;49;54;54;70;82
Pr-Coronel Vivida;18;29;24;32;16
Pr-Corumbatai do Sul;20;20;23;21;21
Pr-Cruzeiro do Iguacu;18;24;23;24;21
Pr-Cruzeiro do Oeste;115;122;133;136;135
Pr-Cruzeiro do Sul;27;21;35;29;26
Pr-Cruz Machado;2;1;1;1;1
Pr-Cruzmaltina;20;23;20;30;29
Pr-Curitiba;101;115;110;142;152
Pr-Curiuva;30;24;28;40;49
Pr-Diamante do Norte;36;27;35;38;39
Pr-Diamante do Sul;25;16;20;22;24
Pr-Diamante D Oeste;39;36;39;49;54
Pr-Dois Vizinhos;41;37;41;47;47
Pr-Douradina;72;67;72;72;76
Pr-Doutor Camargo;0;3;2;2;2
Pr-Eneas Marques;16;14;11;3;3
Pr-Engenheiro Beltrao;6;5;5;5;4
Pr-Esperanca Nova;40;43;32;36;32
Pr-Entre Rios do Oeste;0;0;0;1;2
Pr-Espigao Alto do Iguacu;5;13;6;5;10
Pr-Farol;0;2;2;2;2
Pr-Faxinal;70;64;65;91;99
Pr-Fazenda Rio Grande;0;0;0;0;0
Pr-Fenix;2;5;3;4;3
Pr-Fernandes Pinheiro;18;21;22;15;14
Pr-Figueira;4;4;7;7;6
Pr-Florai;10;12;15;15;17
Pr-Flor da Serra do Sul;1;2;5;1;3
Pr-Floresta;1;0;0;0;0
Pr-Florestopolis;16;16;18;18;28
Pr-Florida;9;16;5;9;9
Pr-Formosa do Oeste;2;1;1;4;5
Pr-Foz do Iguacu;2;2;0;3;5
Pr-Francisco Alves;44;36;52;43;52
Pr-Francisco Beltrao;54;43;43;40;47
Pr-Foz do Jordao;0;3;3;2;2
Pr-General Carneiro;8;5;8;8;7
Pr-Godoy Moreira;0;1;3;4;0
Pr-Goioere;26;28;35;41;31
Pr-Goioxim;16;17;14;15;14
Pr-Grandes Rios;71;78;84;75;83
Pr-Guaira;8;9;9;11;13
Pr-Guairaca;68;64;59;54;62
Pr-Guamiranga;3;2;2;2;2
Pr-Guapirama;62;63;59;52;45
Pr-Guaporema;15;18;18;21;22
Pr-Guaraci;51;51;42;44;34
Pr-Guaraniacu;189;202;191;188;215
Pr-Guarapuava;118;120;120;137;132
Pr-Guaraquecaba;1;0;1;0;1
Pr-Guaratuba;3;4;4;6;5
Pr-Honorio Serpa;37;20;19;9;10
Pr-Ibaiti;106;112;116;101;102
Pr-Ibema;20;18;28;24;30
Pr-Ibipora;17;18;18;19;11
Pr-Icaraima;95;99;110;117;112
Pr-Iguaracu;16;12;11;16;18
Pr-Iguatu;3;4;4;5;1
Pr-Imbau;4;1;0;3;6
Pr-Imbituva;31;30;38;35;28
Pr-Inacio Martins;9;13;7;10;4
Pr-Inaja;16;16;17;15;18
Pr-Indianopolis;7;7;5;4;3
Pr-Ipiranga;7;4;6;7;8
Pr-Ipora;38;45;47;51;56
Pr-Iracema do Oeste;0;0;1;0;1
Pr-Irati;17;13;11;9;10
Pr-Iretama;38;32;35;36;32
Pr-Itaguaje;21;17;20;25;24
Pr-Itaipulandia;5;3;3;6;5
Pr-Itambaraca;0;0;0;0;0
Pr-Itambe;4;4;7;7;6
Pr-Itapejara D Oeste;4;3;2;3;5
Pr-Itaperucu;0;0;0;1;0
Pr-Itauna do Sul;30;26;30;30;29
Pr-Ivai;5;1;1;4;4
Pr-Ivaipora;15;19;18;17;20
Pr-Ivate;32;39;43;38;35
Pr-Ivatuba;0;0;0;0;0
Pr-Jaboti;9;7;8;7;5
Pr-Jacarezinho;116;120;134;137;139
Pr-Jaguapita;61;68;75;61;68
Pr-Jaguariaiva;55;54;62;83;85
Pr-Jandaia do Sul;28;28;28;24;18
Pr-Janiopolis;12;14;13;13;13
Pr-Japira;16;18;18;16;18
Pr-Japura;2;3;2;3;2
Pr-Jardim Alegre;25;17;25;29;29
Pr-Jardim Olinda;10;9;9;19;21
Pr-Jataizinho;23;26;24;26;26
Pr-Jesuitas;7;7;7;9;7
Pr-Joaquim Tavora;70;61;66;74;72
Pr-Jundiai do Sul;104;96;98;104;102
Pr-Juranda;2;2;2;2;2
Pr-Jussara;4;2;6;7;7
Pr-Kalore;4;4;8;5;7
Pr-Lapa;67;44;55;65;53
Pr-Laranjal;81;73;76;71;48
Pr-Laranjeiras do Sul;93;92;65;47;40
Pr-Leopolis;70;65;60;61;40
Pr-Lidianopolis;11;14;15;6;8
Pr-Lindoeste;45;37;35;42;49
Pr-Loanda;194;206;190;213;210
Pr-Lobato;17;16;16;18;17
Pr-Londrina;280;307;291;304;332
Pr-Luiziana;50;42;38;36;38
Pr-Lunardelli;26;29;31;28;22
Pr-Lupionopolis;13;14;16;13;17
Pr-Mallet;1;1;1;0;1
Pr-Mambore;1;9;6;3;5
Pr-Mandaguacu;29;31;33;37;33
Pr-Mandaguari;100;93;93;81;77
Pr-Mandirituba;0;0;0;0;0
Pr-Manfrinopolis;7;6;4;19;5
Pr-Mangueirinha;47;38;44;51;43
Pr-Manoel Ribas;46;44;52;52;49
Pr-Marechal Candido Rondon;27;30;28;29;30
Pr-Maria Helena;108;107;122;132;131
Pr-Marialva;33;28;34;41;37
Pr-Marilandia do Sul;5;7;7;13;44
Pr-Marilena;12;20;18;22;27
Pr-Mariluz;13;14;12;10;14
Pr-Maringa;58;54;43;44;49
Pr-Mariopolis;10;9;18;21;20
Pr-Maripa;0;0;0;0;0
Pr-Marmeleiro;13;12;11;7;6
Pr-Marquinho;27;24;20;24;19
Pr-Marumbi;4;6;6;6;7
Pr-Matelandia;20;18;21;31;28
Pr-Matinhos;0;0;0;0;0
Pr-Mato Rico;17;21;24;23;23
Pr-Maua da Serra;6;7;8;11;8
Pr-Medianeira;40;38;31;36;27
Pr-Mercedes;8;9;8;8;6
Pr-Mirador;55;29;57;65;86
Pr-Miraselva;4;9;10;8;7
Pr-Missal;5;7;8;3;6
Pr-Moreira Sales;24;29;36;20;26
Pr-Morretes;0;2;3;7;1
Pr-Munhoz de Melo;13;11;9;14;14
Pr-Nossa Senhora das Gracas;25;26;26;18;26
Pr-Nova Alianca do Ivai;26;23;22;18;33
Pr-Nova America da Colina;2;1;5;9;7
Pr-Nova Aurora;2;2;1;1;1
Pr-Nova Cantu;62;68;64;87;88
Pr-Nova Esperanca;91;104;109;83;64
Pr-Nova Esperanca do Sudoeste;16;17;15;21;15
Pr-Nova Fatima;40;38;30;34;27
Pr-Nova Laranjeiras;82;75;78;71;65
Pr-Nova Londrina;45;60;59;57;66
Pr-Nova Olimpia;32;36;34;29;26
Pr-Nova Santa Barbara;3;3;3;2;2
Pr-Nova Santa Rosa;4;6;5;3;6
Pr-Nova Prata do Iguacu;25;27;27;22;22
Pr-Nova Tebas;28;22;26;22;28
Pr-Novo Itacolomi;28;20;23;16;17
Pr-Ortigueira;153;150;149;175;161
Pr-Ourizona;2;7;5;4;7
Pr-Ouro Verde do Oeste;35;35;36;39;31
Pr-Paicandu;4;6;5;5;7
Pr-Palmas;94;78;64;69;81
Pr-Palmeira;240;229;212;199;195
Pr-Palmital;79;86;86;63;58
Pr-Palotina;11;9;9;7;8
Pr-Paraiso do Norte;19;19;19;28;33
Pr-Paranacity;16;17;17;26;23
Pr-Paranagua;0;0;0;0;0
Pr-Paranapoema;6;8;8;8;9
Pr-Paranavai;263;255;229;254;303
Pr-Pato Bragado;12;12;18;19;19
Pr-Pato Branco;59;64;61;67;64
Pr-Paula Freitas;14;15;13;17;11
Pr-Paulo Frontin;0;0;0;0;0
Pr-Peabiru;11;14;13;20;15
Pr-Perobal;56;49;48;29;45
Pr-Perola;29;24;32;35;27
Pr-Perola D Oeste;2;0;0;0;1
Pr-Pien;0;0;0;0;1
Pr-Pinhais;0;0;0;0;0
Pr-Pinhalao;10;8;9;4;6
Pr-Pinhal de Sao Bento;2;1;0;0;0
Pr-Pinhao;34;33;78;101;94
Pr-Pirai do Sul;55;48;52;38;37
Pr-Piraquara;2;2;2;5;6
Pr-Pitanga;77;73;81;62;59
Pr-Pitangueiras;0;1;1;3;3
Pr-Planaltina do Parana;113;106;112;94;109
Pr-Planalto;2;3;4;2;3
Pr-Ponta Grossa;126;121;117;127;110
Pr-Pontal do Parana;0;0;0;0;0
Pr-Porecatu;15;20;36;18;15
Pr-Porto Amazonas;18;12;16;18;17
Pr-Porto Barreiro;11;10;12;11;11
Pr-Porto Rico;65;63;52;59;65
Pr-Porto Vitoria;10;9;10;8;6
Pr-Prado Ferreira;7;2;2;2;1
Pr-Pranchita;1;2;1;1;1
Pr-Presidente Castelo Branco;23;20;14;11;21
Pr-Primeiro de Maio;2;9;6;6;11
Pr-Prudentopolis;60;48;38;43;27
Pr-Quarto Centenario;7;9;9;10;0
Pr-Quatigua;26;31;30;28;25
Pr-Quatro Barras;0;0;0;0;0
Pr-Quatro Pontes;4;1;0;1;2
Pr-Quedas do Iguacu;42;43;51;38;37
Pr-Querencia do Norte;112;103;98;113;124
Pr-Quinta do Sol;5;2;3;9;11
Pr-Quitandinha;2;2;3;2;3
Pr-Ramilandia;34;32;27;29;29
Pr-Rancho Alegre;2;4;4;4;4
Pr-Rancho Alegre D Oeste;2;2;2;2;2
Pr-Realeza;20;17;17;16;18
Pr-Reboucas;0;0;0;0;0
Pr-Renascenca;8;14;10;8;7
Pr-Reserva;56;61;51;59;68
Pr-Reserva do Iguacu;11;11;22;21;23
Pr-Ribeirao Claro;196;193;227;204;200
Pr-Ribeirao do Pinhal;52;49;58;43;65
Pr-Rio Azul;0;0;0;0;0
Pr-Rio Bom;22;17;21;19;19
Pr-Rio Bonito do Iguacu;6;9;10;7;8
Pr-Rio Branco do Ivai;10;10;15;10;19
Pr-Rio Branco do Sul;3;0;0;7;7
Pr-Rio Negro;0;0;0;0;0
Pr-Rolandia;30;31;26;31;29
Pr-Roncador;44;68;61;54;57
Pr-Rondon;68;62;67;74;84
Pr-Rosario do Ivai;34;31;37;33;66
Pr-Sabaudia;9;9;7;16;17
Pr-Salgado Filho;21;9;16;10;16
Pr-Salto do Itarare;15;14;17;17;16
Pr-Salto do Lontra;24;28;34;27;20
Pr-Santa Amelia;2;3;3;2;3
Pr-Santa Cecilia do Pavao;1;1;1;8;2
Pr-Santa Cruz de Monte Castelo;89;88;84;85;85
Pr-Santa Fe;27;22;30;69;66
Pr-Santa Helena;15;18;22;18;16
Pr-Santa Ines;17;18;17;22;12
Pr-Santa Isabel do Ivai;47;66;72;85;83
Pr-Santa Izabel do Oeste;16;12;15;13;20
Pr-Santa Lucia;3;3;6;5;3
Pr-Santa Maria do Oeste;16;12;13;14;22
Pr-Santa Mariana;1;1;2;2;1
Pr-Santa Monica;54;59;61;48;45
Pr-Santana do Itarare;18;18;21;12;11
Pr-Santa Tereza do Oeste;12;11;9;5;13
Pr-Santa Terezinha de Itaipu;11;8;11;11;12
Pr-Santo Antonio da Platina;233;233;257;244;213
Pr-Santo Antonio do Caiua;58;62;65;61;64
Pr-Santo Antonio do Paraiso;7;7;6;7;8
Pr-Santo Antonio do Sudoeste;7;10;7;9;9
Pr-Santo Inacio;61;68;83;84;93
Pr-Sao Carlos do Ivai;11;12;12;8;19
Pr-Sao Jeronimo da Serra;26;30;30;32;31
Pr-Sao Joao;21;32;21;18;16
Pr-Sao Joao do Caiua;143;133;128;128;138
Pr-Sao Joao do Ivai;4;6;8;6;4
Pr-Sao Joao do Triunfo;10;6;2;2;4
Pr-Sao Jorge D Oeste;47;44;38;48;36
Pr-Sao Jorge do Ivai;5;3;1;1;3
Pr-Sao Jorge do Patrocinio;15;14;14;17;18
Pr-Sao Jose da Boa Vista;14;10;12;11;10
Pr-Sao Jose das Palmeiras;18;19;18;23;20
Pr-Sao Jose dos Pinhais;15;5;14;10;32
Pr-Sao Manoel do Parana;0;1;1;2;3
Pr-Sao Mateus do Sul;28;28;28;26;27
Pr-Sao Miguel do Iguacu;0;5;10;12;12
Pr-Sao Pedro do Iguacu;13;9;11;14;16
Pr-Sao Pedro do Ivai;20;20;22;22;20
Pr-Sao Pedro do Parana;55;46;34;54;59
Pr-Sao Sebastiao da Amoreira;1;0;0;0;0
Pr-Sao Tome;1;1;1;1;1
Pr-Sapopema;43;61;64;62;79
Pr-Sarandi;1;0;1;3;4
Pr-Saudade do Iguacu;18;9;10;8;9
Pr-Senges;16;10;15;15;20
Pr-Serranopolis do Iguacu;0;0;2;0;1
Pr-Sertaneja;17;17;16;14;16
Pr-Sertanopolis;10;13;11;9;14
Pr-Siqueira Campos;59;63;71;60;62
Pr-Sulina;4;5;6;9;7
Pr-Tamarana;46;46;41;44;37
Pr-Tamboara;22;23;28;34;31
Pr-Tapejara;77;79;71;70;66
Pr-Tapira;61;59;58;61;68
Pr-Teixeira Soares;30;34;35;29;24
Pr-Telemaco Borba;5;4;1;9;6
Pr-Terra Boa;14;12;16;8;5
Pr-Terra Rica;129;137;150;152;120
Pr-Terra Roxa;19;23;24;17;15
Pr-Tibagi;112;84;65;57;33
Pr-Tijucas do Sul;19;23;20;7;2
Pr-Toledo;38;36;35;52;43
Pr-Tomazina;88;78;90;95;91
Pr-Tres Barras do Parana;41;43;50;48;33
Pr-Tunas do Parana;0;0;0;0;0
Pr-Tuneiras do Oeste;47;47;41;49;47
Pr-Tupassi;3;2;2;2;2
Pr-Turvo;27;25;26;30;34
Pr-Ubirata;7;7;9;12;15
Pr-Umuarama;356;358;370;374;427
Pr-Uniao da Vitoria;14;16;11;22;15
Pr-Uniflor;19;21;21;20;23
Pr-Urai;36;32;49;13;10
Pr-Wenceslau Braz;22;19;17;27;30
Pr-Ventania;25;29;31;12;17
Pr-Vera Cruz do Oeste;34;29;29;21;21
Pr-Vere;15;13;10;10;3
Pr-Alto Paraiso;189;183;181;193;206
Pr-Doutor Ulysses;2;0;0;2;2
Pr-Virmond;2;1;4;4;6
Pr-Vitorino;9;5;6;5;4
Pr-Xambre;46;49;52;66;57
Pr-Ignorado;0;0;0;0;0
Sc-Abdon Batista;1;0;1;1;0
Sc-Abelardo Luz;12;15;19;19;16
Sc-Agrolandia;1;1;1;1;1
Sc-Agronomica;1;1;0;1;2
Sc-Agua Doce;89;84;81;71;72
Sc-Aguas de Chapeco;2;3;2;2;3
Sc-Aguas Frias;1;1;1;2;3
Sc-Aguas Mornas;0;0;0;0;0
Sc-Alfredo Wagner;8;6;4;7;6
Sc-Alto Bela Vista;3;3;4;4;3
Sc-Anchieta;10;9;5;5;11
Sc-Angelina;0;0;0;0;0
Sc-Anita Garibaldi;30;31;31;22;22
Sc-Anitapolis;7;4;5;5;1
Sc-Antonio Carlos;2;0;0;0;0
Sc-Apiuna;4;3;3;2;1
Sc-Arabuta;3;1;1;1;0
Sc-Araquari;7;11;9;17;23
Sc-Ararangua;0;0;0;0;0
Sc-Armazem;4;3;3;0;0
Sc-Arroio Trinta;2;2;2;2;2
Sc-Arvoredo;3;4;4;7;4
Sc-Ascurra;0;0;0;1;0
Sc-Atalanta;2;2;2;2;2
Sc-Aurora;1;1;0;0;1
Sc-Balneario Arroio do Silva;1;1;7;8;6
Sc-Balneario Camboriu;0;0;4;1;5
Sc-Balneario Barra do Sul;0;0;0;0;0
Sc-Balneario Gaivota;12;10;10;7;8
Sc-Bandeirante;2;2;1;2;6
Sc-Barra Bonita;4;4;0;0;0
Sc-Barra Velha;5;6;3;3;6
Sc-Bela Vista do Toldo;4;4;3;4;3
Sc-Belmonte;4;4;4;5;3
Sc-Benedito Novo;1;1;1;5;4
Sc-Biguacu;4;3;2;0;0
Sc-Blumenau;1;1;1;1;0
Sc-Bocaina do Sul;5;12;15;13;10
Sc-Bombinhas;1;1;0;1;1
Sc-Bom Jardim da Serra;20;18;21;19;28
Sc-Bom Jesus;12;10;10;11;10
Sc-Bom Jesus do Oeste;1;1;0;0;0
Sc-Bom Retiro;69;68;64;86;76
Sc-Botuvera;0;0;0;0;0
Sc-Braco do Norte;24;15;18;13;11
Sc-Braco do Trombudo;0;0;0;0;0
Sc-Brunopolis;26;25;11;9;10
Sc-Brusque;0;0;0;0;0
Sc-Cacador;19;16;18;12;9
Sc-Caibi;1;1;1;1;1
Sc-Calmon;3;4;2;3;3
Sc-Camboriu;5;2;6;6;6
Sc-Capao Alto;34;32;36;23;19
Sc-Campo Alegre;9;30;16;14;12
Sc-Campo Belo do Sul;25;38;23;35;41
Sc-Campo Ere;23;22;24;20;29
Sc-Campos Novos;43;35;33;29;15
Sc-Canelinha;2;0;0;0;0
Sc-Canoinhas;32;22;16;12;9
Sc-Capinzal;6;6;1;1;1
Sc-Capivari de Baixo;2;1;0;0;0
Sc-Catanduvas;6;4;5;12;10
Sc-Caxambu do Sul;0;3;6;6;4
Sc-Celso Ramos;0;0;0;0;1
Sc-Cerro Negro;11;7;7;7;8
Sc-Chapadao do Lageado;0;0;0;0;0
Sc-Chapeco;111;83;99;93;72
Sc-Cocal do Sul;1;0;0;0;0
Sc-Concordia;13;8;5;4;6
Sc-Cordilheira Alta;2;2;2;2;4
Sc-Coronel Freitas;8;10;10;10;11
Sc-Coronel Martins;1;0;0;0;0
Sc-Corupa;1;1;1;1;1
Sc-Correia Pinto;6;5;4;2;2
Sc-Criciuma;8;7;7;10;9
Sc-Cunha Pora;10;10;17;11;7
Sc-Cunhatai;0;0;0;0;0
Sc-Curitibanos;44;47;43;58;61
Sc-Descanso;17;14;12;3;3
Sc-Dionisio Cerqueira;23;27;23;7;6
Sc-Dona Emma;0;0;0;1;1
Sc-Doutor Pedrinho;0;1;1;1;2
Sc-Entre Rios;2;2;2;1;2
Sc-Ermo;0;0;0;0;0
Sc-Erval Velho;21;23;18;21;17
Sc-Faxinal dos Guedes;17;13;12;12;9
Sc-Flor do Sertao;0;0;0;0;1
Sc-Florianopolis;23;23;22;19;3
Sc-Formosa do Sul;2;2;1;1;3
Sc-Forquilhinha;0;0;0;0;0
Sc-Fraiburgo;14;12;13;12;12
Sc-Frei Rogerio;0;1;0;0;0
Sc-Galvao;13;8;7;10;8
Sc-Garopaba;0;0;0;0;0
Sc-Garuva;7;7;7;4;6
Sc-Gaspar;6;7;7;13;13
Sc-Governador Celso Ramos;6;6;4;5;1
Sc-Grao Para;1;1;1;1;0
Sc-Gravatal;9;5;4;0;1
Sc-Guabiruba;0;0;0;0;0
Sc-Guaraciaba;16;17;18;8;7
Sc-Guaramirim;3;2;2;2;4
Sc-Guaruja do Sul;16;11;10;8;5
Sc-Guatambu;18;18;10;11;15
Sc-Herval D Oeste;5;5;3;1;1
Sc-Ibiam;19;6;4;0;0
Sc-Ibicare;12;7;7;5;5
Sc-Ibirama;0;0;0;1;0
Sc-Icara;1;1;1;0;1
Sc-Ilhota;28;19;19;10;23
Sc-Imarui;10;13;12;11;10
Sc-Imbituba;7;0;0;0;0
Sc-Imbuia;0;0;0;0;0
Sc-Indaial;8;5;9;11;7
Sc-Iomere;3;0;0;0;0
Sc-Ipira;0;0;0;0;0
Sc-Ipora do Oeste;2;2;2;2;2
Sc-Ipuacu;5;2;3;1;3
Sc-Ipumirim;3;1;1;1;1
Sc-Iraceminha;8;0;0;0;0
Sc-Irani;0;0;0;0;1
Sc-Irati;0;0;2;0;1
Sc-Irineopolis;0;0;0;0;1
Sc-Ita;2;1;0;1;1
Sc-Itaiopolis;42;43;46;29;20
Sc-Itajai;20;31;32;23;22
Sc-Itapema;4;4;5;6;6
Sc-Itapiranga;6;4;5;8;6
Sc-Itapoa;1;2;2;2;2
Sc-Ituporanga;5;4;2;2;1
Sc-Jabora;7;8;6;6;7
Sc-Jacinto Machado;1;1;1;2;2
Sc-Jaguaruna;4;4;4;3;1
Sc-Jaragua do Sul;1;2;3;4;3
Sc-Jardinopolis;1;0;1;0;0
Sc-Joacaba;10;6;6;7;7
Sc-Joinville;16;28;41;35;21
Sc-Jose Boiteux;0;0;0;0;0
Sc-Jupia;3;1;1;4;2
Sc-Lacerdopolis;1;1;0;0;0
Sc-Lages;201;197;214;293;315
Sc-Laguna;18;15;14;12;18
Sc-Lajeado Grande;2;0;0;0;0
Sc-Laurentino;5;2;5;4;4
Sc-Lauro Muller;2;2;2;0;0
Sc-Lebon Regis;4;5;5;2;3
Sc-Leoberto Leal;0;0;0;0;0
Sc-Lindoia do Sul;2;4;7;11;0
Sc-Lontras;4;4;5;3;3
Sc-Luiz Alves;7;10;9;7;6
Sc-Luzerna;4;1;0;1;1
Sc-Macieira;2;2;0;0;1
Sc-Mafra;10;11;7;14;16
Sc-Major Gercino;0;0;0;0;0
Sc-Major Vieira;4;1;2;2;2
Sc-Maracaja;5;5;7;5;3
Sc-Maravilha;5;4;4;2;4
Sc-Marema;3;2;4;5;6
Sc-Massaranduba;1;2;0;0;0
Sc-Matos Costa;2;3;3;3;1
Sc-Meleiro;0;0;0;0;0
Sc-Mirim Doce;5;6;7;6;4
Sc-Modelo;12;11;11;9;7
Sc-Mondai;14;8;8;7;4
Sc-Monte Carlo;5;5;9;5;0
Sc-Monte Castelo;8;4;6;10;10
Sc-Morro da Fumaca;0;0;0;0;0
Sc-Morro Grande;0;0;0;0;0
Sc-Navegantes;8;8;10;4;6
Sc-Nova Erechim;0;3;1;1;1
Sc-Nova Itaberaba;1;5;4;4;4
