Município;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012;2011;2010;2009;2008;2007;2006
Rs-Santa Clara do Sul;1;1;0;1;0;0;1;1;1;1;0;0;2;1;0;0
Rs-Santa Cruz do Sul;1;1;1;1;4;4;9;3;0;0;0;3;1;1;0;0
Rs-Santa Maria;76;71;71;57;45;36;33;30;33;35;37;35;27;26;39;35
Rs-Santa Maria do Herval;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Margarida do Sul;26;20;21;18;20;22;25;19;14;14;11;11;8;5;7;2
Rs-Santana da Boa Vista;26;12;28;28;28;22;17;8;6;10;6;5;9;2;4;3
Rs-Sant Ana do Livramento;26;24;29;18;17;11;40;57;41;32;20;24;8;3;6;7
Rs-Santa Rosa;27;26;23;26;42;45;42;46;55;47;61;45;42;40;41;102
Rs-Santa Tereza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Santa Vitoria do Palmar;2;0;1;0;3;3;3;2;6;6;6;7;8;4;0;0
Rs-Santiago;120;122;124;108;65;67;49;40;46;40;41;46;46;35;31;34
Rs-Santo Angelo;59;57;63;69;58;56;64;68;64;59;61;72;64;72;59;66
Rs-Santo Antonio do Palma;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
Rs-Santo Antonio da Patrulha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Santo Antonio das Missoes;56;71;74;61;64;61;48;46;32;29;24;21;20;24;19;18
Rs-Santo Antonio do Planalto;22;18;21;16;15;14;15;15;12;14;7;7;5;6;4;5
Rs-Santo Augusto;97;151;149;158;185;208;198;199;202;221;240;226;222;228;180;154
Rs-Santo Cristo;3;4;3;3;3;0;0;0;0;0;0;1;1;1;0;0
Rs-Santo Expedito do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Borja;150;141;119;91;61;59;66;61;61;64;57;28;21;36;45;42
Rs-Sao Domingos do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Francisco de Assis;78;69;73;77;57;54;53;44;44;31;39;31;33;34;37;24
Rs-Sao Francisco de Paula;0;0;3;2;3;2;4;0;0;0;0;0;0;0;2;0
Rs-Sao Gabriel;176;141;144;101;75;61;68;53;47;38;29;25;27;29;33;49
Rs-Sao Jeronimo;5;1;6;7;4;1;3;2;1;1;1;1;0;0;0;0
Rs-Sao Joao da Urtiga;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Joao do Polesine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jorge;3;2;2;3;2;2;3;3;3;2;2;2;3;0;0;0
Rs-Sao Jose das Missoes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Herval;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Hortencio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Inhacora;0;0;0;0;0;3;0;0;0;0;0;0;0;2;2;1
Rs-Sao Jose do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose do Ouro;51;52;53;62;88;89;85;84;80;82;96;79;73;75;75;76
Rs-Sao Jose do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Jose dos Ausentes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Leopoldo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
Rs-Sao Lourenco do Sul;31;33;38;32;33;59;55;47;44;38;28;30;23;23;25;2
Rs-Sao Luiz Gonzaga;329;226;259;264;261;271;196;168;189;173;177;172;149;137;123;104
Rs-Sao Marcos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Martinho;29;26;22;23;22;21;26;25;24;23;20;20;17;3;4;3
Rs-Sao Martinho da Serra;36;32;33;30;24;21;20;15;10;11;6;3;2;2;2;1
Rs-Sao Miguel das Missoes;212;194;192;201;183;190;190;170;195;140;181;145;145;130;89;72
Rs-Sao Nicolau;31;27;32;24;17;16;20;23;19;17;13;10;9;10;5;4
Rs-Sao Paulo das Missoes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro das Missoes;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Pedro do Butia;5;4;2;0;3;1;0;0;0;0;0;0;3;0;0;1
Rs-Sao Pedro do Sul;7;5;4;5;5;4;1;2;1;2;1;1;2;1;0;1
Rs-Sao Sebastiao do Cai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Sepe;97;68;64;54;64;58;50;47;38;33;34;34;29;31;22;25
Rs-Sao Valentim;1;2;3;1;1;1;1;1;2;2;1;2;2;0;0;0
Rs-Sao Valentim do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Valerio do Sul;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
Rs-Sao Vendelino;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sao Vicente do Sul;97;75;76;54;41;38;24;21;24;22;16;15;12;9;4;5
Rs-Sapiranga;0;0;0;0;0;0;0;0;0;6;6;6;5;4;7;6
Rs-Sapucaia do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sarandi;64;75;75;71;68;65;72;26;35;32;57;31;35;22;29;31
Rs-Seberi;38;33;44;34;38;37;33;38;43;45;54;56;57;41;37;38
Rs-Sede Nova;9;9;7;8;6;8;7;7;9;12;8;6;6;9;8;4
Rs-Segredo;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Selbach;13;12;20;25;24;31;28;23;26;23;23;21;20;21;24;19
Rs-Senador Salgado Filho;14;15;14;3;1;1;1;1;1;0;0;0;0;8;6;6
Rs-Sentinela do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Rs-Serafina Correa;4;5;6;6;8;5;6;5;2;3;6;3;4;1;0;2
Rs-Serio;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sertao;34;59;79;57;63;64;62;64;59;60;64;62;57;57;63;48
Rs-Sertao Santana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sete de Setembro;4;2;3;4;3;2;2;2;3;3;3;3;2;1;3;4
Rs-Severiano de Almeida;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Silveira Martins;25;22;18;12;17;9;9;5;8;8;5;5;5;2;2;3
Rs-Sinimbu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Sobradinho;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Soledade;37;41;39;47;31;41;40;36;26;26;25;16;14;14;10;14
Rs-Tabai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tapejara;17;18;18;22;31;27;25;25;11;11;14;11;12;11;13;14
Rs-Tapera;25;24;23;14;16;16;18;20;23;17;23;21;27;26;28;18
Rs-Tapes;6;7;5;6;6;4;5;5;2;0;0;0;0;0;0;0
Rs-Taquara;0;2;3;3;3;3;3;3;1;3;3;2;0;0;0;0
Rs-Taquari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Taquarucu do Sul;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tavares;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tenente Portela;3;0;5;2;3;5;7;5;5;5;6;10;7;12;8;8
Rs-Terra de Areia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Teutonia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tio Hugo;3;1;2;1;3;1;1;3;7;8;8;7;7;8;8;11
Rs-Tiradentes do Sul;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0
Rs-Toropi;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Torres;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tramandai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Travesseiro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Arroios;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Cachoeiras;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Coroas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres de Maio;6;7;9;6;15;15;14;13;15;15;19;17;15;16;9;20
Rs-Tres Forquilhas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tres Palmeiras;15;15;12;9;7;3;3;3;3;2;3;1;3;2;2;3
Rs-Tres Passos;1;0;0;0;0;0;0;0;1;0;0;0;9;25;24;20
Rs-Trindade do Sul;39;27;23;24;24;22;22;9;11;9;9;11;11;9;10;3
Rs-Triunfo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tucunduva;3;6;4;2;2;2;4;2;3;4;5;2;1;1;4;4
Rs-Tunas;6;4;2;1;1;0;0;0;0;0;0;1;4;4;2;1
Rs-Tupanci do Sul;0;3;3;3;3;3;2;0;0;0;0;0;0;0;0;0
Rs-Tupancireta;733;725;749;748;685;688;741;715;715;706;706;631;620;597;582;575
Rs-Tupandi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Tuparendi;13;17;17;16;11;13;13;12;12;9;4;2;3;14;3;4
Rs-Turucu;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0
Rs-Ubiretama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Rs-Uniao da Serra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Unistalda;26;29;26;24;19;18;16;10;8;5;3;2;2;2;2;3
Rs-Uruguaiana;1;0;0;1;5;11;1;0;0;0;0;0;0;0;0;0
Rs-Vacaria;193;202;206;157;140;147;136;131;122;130;131;157;165;187;161;168
Rs-Vale Verde;12;2;2;2;2;10;9;7;7;7;7;7;9;11;21;0
Rs-Vale do Sol;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vale Real;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vanini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Venancio Aires;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;1
Rs-Vera Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Veranopolis;0;1;0;0;0;0;2;0;2;2;2;2;2;2;2;0
Rs-Vespasiano Correa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Viadutos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Viamao;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vicente Dutra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Victor Graeff;29;21;22;27;20;15;16;17;19;21;20;20;21;19;17;13
Rs-Vila Flores;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vila Langaro;1;1;1;0;0;5;5;6;6;4;2;2;0;0;0;0
Rs-Vila Maria;2;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
Rs-Vila Nova do Sul;25;17;11;12;2;3;5;3;0;0;0;0;0;0;0;0
Rs-Vista Alegre;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vista Alegre do Prata;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Vista Gaucha;0;3;0;0;0;0;0;0;0;0;2;2;2;2;0;0
Rs-Vitoria das Missoes;9;12;16;13;10;12;13;8;10;10;6;7;7;6;3;6
Rs-Westfalia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Xangri-La;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rs-Ignorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Agua Clara;6;6;9;24;30;29;27;50;50;39;34;35;31;38;47;51
Ms-Alcinopolis;42;63;50;45;39;36;46;47;27;1;24;0;1;1;2;1
Ms-Amambai;486;397;396;407;351;297;298;281;260;219;237;71;77;62;68;76
Ms-Anastacio;26;19;11;5;5;3;4;6;3;3;4;6;8;7;7;1
Ms-Anaurilandia;39;22;12;11;15;14;7;7;6;5;5;0;4;4;13;13
Ms-Angelica;11;12;7;5;6;6;5;6;6;5;7;8;9;8;12;4
Ms-Antonio Joao;136;112;131;133;121;146;117;99;76;61;38;12;3;2;2;4
Ms-Aparecida do Taboado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Aquidauana;0;0;0;0;2;0;0;0;0;1;11;0;0;0;0;0
Ms-Aral Moreira;325;321;317;336;273;251;240;184;162;137;115;61;59;60;54;65
Ms-Bandeirantes;152;135;92;100;86;57;67;50;41;26;37;21;26;24;21;17
Ms-Bataguassu;29;23;22;21;20;10;10;4;1;0;0;0;0;0;0;0
Ms-Bataypora;37;42;33;32;39;23;14;9;6;4;5;6;6;7;5;6
Ms-Bela Vista;148;114;105;100;93;88;75;60;61;68;51;39;36;32;32;31
Ms-Bodoquena;14;10;9;5;7;15;0;0;10;7;6;4;4;9;8;9
Ms-Bonito;208;175;160;172;195;199;137;126;97;66;44;29;13;18;12;9
Ms-Brasilandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Caarapo;484;279;384;340;303;290;288;272;260;239;233;188;218;228;185;155
Ms-Camapua;84;53;37;36;25;25;27;46;35;29;26;27;23;15;15;23
Ms-Campo Grande;341;253;259;225;196;161;200;171;178;142;100;105;100;128;79;44
Ms-Caracol;5;4;4;5;8;4;4;5;3;7;9;5;5;5;2;2
Ms-Cassilandia;10;13;14;17;51;68;58;58;47;43;29;24;27;32;25;38
Ms-Chapadao do Sul;472;455;425;496;718;738;755;669;584;515;468;492;452;483;419;416
Ms-Corguinho;4;6;16;4;6;9;9;9;2;1;0;0;0;0;0;0
Ms-Coronel Sapucaia;30;26;16;11;9;10;16;14;15;11;11;5;14;13;13;8
Ms-Corumba;4;0;0;0;1;33;4;4;7;0;1;1;1;0;0;0
Ms-Costa Rica;331;358;363;339;363;339;302;327;344;355;339;375;380;321;323;275
Ms-Coxim;155;120;121;118;98;89;107;104;97;78;62;56;67;53;47;37
Ms-Deodapolis;19;11;11;9;8;12;15;13;13;14;16;14;10;6;10;12
Ms-Dois Irmaos do Buriti;30;30;25;23;19;27;10;15;0;0;0;0;0;0;0;3
Ms-Douradina;47;45;42;29;37;39;40;35;51;44;37;38;28;28;31;20
Ms-Dourados;611;518;509;497;471;449;449;440;372;362;365;348;367;386;385;371
Ms-Eldorado;33;26;29;24;19;29;26;14;16;11;7;2;0;3;2;12
Ms-Fatima do Sul;25;17;17;12;13;14;14;14;14;13;14;12;18;28;18;17
Ms-Figueirao;9;7;9;7;11;9;3;6;2;5;1;7;7;5;0;0
Ms-Gloria de Dourados;5;1;2;0;0;0;1;2;3;3;4;4;4;5;4;4
Ms-Guia Lopes da Laguna;85;76;73;56;51;39;34;22;22;11;10;11;8;7;8;9
Ms-Iguatemi;68;49;51;40;38;29;24;22;22;22;25;5;3;7;12;11
Ms-Inocencia;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
Ms-Itapora;213;202;197;199;227;237;209;201;212;195;191;160;168;163;138;138
Ms-Itaquirai;109;94;94;98;93;79;70;72;49;41;51;22;39;29;22;31
Ms-Ivinhema;17;14;11;6;10;9;8;6;4;2;2;1;0;1;2;1
Ms-Japora;4;5;5;4;4;4;3;3;2;1;1;1;1;1;1;1
Ms-Jaraguari;44;24;23;15;14;20;10;10;5;14;8;12;14;15;19;21
Ms-Jardim;59;51;40;36;30;23;21;6;5;4;4;3;2;3;3;3
Ms-Jatei;92;74;57;27;21;18;20;27;14;15;4;5;4;6;6;8
Ms-Juti;51;39;45;54;63;57;75;61;44;38;37;21;24;25;22;22
Ms-Ladario;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Ms-Laguna Carapa;297;250;249;508;533;512;465;436;391;382;385;379;338;356;323;348
Ms-Maracaju;1452;1215;1262;1280;1292;1261;1230;1142;1074;1018;892;715;679;707;575;534
Ms-Miranda;11;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Mundo Novo;14;18;12;15;16;18;13;12;12;8;8;6;10;10;4;4
Ms-Navirai;298;241;233;213;195;215;246;194;158;168;151;106;131;108;95;83
Ms-Nioaque;19;14;15;9;3;3;2;2;0;0;3;4;8;9;7;6
Ms-Nova Alvorada do Sul;125;113;113;94;85;77;53;56;31;16;35;39;40;48;47;25
Ms-Nova Andradina;63;49;47;38;22;15;12;11;8;9;10;8;6;7;2;2
Ms-Novo Horizonte do Sul;4;2;0;1;0;1;2;1;0;0;0;0;0;0;0;3
Ms-Paraiso das Aguas;172;130;116;109;119;105;45;38;0;0;0;0;0;0;0;0
Ms-Paranaiba;35;30;31;22;17;16;16;15;17;18;18;22;17;14;19;22
Ms-Paranhos;54;50;43;40;8;7;3;9;9;2;3;0;0;0;0;0
Ms-Pedro Gomes;36;5;6;11;11;7;5;5;5;5;2;1;3;1;1;2
Ms-Ponta Pora;760;638;659;785;767;740;696;629;522;491;486;376;357;321;349;315
Ms-Porto Murtinho;17;12;7;10;14;13;7;4;5;4;2;2;1;1;1;1
Ms-Ribas do Rio Pardo;68;45;50;33;17;12;10;3;2;3;4;5;4;7;4;11
Ms-Rio Brilhante;414;471;411;425;412;402;367;341;329;299;241;224;227;190;211;141
Ms-Rio Negro;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Ms-Rio Verde de Mato Grosso;46;43;39;29;30;26;12;26;23;35;25;11;6;11;14;25
Ms-Rochedo;25;7;2;2;1;2;2;0;0;2;0;0;0;0;0;0
Ms-Santa Rita do Pardo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Sao Gabriel do Oeste;556;569;584;613;565;578;558;570;528;531;562;425;388;375;359;430
Ms-Sete Quedas;69;61;63;58;77;89;92;65;60;31;55;8;5;6;1;2
Ms-Selviria;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ms-Sidrolandia;719;673;573;626;629;619;555;489;479;441;434;324;316;331;259;222
Ms-Sonora;241;196;200;202;192;1285;1484;1194;170;156;146;116;99;99;119;2014
Ms-Tacuru;21;51;30;18;17;20;10;9;9;5;3;4;9;9;14;24
Ms-Taquarussu;5;5;7;8;3;3;4;3;1;2;1;1;0;0;0;2
Ms-Terenos;107;73;75;58;58;54;47;26;6;4;4;3;2;5;34;8
Ms-Tres Lagoas;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;1
Ms-Vicentina;12;10;7;7;9;9;10;9;9;8;8;5;8;8;5;4
Ms-Ignorado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Acorizal;0;0;6;0;0;0;0;5;0;0;0;0;0;0;0;0
Mt-Agua Boa;734;594;452;458;417;378;393;312;184;144;111;81;50;29;16;10
Mt-Alta Floresta;228;125;110;47;40;28;12;14;22;15;0;22;3;3;4;3
Mt-Alto Araguaia;207;199;114;98;104;106;107;120;122;85;62;57;54;58;88;75
Mt-Alto Boa Vista;99;48;40;36;42;32;26;17;16;1;1;2;0;6;2;0
Mt-Alto Garcas;1734;1386;1270;1425;1481;1241;1358;1448;1273;1211;1079;873;413;867;735;589
Mt-Alto Paraguai;60;41;24;34;31;27;19;43;29;15;9;23;32;18;19;32
Mt-Alto Taquari;291;260;269;235;204;221;205;191;204;198;187;193;180;183;164;131
Mt-Apiacas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Araguaiana;8;23;28;5;8;8;2;3;2;5;0;0;0;1;0;0
Mt-Araguainha;0;0;3;1;2;3;2;0;0;0;0;0;0;0;0;0
Mt-Araputanga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Arenapolis;15;6;9;11;10;2;2;2;4;2;3;2;1;1;0;0
Mt-Aripuana;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Barao de Melgaco;3;3;3;4;1;1;0;0;0;0;0;0;0;1;1;5
Mt-Barra do Bugres;4;3;4;8;7;8;6;3;2;0;1;3;3;3;0;0
Mt-Barra do Garcas;196;103;126;117;109;47;28;320;232;228;294;317;13;22;20;15
Mt-Bom Jesus do Araguaia;636;636;607;579;558;447;451;418;420;382;354;274;216;39;7;33
Mt-Brasnorte;1360;1034;944;883;841;836;902;777;686;572;561;430;396;309;265;202
Mt-Caceres;102;91;95;31;23;20;23;36;23;33;19;23;24;25;5;7
Mt-Campinapolis;81;103;90;99;76;47;38;43;34;37;0;1;1;4;1;0
Mt-Campo Novo do Parecis;3668;3202;3547;3210;2753;2377;2237;2339;2276;2429;2187;2041;1883;1803;1767;1480
Mt-Campo Verde;1836;1966;1872;2018;1856;1930;2043;2193;2003;1959;1831;1766;1648;1485;1441;1009
Mt-Campos de Julio;1671;1450;1655;1618;1363;1231;1101;1188;1074;957;882;386;348;756;312;410
Mt-Canabrava do Norte;142;55;36;28;45;33;29;5;2;0;1;3;6;3;5;3
Mt-Canarana;1013;829;675;716;682;652;640;652;610;568;504;463;466;377;266;245
Mt-Carlinda;63;54;49;20;11;11;10;10;9;0;0;0;0;0;0;0
Mt-Castanheira;0;0;0;0;0;0;0;1;0;4;2;2;0;0;0;0
Mt-Chapada dos Guimaraes;334;285;254;262;215;164;162;161;165;133;121;81;119;91;64;38
Mt-Claudia;402;383;338;308;271;261;254;216;234;207;172;178;169;119;107;83
Mt-Cocalinho;15;16;17;36;22;16;22;23;20;4;0;0;0;0;7;2
Mt-Colider;72;51;45;24;22;18;17;6;3;6;0;0;0;0;1;1
Mt-Colniza;3;4;3;4;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Comodoro;515;415;373;334;135;126;133;131;170;173;75;69;77;62;44;49
Mt-Confresa;336;283;265;238;163;141;162;122;83;63;18;13;10;3;2;2
Mt-Conquista D Oeste;29;19;17;22;20;14;9;8;0;0;0;0;0;1;1;0
Mt-Cotriguacu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Cuiaba;797;599;533;483;457;475;414;371;370;325;103;57;51;65;72;65
Mt-Curvelandia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Denise;12;15;10;3;6;6;1;0;0;0;0;0;0;0;1;0
Mt-Diamantino;2302;2077;2064;1936;1873;1772;1641;1583;1465;1402;1240;1140;1152;1090;1294;872
Mt-Dom Aquino;219;205;198;194;297;275;158;271;348;399;317;311;270;232;213;160
Mt-Feliz Natal;550;498;457;416;399;368;331;329;293;314;226;200;193;155;114;103
Mt-Figueiropolis D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Gaucha do Norte;790;645;619;610;591;545;617;665;502;456;323;264;273;292;183;123
Mt-General Carneiro;336;334;329;352;337;289;373;319;415;276;325;258;235;210;204;152
Mt-Gloria D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Guaranta do Norte;33;23;16;77;26;28;22;19;5;3;2;2;3;3;4;2
Mt-Guiratinga;450;375;381;362;305;321;414;283;303;398;422;403;384;365;200;185
Mt-Indiavai;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Ipiranga do Norte;1206;1090;1294;1177;1014;939;892;879;862;752;651;507;455;441;142;133
Mt-Itanhanga;216;192;173;160;141;121;119;110;116;90;124;79;52;65;65;23
Mt-Itauba;266;231;256;202;204;197;196;198;209;196;162;197;196;175;173;172
Mt-Itiquira;1462;1429;1382;1422;1355;1138;1114;1168;1042;959;789;754;841;741;833;508
Mt-Jaciara;502;268;253;197;219;202;183;184;165;161;194;210;148;161;188;107
Mt-Jangada;20;15;10;8;5;5;4;4;3;3;0;0;0;0;0;0
Mt-Jauru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Juara;514;335;227;126;110;90;60;49;29;16;0;2;1;14;20;3
Mt-Juina;24;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Juruena;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Juscimeira;269;233;183;213;201;205;226;237;239;223;202;172;75;69;55;47
Mt-Lambari D Oeste;0;2;0;1;13;13;13;0;0;0;0;1;2;19;7;23
Mt-Lucas do Rio Verde;1795;1772;1707;1618;1403;1381;1366;1395;1469;1416;1288;1080;776;743;692;673
Mt-Luciara;0;1;2;6;6;6;3;1;0;0;0;0;0;1;2;4
Mt-Vila Bela da Santissima Trindade;109;89;85;95;78;72;93;71;71;66;0;12;0;0;0;0
Mt-Marcelandia;337;258;228;189;168;127;115;102;98;114;61;13;8;10;6;5
Mt-Matupa;492;442;434;431;292;255;284;257;277;49;7;4;4;0;3;4
Mt-Mirassol D Oeste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Nobres;213;120;154;132;103;103;101;70;75;43;41;41;23;22;21;13
Mt-Nortelandia;240;266;198;160;117;144;139;153;150;134;158;138;167;150;129;122
Mt-Nossa Senhora do Livramento;13;10;2;0;4;6;3;0;1;0;0;0;0;0;0;0
Mt-Nova Bandeirantes;0;0;1;4;2;3;4;0;4;4;3;3;1;1;1;0
Mt-Nova Nazare;44;43;30;26;26;20;15;10;1;0;2;0;0;0;0;0
Mt-Nova Lacerda;40;32;29;3;2;5;2;2;2;0;46;1;2;0;0;0
Mt-Nova Santa Helena;99;89;77;36;16;12;20;9;12;10;16;15;8;11;5;0
Mt-Nova Brasilandia;55;43;24;7;30;36;36;26;11;4;3;0;0;0;0;0
Mt-Nova Canaa do Norte;156;135;126;92;77;72;92;71;75;75;56;39;7;9;2;2
Mt-Nova Mutum;2227;2146;2243;2060;2135;1852;2129;2146;2091;1902;1743;1792;1379;1513;1463;1237
Mt-Nova Olimpia;3;0;0;0;5;5;4;4;5;5;2;9;2;4;7;5
Mt-Nova Ubirata;1980;1686;1664;1692;1637;1471;1396;1316;1168;1134;1128;1088;1051;1046;865;717
Mt-Nova Xavantina;114;106;131;170;181;170;167;153;147;78;111;45;40;41;30;6
Mt-Novo Mundo;185;107;104;72;45;30;30;20;24;20;17;11;7;8;7;0
Mt-Novo Horizonte do Norte;9;7;7;5;1;2;1;1;0;0;0;0;0;0;0;0
Mt-Novo Sao Joaquim;334;338;288;223;239;531;601;652;587;498;416;442;496;539;738;356
Mt-Paranaita;41;12;13;19;15;8;6;0;0;0;0;0;0;0;0;0
Mt-Paranatinga;1267;1215;1059;892;879;804;755;680;668;580;352;260;254;227;168;162
Mt-Novo Santo Antonio;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Pedra Preta;1477;1184;1296;1110;1083;1096;1061;1123;1160;1218;1420;1231;1181;1349;897;1107
Mt-Peixoto de Azevedo;270;183;167;128;99;65;61;57;48;56;17;5;7;5;0;0
Mt-Planalto da Serra;192;181;170;205;198;197;168;142;109;44;5;0;0;0;2;2
Mt-Pocone;28;25;16;15;11;12;10;12;5;0;0;0;0;1;0;0
Mt-Pontal do Araguaia;4;2;5;5;0;0;0;0;0;0;0;0;0;0;0;0
Mt-Ponte Branca;2;6;3;0;0;0;0;0;0;0;0;0;0;0;2;0
Mt-Pontes e Lacerda;113;107;89;78;76;78;71;69;68;62;69;41;38;36;31;36
Mt-Porto Alegre do Norte;341;290;335;324;329;340;354;329;333;281;216;145;135;103;59;39
